,,,Almeria,Barcelona,Bilbao,Caceres,Cadiz,Cartagena,Lugo,Madrid,Sevilla,Valencia,Valladolid
2030,sc2015,08-13 19:00:00+02:00,90.42257188,723.380575,542.5354313,180.8451438,361.6902875,361.6902875,90.42257188,723.380575,632.9580031,452.1128594,271.2677156
2030,sc2015,08-13 20:00:00+02:00,93.73794481,749.9035581,562.4276688,187.4758896,374.9517791,374.9517791,93.73794481,749.9035581,656.1656138,468.6897239,281.2138343
2030,sc2015,08-13 21:00:00+02:00,91.76259163,734.1007331,550.57555,183.5251833,367.0503666,367.0503666,91.76259163,734.1007331,642.3381419,458.8129583,275.2877749
2030,sc2015,08-13 22:00:00+02:00,84.99643956,679.9715169,509.9786376,169.9928793,339.9857584,339.9857584,84.99643956,679.9715169,594.9750772,424.9821979,254.9893188
2030,sc2015,08-13 23:00:00+02:00,79.73593231,637.8874581,478.4155938,159.4718646,318.9437291,318.9437291,79.73593231,637.8874581,558.1515259,398.6796614,239.2077968
2030,sc2015,08-14 00:00:00+02:00,74.35942088,594.8753668,446.1565251,148.7188417,297.4376834,297.4376834,74.35942088,594.8753668,520.5159459,371.7971043,223.0782626
2030,sc2015,08-14 01:00:00+02:00,70.73060625,565.84485,424.3836375,141.4612125,282.922425,282.922425,70.73060625,565.84485,495.1142438,353.6530313,212.1918188
2030,sc2015,08-14 02:00:00+02:00,68.10915106,544.8732083,408.6549063,136.2183021,272.4366041,272.4366041,68.10915106,544.8732083,476.7640572,340.5457552,204.3274531
2030,sc2015,08-14 03:00:00+02:00,67.30554063,538.444325,403.8332438,134.6110813,269.2221625,269.2221625,67.30554063,538.444325,471.1387844,336.5277031,201.9166219
2030,sc2015,08-14 04:00:00+02:00,68.173149,545.3851918,409.0388939,136.3462979,272.6925959,272.6925959,68.173149,545.3851918,477.2120428,340.8657449,204.5194469
2030,sc2015,08-14 05:00:00+02:00,72.07762188,576.620975,432.4657313,144.1552438,288.3104875,288.3104875,72.07762188,576.620975,504.5433531,360.3881094,216.2328656
2030,sc2015,08-14 06:00:00+02:00,76.1267625,609.0141,456.760575,152.253525,304.50705,304.50705,76.1267625,609.0141,532.8873375,380.6338125,228.3802875
2030,sc2015,08-14 07:00:00+02:00,80.908026,647.2642081,485.4481563,161.8160521,323.6321041,323.6321041,80.908026,647.2642081,566.3561823,404.5401301,242.7240781
2030,sc2015,08-14 08:00:00+02:00,84.17390938,673.391275,505.0434563,168.3478188,336.6956375,336.6956375,84.17390938,673.391275,589.2173656,420.8695469,252.5217281
2030,sc2015,08-14 09:00:00+02:00,85.37703125,683.01625,512.2621875,170.7540625,341.508125,341.508125,85.37703125,683.01625,597.6392188,426.8851563,256.1310938
2030,sc2015,08-14 10:00:00+02:00,86.4965115,691.9720919,518.9790689,172.9930229,345.9860459,345.9860459,86.4965115,691.9720919,605.4755803,432.4825574,259.4895344
2030,sc2015,08-14 11:00:00+02:00,88.10634588,704.8507669,528.6380751,176.2126917,352.4253834,352.4253834,88.10634588,704.8507669,616.7444209,440.5317293,264.3190376
2030,sc2015,08-14 12:00:00+02:00,89.71501769,717.7201419,538.2901064,179.4300355,358.8600709,358.8600709,89.71501769,717.7201419,628.0051238,448.5750886,269.1450532
2030,sc2015,08-14 13:00:00+02:00,88.64073125,709.12585,531.8443875,177.2814625,354.562925,354.562925,88.64073125,709.12585,620.4851188,443.2036563,265.9221938
2030,sc2015,08-14 14:00:00+02:00,85.17128331,681.3702669,511.0277001,170.3425668,340.6851334,340.6851334,85.17128331,681.3702669,596.1989834,425.8564167,255.5138501
2030,sc2015,08-14 15:00:00+02:00,84.26411775,674.1129419,505.5847064,168.5282354,337.0564709,337.0564709,84.26411775,674.1129419,589.848824,421.3205886,252.7923532
2030,sc2015,08-14 16:00:00+02:00,84.38163644,675.0530919,506.2898189,168.763273,337.5265459,337.5265459,84.38163644,675.0530919,590.6714553,421.9081823,253.1449094
2030,sc2015,08-14 17:00:00+02:00,84.20239581,673.6191669,505.2143751,168.4047918,336.8095834,336.8095834,84.20239581,673.6191669,589.4167709,421.0119792,252.6071876
2030,sc2015,08-14 18:00:00+02:00,84.47853338,675.8282669,506.8712001,168.9570667,337.9141334,337.9141334,84.47853338,675.8282669,591.3497334,422.3926668,253.4356001
2030,sc2015,08-14 19:00:00+02:00,85.26990106,682.1592081,511.6194063,170.5398021,341.0796041,341.0796041,85.26990106,682.1592081,596.8893072,426.3495052,255.8097031
2030,sc2015,08-14 20:00:00+02:00,89.70456975,717.6365581,538.2274188,179.4091396,358.8182791,358.8182791,89.70456975,717.6365581,627.9319888,448.5228489,269.1137093
2030,sc2015,08-14 21:00:00+02:00,87.16424894,697.3139919,522.9854939,174.328498,348.6569959,348.6569959,87.16424894,697.3139919,610.1497428,435.8212448,261.4927469
2030,sc2015,08-14 22:00:00+02:00,81.67311563,653.384925,490.0386938,163.3462313,326.6924625,326.6924625,81.67311563,653.384925,571.7118094,408.3655781,245.0193469
2030,sc2015,08-14 23:00:00+02:00,77.156726,617.2538083,462.9403563,154.3134521,308.6269041,308.6269041,77.156726,617.2538083,540.0970823,385.7836301,231.4701781
2030,sc2015,08-15 00:00:00+02:00,72.78766981,582.3013583,436.7260188,145.5753396,291.1506791,291.1506791,72.78766981,582.3013583,509.5136884,363.9383489,218.3630093
2030,sc2015,08-15 01:00:00+02:00,69.04159375,552.33275,414.2495625,138.0831875,276.166375,276.166375,69.04159375,552.33275,483.2911563,345.2079688,207.1247813
2030,sc2015,08-15 02:00:00+02:00,67.11565725,536.9252583,402.6939438,134.2313146,268.4626291,268.4626291,67.11565725,536.9252583,469.809601,335.5782864,201.3469718
2030,sc2015,08-15 03:00:00+02:00,65.44068338,523.5254668,392.6441001,130.8813667,261.7627334,261.7627334,65.44068338,523.5254668,458.0847834,327.2034168,196.3220501
2030,sc2015,08-15 04:00:00+02:00,64.8438125,518.7505,389.062875,129.687625,259.37525,259.37525,64.8438125,518.7505,453.9066875,324.2190625,194.5314375
2030,sc2015,08-15 05:00:00+02:00,65.15928856,521.2743083,390.9557313,130.3185771,260.6371541,260.6371541,65.15928856,521.2743083,456.1150197,325.7964427,195.4778656
2030,sc2015,08-15 06:00:00+02:00,64.80825938,518.466075,388.8495563,129.6165188,259.2330375,259.2330375,64.80825938,518.466075,453.6578156,324.0412969,194.4247781
2030,sc2015,08-15 07:00:00+02:00,65.92997606,527.4398083,395.5798563,131.8599521,263.7199041,263.7199041,65.92997606,527.4398083,461.5098323,329.6498801,197.7899281
2030,sc2015,08-15 08:00:00+02:00,69.79759794,558.3807833,418.7855875,139.5951959,279.1903916,279.1903916,69.79759794,558.3807833,488.5831853,348.9879896,209.3927937
2030,sc2015,08-15 09:00:00+02:00,69.8693125,558.9545,419.215875,139.738625,279.47725,279.47725,69.8693125,558.9545,489.0851875,349.3465625,209.6079375
2030,sc2015,08-15 10:00:00+02:00,71.61234581,572.8987668,429.6740751,143.2246917,286.4493834,286.4493834,71.61234581,572.8987668,501.2864209,358.0617293,214.8370376
2030,sc2015,08-15 11:00:00+02:00,72.93410831,583.4728668,437.6046501,145.8682167,291.7364334,291.7364334,72.93410831,583.4728668,510.5387584,364.6705418,218.8023251
2030,sc2015,08-15 12:00:00+02:00,74.04711669,592.3769333,444.2827,148.0942334,296.1884666,296.1884666,74.04711669,592.3769333,518.3298166,370.2355833,222.1413499
2030,sc2015,08-15 13:00:00+02:00,73.7466615,589.9732918,442.4799689,147.4933229,294.9866459,294.9866459,73.7466615,589.9732918,516.2266303,368.7333074,221.2399844
2030,sc2015,08-15 14:00:00+02:00,70.72715419,565.8172333,424.362925,141.4543083,282.9086166,282.9086166,70.72715419,565.8172333,495.0900791,353.6357708,212.1814624
2030,sc2015,08-15 15:00:00+02:00,68.86951775,550.9561418,413.2171064,137.7390355,275.4780709,275.4780709,68.86951775,550.9561418,482.0866241,344.3475886,206.6085532
2030,sc2015,08-15 16:00:00+02:00,68.17516669,545.4013333,409.051,136.3503333,272.7006666,272.7006666,68.17516669,545.4013333,477.2261666,340.8758333,204.5254999
2030,sc2015,08-15 17:00:00+02:00,68.19004688,545.520375,409.1402813,136.3800938,272.7601875,272.7601875,68.19004688,545.520375,477.3303281,340.9502344,204.5701406
2030,sc2015,08-15 18:00:00+02:00,68.4918885,547.9351083,410.9513313,136.9837771,273.9675541,273.9675541,68.4918885,547.9351083,479.4432198,342.4594426,205.4756656
2030,sc2015,08-15 19:00:00+02:00,71.45951875,571.67615,428.7571125,142.9190375,285.838075,285.838075,71.45951875,571.67615,500.2166313,357.2975938,214.3785563
2030,sc2015,08-15 20:00:00+02:00,79.09019275,632.7215419,474.5411564,158.1803854,316.3607709,316.3607709,79.09019275,632.7215419,553.631349,395.4509636,237.2705782
2030,sc2015,08-15 21:00:00+02:00,78.91454588,631.3163669,473.4872751,157.8290917,315.6581834,315.6581834,78.91454588,631.3163669,552.4018209,394.5727293,236.7436376
2030,sc2015,08-15 22:00:00+02:00,74.12005,592.9604,444.7203,148.2401,296.4802,296.4802,74.12005,592.9604,518.84035,370.60025,222.36015
2030,sc2015,08-15 23:00:00+02:00,69.91381044,559.3104833,419.4828625,139.8276209,279.6552416,279.6552416,69.91381044,559.3104833,489.3966728,349.5690521,209.7414312
2030,sc2015,08-16 00:00:00+02:00,66.21790625,529.74325,397.3074375,132.4358125,264.871625,264.871625,66.21790625,529.74325,463.5253438,331.0895313,198.6537188
2030,sc2015,08-16 01:00:00+02:00,63.39477294,507.1581833,380.3686375,126.7895459,253.5790916,253.5790916,63.39477294,507.1581833,443.7634103,316.9738646,190.1843187
2030,sc2015,08-16 02:00:00+02:00,60.9974896,487.9799168,365.9849376,121.9949793,243.9899584,243.9899584,60.9974896,487.9799168,426.9824272,304.9874479,182.9924688
2030,sc2015,08-16 03:00:00+02:00,60.33473541,482.6778833,362.0084125,120.6694709,241.3389416,241.3389416,60.33473541,482.6778833,422.3431478,301.6736771,181.0042062
2030,sc2015,08-16 04:00:00+02:00,59.92746772,479.4197418,359.5648064,119.8549354,239.7098709,239.7098709,59.92746772,479.4197418,419.492274,299.6373386,179.7824032
2030,sc2015,08-16 05:00:00+02:00,60.46908334,483.7526668,362.8145001,120.9381667,241.8763334,241.8763334,60.46908334,483.7526668,423.2835834,302.3454168,181.4072501
2030,sc2015,08-16 06:00:00+02:00,59.58372291,476.6697833,357.5023375,119.1674459,238.3348916,238.3348916,59.58372291,476.6697833,417.0860603,297.9186146,178.7511687
2030,sc2015,08-16 07:00:00+02:00,60.94909375,487.59275,365.6945625,121.8981875,243.796375,243.796375,60.94909375,487.59275,426.6436563,304.7454688,182.8472813
2030,sc2015,08-16 08:00:00+02:00,63.24972188,505.997775,379.4983313,126.4994438,252.9988875,252.9988875,63.24972188,505.997775,442.7480531,316.2486094,189.7491656
2030,sc2015,08-16 09:00:00+02:00,64.20323025,513.6258418,385.2193814,128.4064604,256.8129209,256.8129209,64.20323025,513.6258418,449.4226115,321.0161511,192.6096907
2030,sc2015,08-16 10:00:00+02:00,65.5761,524.6088,393.4566,131.1522,262.3044,262.3044,65.5761,524.6088,459.0327,327.8805,196.7283
2030,sc2015,08-16 11:00:00+02:00,67.19976975,537.5981583,403.1986188,134.3995396,268.7990791,268.7990791,67.19976975,537.5981583,470.3983885,335.9988489,201.5993093
2030,sc2015,08-16 12:00:00+02:00,68.7788,550.2304,412.6728,137.5576,275.1152,275.1152,68.7788,550.2304,481.4516,343.894,206.3364
2030,sc2015,08-16 13:00:00+02:00,70.0710615,560.5684918,420.4263689,140.1421229,280.2842459,280.2842459,70.0710615,560.5684918,490.4974303,350.3553074,210.2131844
2030,sc2015,08-16 14:00:00+02:00,68.29833338,546.3866668,409.7900001,136.5966667,273.1933334,273.1933334,68.29833338,546.3866668,478.0883334,341.4916668,204.8950001
2030,sc2015,08-16 15:00:00+02:00,66.93408125,535.47265,401.6044875,133.8681625,267.736325,267.736325,66.93408125,535.47265,468.5385688,334.6704063,200.8022438
2030,sc2015,08-16 16:00:00+02:00,66.83095725,534.6476583,400.9857438,133.6619146,267.3238291,267.3238291,66.83095725,534.6476583,467.816701,334.1547864,200.4928718
2030,sc2015,08-16 17:00:00+02:00,67.45445419,539.6356332,404.7267249,134.9089083,269.8178166,269.8178166,67.45445419,539.6356332,472.1811791,337.2722708,202.3633624
2030,sc2015,08-16 18:00:00+02:00,69.48195731,555.8556583,416.8917438,138.9639146,277.9278291,277.9278291,69.48195731,555.8556583,486.373701,347.4097864,208.4458718
2030,sc2015,08-16 19:00:00+02:00,71.69512813,573.561025,430.1707688,143.3902563,286.7805125,286.7805125,71.69512813,573.561025,501.8658969,358.4756406,215.0853844
2030,sc2015,08-16 20:00:00+02:00,79.607426,636.8594081,477.6445563,159.2148521,318.4297041,318.4297041,79.607426,636.8594081,557.2519823,398.0371301,238.8222781
2030,sc2015,08-16 21:00:00+02:00,81.02411356,648.1929081,486.1446813,162.0482271,324.0964541,324.0964541,81.02411356,648.1929081,567.1687947,405.1205677,243.0723406
2030,sc2015,08-16 22:00:00+02:00,76.44473225,611.5578583,458.6683938,152.8894646,305.7789291,305.7789291,76.44473225,611.5578583,535.113126,382.2236614,229.3341968
2030,sc2015,08-16 23:00:00+02:00,71.76871463,574.1497168,430.6122876,143.5374292,287.0748584,287.0748584,71.76871463,574.1497168,502.3810021,358.843573,215.3061438
2030,sc2015,08-17 00:00:00+02:00,67.86795313,542.943625,407.2077188,135.7359063,271.4718125,271.4718125,67.86795313,542.943625,475.0756719,339.3397656,203.6038594
2030,sc2015,08-17 01:00:00+02:00,64.81973338,518.5578668,388.9184001,129.6394668,259.2789334,259.2789334,64.81973338,518.5578668,453.7381334,324.0986667,194.4592001
2030,sc2015,08-17 02:00:00+02:00,63.67176563,509.374125,382.0305938,127.3435313,254.6870625,254.6870625,63.67176563,509.374125,445.7023594,318.3588281,191.0152969
2030,sc2015,08-17 03:00:00+02:00,63.12232706,504.9786168,378.7339626,126.2446542,252.4893084,252.4893084,63.12232706,504.9786168,441.8562896,315.6116355,189.3669813
2030,sc2015,08-17 04:00:00+02:00,63.99544588,511.9635668,383.9726751,127.9908918,255.9817834,255.9817834,63.99544588,511.9635668,447.9681209,319.9772292,191.9863376
2030,sc2015,08-17 05:00:00+02:00,68.98176975,551.8541583,413.8906188,137.9635396,275.9270791,275.9270791,68.98176975,551.8541583,482.8723885,344.9088489,206.9453093
2030,sc2015,08-17 06:00:00+02:00,73.6577865,589.2622918,441.9467189,147.3155729,294.6311459,294.6311459,73.6577865,589.2622918,515.6045053,368.2889324,220.9733594
2030,sc2015,08-17 07:00:00+02:00,79.66789375,637.34315,478.0073625,159.3357875,318.671575,318.671575,79.66789375,637.34315,557.6752563,398.3394688,239.0036813
2030,sc2015,08-17 08:00:00+02:00,85.08585213,680.6868169,510.5151126,170.1717042,340.3434084,340.3434084,85.08585213,680.6868169,595.6009646,425.4292605,255.2575563
2030,sc2015,08-17 09:00:00+02:00,87.51243125,700.09945,525.0745875,175.0248625,350.049725,350.049725,87.51243125,700.09945,612.5870188,437.5621563,262.5372938
2030,sc2015,08-17 10:00:00+02:00,88.29819269,706.3855419,529.7891564,176.5963855,353.1927709,353.1927709,88.29819269,706.3855419,618.0873491,441.4909636,264.8945782
2030,sc2015,08-17 11:00:00+02:00,89.42854475,715.4283581,536.5712688,178.8570896,357.7141791,357.7141791,89.42854475,715.4283581,625.9998138,447.1427239,268.2856343
2030,sc2015,08-17 12:00:00+02:00,91.07011463,728.5609169,546.4206876,182.1402292,364.2804584,364.2804584,91.07011463,728.5609169,637.4908019,455.350573,273.2103438
2030,sc2015,08-17 13:00:00+02:00,89.79,718.32,538.74,179.58,359.16,359.16,89.79,718.32,628.53,448.95,269.37
2030,sc2015,08-17 14:00:00+02:00,86.15084588,689.2067669,516.9050751,172.3016917,344.6033834,344.6033834,86.15084588,689.2067669,603.0559209,430.7542293,258.4525376
2030,sc2015,08-17 15:00:00+02:00,84.65717288,677.2573831,507.9430375,169.3143458,338.6286916,338.6286916,84.65717288,677.2573831,592.6002104,423.2858645,253.9715187
2030,sc2015,08-17 16:00:00+02:00,84.755951,678.0476081,508.5357063,169.5119021,339.0238041,339.0238041,84.755951,678.0476081,593.2916573,423.7797551,254.2678531
2030,sc2015,08-17 17:00:00+02:00,84.04905725,672.3924581,504.2943438,168.0981146,336.1962291,336.1962291,84.04905725,672.3924581,588.343401,420.2452864,252.1471718
2030,sc2015,08-17 18:00:00+02:00,83.39345938,667.147675,500.3607563,166.7869188,333.5738375,333.5738375,83.39345938,667.147675,583.7542156,416.9672969,250.1803781
2030,sc2015,08-17 19:00:00+02:00,85.32904688,682.632375,511.9742813,170.6580938,341.3161875,341.3161875,85.32904688,682.632375,597.3033281,426.6452344,255.9871406
2030,sc2015,08-17 20:00:00+02:00,91.389375,731.115,548.33625,182.77875,365.5575,365.5575,91.389375,731.115,639.725625,456.946875,274.168125
2030,sc2015,08-17 21:00:00+02:00,88.68975525,709.5180419,532.1385314,177.3795104,354.7590209,354.7590209,88.68975525,709.5180419,620.8282865,443.4487761,266.0692657
2030,sc2015,08-17 22:00:00+02:00,82.35195413,658.8156331,494.111725,164.7039083,329.4078166,329.4078166,82.35195413,658.8156331,576.4636791,411.7597708,247.0558624
2030,sc2015,08-17 23:00:00+02:00,76.32544163,610.6035333,457.95265,152.6508833,305.3017666,305.3017666,76.32544163,610.6035333,534.2780916,381.6272083,228.9763249
2030,sc2015,08-18 00:00:00+02:00,71.15030313,569.202425,426.9018188,142.3006063,284.6012125,284.6012125,71.15030313,569.202425,498.0521219,355.7515156,213.4509094
2030,sc2015,08-18 01:00:00+02:00,67.6115125,540.8921,405.669075,135.223025,270.44605,270.44605,67.6115125,540.8921,473.2805875,338.0575625,202.8345375
2030,sc2015,08-18 02:00:00+02:00,66.03745938,528.299675,396.2247563,132.0749188,264.1498375,264.1498375,66.03745938,528.299675,462.2622156,330.1872969,198.1123781
2030,sc2015,08-18 03:00:00+02:00,65.67937188,525.434975,394.0762313,131.3587438,262.7174875,262.7174875,65.67937188,525.434975,459.7556031,328.3968594,197.0381156
2030,sc2015,08-18 04:00:00+02:00,66.70096875,533.60775,400.2058125,133.4019375,266.803875,266.803875,66.70096875,533.60775,466.9067813,333.5048438,200.1029063
2030,sc2015,08-18 05:00:00+02:00,70.98144481,567.8515583,425.8886688,141.9628896,283.9257791,283.9257791,70.98144481,567.8515583,496.8701134,354.9072239,212.9443343
2030,sc2015,08-18 06:00:00+02:00,76.064899,608.5191918,456.3893939,152.1297979,304.2595959,304.2595959,76.064899,608.5191918,532.4542928,380.3244949,228.1946969
2030,sc2015,08-18 07:00:00+02:00,80.77649169,646.2119331,484.65895,161.5529834,323.1059666,323.1059666,80.77649169,646.2119331,565.4354416,403.8824583,242.3294749
2030,sc2015,08-18 08:00:00+02:00,84.83633125,678.69065,509.0179875,169.6726625,339.345325,339.345325,84.83633125,678.69065,593.8543188,424.1816563,254.5089938
2030,sc2015,08-18 09:00:00+02:00,85.88222188,687.057775,515.2933313,171.7644438,343.5288875,343.5288875,85.88222188,687.057775,601.1755531,429.4111094,257.6466656
2030,sc2015,08-18 10:00:00+02:00,87.13807188,697.104575,522.8284313,174.2761438,348.5522875,348.5522875,87.13807188,697.104575,609.9665031,435.6903594,261.4142156
2030,sc2015,08-18 11:00:00+02:00,88.64545,709.1636,531.8727,177.2909,354.5818,354.5818,88.64545,709.1636,620.51815,443.22725,265.93635
2030,sc2015,08-18 12:00:00+02:00,89.75290525,718.0232419,538.5174314,179.5058104,359.0116209,359.0116209,89.75290525,718.0232419,628.2703363,448.7645261,269.2587157
2030,sc2015,08-18 13:00:00+02:00,88.29972294,706.3977831,529.7983375,176.5994459,353.1988916,353.1988916,88.29972294,706.3977831,618.0980603,441.4986146,264.8991687
2030,sc2015,08-18 14:00:00+02:00,84.92520313,679.401625,509.5512188,169.8504063,339.7008125,339.7008125,84.92520313,679.401625,594.4764219,424.6260156,254.7756094
2030,sc2015,08-18 15:00:00+02:00,83.73317088,669.8653669,502.3990251,167.4663417,334.9326834,334.9326834,83.73317088,669.8653669,586.1321959,418.6658543,251.1995126
2030,sc2015,08-18 16:00:00+02:00,83.89764688,671.181175,503.3858813,167.7952938,335.5905875,335.5905875,83.89764688,671.181175,587.2835281,419.4882344,251.6929406
2030,sc2015,08-18 17:00:00+02:00,83.50162394,668.0129919,501.0097439,167.003248,334.0064959,334.0064959,83.50162394,668.0129919,584.5113678,417.5081198,250.5048719
2030,sc2015,08-18 18:00:00+02:00,83.08721663,664.6977331,498.5233,166.1744333,332.3488666,332.3488666,83.08721663,664.6977331,581.6105166,415.4360833,249.2616499
2030,sc2015,08-18 19:00:00+02:00,85.0319365,680.2554919,510.1916189,170.0638729,340.1277459,340.1277459,85.0319365,680.2554919,595.2235553,425.1596824,255.0958094
2030,sc2015,08-18 20:00:00+02:00,91.48321663,731.8657331,548.8993,182.9664333,365.9328666,365.9328666,91.48321663,731.8657331,640.3825169,457.4160833,274.4496499
2030,sc2015,08-18 21:00:00+02:00,88.81606044,710.5284831,532.8963625,177.6321209,355.2642416,355.2642416,88.81606044,710.5284831,621.7124228,444.0803021,266.4481812
2030,sc2015,08-18 22:00:00+02:00,81.827125,654.617,490.96275,163.65425,327.3085,327.3085,81.827125,654.617,572.789875,409.135625,245.481375
2030,sc2015,08-18 23:00:00+02:00,76.22246663,609.7797333,457.3348,152.4449333,304.8898666,304.8898666,76.22246663,609.7797333,533.5572666,381.1123333,228.6673999
2030,sc2015,08-19 00:00:00+02:00,70.78834063,566.306725,424.7300438,141.5766813,283.1533625,283.1533625,70.78834063,566.306725,495.5183844,353.9417031,212.3650219
2030,sc2015,08-19 01:00:00+02:00,67.48401038,539.8720833,404.9040625,134.9680208,269.9360416,269.9360416,67.48401038,539.8720833,472.3880729,337.420052,202.4520312
2030,sc2015,08-19 02:00:00+02:00,65.58173231,524.6538583,393.4903938,131.1634646,262.3269291,262.3269291,65.58173231,524.6538583,459.072126,327.9086614,196.7451968
2030,sc2015,08-19 03:00:00+02:00,65.26824169,522.1459333,391.60945,130.5364833,261.0729666,261.0729666,65.26824169,522.1459333,456.8776916,326.3412083,195.8047249
2030,sc2015,08-19 04:00:00+02:00,66.47211563,531.776925,398.8326938,132.9442313,265.8884625,265.8884625,66.47211563,531.776925,465.3048094,332.3605781,199.4163469
2030,sc2015,08-19 05:00:00+02:00,70.82630419,566.6104333,424.957825,141.6526083,283.3052166,283.3052166,70.82630419,566.6104333,495.7841291,354.1315208,212.4789124
2030,sc2015,08-19 06:00:00+02:00,75.14653438,601.172275,450.8792063,150.2930688,300.5861375,300.5861375,75.14653438,601.172275,526.0257406,375.7326719,225.4396031
2030,sc2015,08-19 07:00:00+02:00,80.01755413,640.1404331,480.105325,160.0351083,320.0702166,320.0702166,80.01755413,640.1404331,560.1228791,400.0877708,240.0526624
2030,sc2015,08-19 08:00:00+02:00,84.87899063,679.031925,509.2739438,169.7579813,339.5159625,339.5159625,84.87899063,679.031925,594.1529344,424.3949531,254.6369719
2030,sc2015,08-19 09:00:00+02:00,86.32108338,690.5686669,517.9265001,172.6421667,345.2843334,345.2843334,86.32108338,690.5686669,604.2475834,431.6054168,258.9632501
2030,sc2015,08-19 10:00:00+02:00,87.24146038,697.9316831,523.4487625,174.4829208,348.9658416,348.9658416,87.24146038,697.9316831,610.6902229,436.207302,261.7243812
2030,sc2015,08-19 11:00:00+02:00,88.69530313,709.562425,532.1718188,177.3906063,354.7812125,354.7812125,88.69530313,709.562425,620.8671219,443.4765156,266.0859094
2030,sc2015,08-19 12:00:00+02:00,90.36531975,722.9225581,542.1919188,180.7306396,361.4612791,361.4612791,90.36531975,722.9225581,632.5572388,451.8265989,271.0959593
2030,sc2015,08-19 13:00:00+02:00,89.11599063,712.927925,534.6959438,178.2319813,356.4639625,356.4639625,89.11599063,712.927925,623.8119344,445.5799531,267.3479719
2030,sc2015,08-19 14:00:00+02:00,86.25748338,690.0598669,517.5449001,172.5149667,345.0299334,345.0299334,86.25748338,690.0598669,603.8023834,431.2874168,258.7724501
2030,sc2015,08-19 15:00:00+02:00,85.80134688,686.410775,514.8080813,171.6026938,343.2053875,343.2053875,85.80134688,686.410775,600.6094281,429.0067344,257.4040406
2030,sc2015,08-19 16:00:00+02:00,86.16235419,689.2988331,516.974125,172.3247084,344.6494166,344.6494166,86.16235419,689.2988331,603.1364791,430.8117708,258.4870624
2030,sc2015,08-19 17:00:00+02:00,86.0926635,688.7413081,516.5559813,172.1853271,344.3706541,344.3706541,86.0926635,688.7413081,602.6486448,430.4633176,258.2779906
2030,sc2015,08-19 18:00:00+02:00,85.56601663,684.5281331,513.3961,171.1320333,342.2640666,342.2640666,85.56601663,684.5281331,598.9621166,427.8300833,256.6980499
2030,sc2015,08-19 19:00:00+02:00,87.18307813,697.464625,523.0984688,174.3661563,348.7323125,348.7323125,87.18307813,697.464625,610.2815469,435.9153906,261.5492344
2030,sc2015,08-19 20:00:00+02:00,92.97055725,743.7644581,557.8233438,185.9411146,371.8822291,371.8822291,92.97055725,743.7644581,650.7939013,464.8527864,278.9116718
2030,sc2015,08-19 21:00:00+02:00,90.46008025,723.6806419,542.7604814,180.9201604,361.8403209,361.8403209,90.46008025,723.6806419,633.2205613,452.3004011,271.3802407
2030,sc2015,08-19 22:00:00+02:00,83.75490625,670.03925,502.5294375,167.5098125,335.019625,335.019625,83.75490625,670.03925,586.2843438,418.7745313,251.2647188
2030,sc2015,08-19 23:00:00+02:00,78.43363231,627.4690581,470.6017938,156.8672646,313.7345291,313.7345291,78.43363231,627.4690581,549.0354259,392.1681614,235.3008968
2030,sc2015,08-20 00:00:00+02:00,73.42744588,587.4195668,440.5646751,146.8548918,293.7097834,293.7097834,73.42744588,587.4195668,513.9921209,367.1372292,220.2823376
2030,sc2015,08-20 01:00:00+02:00,69.90295106,559.2236083,419.4177063,139.8059021,279.6118041,279.6118041,69.90295106,559.2236083,489.3206573,349.5147551,209.7088531
2030,sc2015,08-20 02:00:00+02:00,67.76105419,542.0884333,406.566325,135.5221083,271.0442166,271.0442166,67.76105419,542.0884333,474.3273791,338.8052708,203.2831624
2030,sc2015,08-20 03:00:00+02:00,67.70738963,541.6591168,406.2443376,135.4147792,270.8295584,270.8295584,67.70738963,541.6591168,473.9517271,338.536948,203.1221688
2030,sc2015,08-20 04:00:00+02:00,68.48055,547.8444,410.8833,136.9611,273.9222,273.9222,68.48055,547.8444,479.36385,342.40275,205.44165
2030,sc2015,08-20 05:00:00+02:00,72.45812606,579.6650083,434.7487563,144.9162521,289.8325041,289.8325041,72.45812606,579.6650083,507.2068823,362.2906301,217.3743781
2030,sc2015,08-20 06:00:00+02:00,76.44180625,611.53445,458.6508375,152.8836125,305.767225,305.767225,76.44180625,611.53445,535.0926438,382.2090313,229.3254188
2030,sc2015,08-20 07:00:00+02:00,81.61299163,652.9039331,489.67795,163.2259833,326.4519666,326.4519666,81.61299163,652.9039331,571.2909416,408.0649583,244.8389749
2030,sc2015,08-20 08:00:00+02:00,87.41824063,699.345925,524.5094438,174.8364813,349.6729625,349.6729625,87.41824063,699.345925,611.9276844,437.0912031,262.2547219
2030,sc2015,08-20 09:00:00+02:00,88.145601,705.1648081,528.8736063,176.2912021,352.5824041,352.5824041,88.145601,705.1648081,617.0192073,440.7280051,264.4368031
2030,sc2015,08-20 10:00:00+02:00,90.3981625,723.1853,542.388975,180.796325,361.59265,361.59265,90.3981625,723.1853,632.7871375,451.9908125,271.1944875
2030,sc2015,08-20 11:00:00+02:00,92.67419688,741.393575,556.0451813,185.3483938,370.6967875,370.6967875,92.67419688,741.393575,648.7193781,463.3709844,278.0225906
