Scenario,Period,LoadLevel,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9
sc01,y2030,2030-01-04T11:00:00+01:00,0.0,-0.11834883223365722,-0.1365502120315054,-0.17738800445261127,-0.41154871086511147,-0.10719999999999996,-0.18149517876851662,-0.17527274878752785,-0.20517741379605292
sc01,y2030,2030-01-04T15:00:00+01:00,0.0,-0.1220647561609276,-0.1370729261853536,-0.17310727551500404,-0.40609323620500426,-0.10719999999999996,-0.18053316097600058,-0.1739490871800009,-0.20281978876500184
sc01,y2030,2030-01-04T19:00:00+01:00,0.0,-0.10470111059541298,-0.1344272874918906,-0.19229732049092885,-0.43221510567842913,-0.10719999999999996,-0.18529935207826442,-0.18024230460710733,-0.21384853252200364
sc01,y2030,2030-01-04T23:00:00+01:00,0.0,-0.13025206445301474,-0.14189398217488125,-0.1783589782300803,-0.3826973442975805,-0.10719999999999996,-0.17351956249301215,-0.16908061223502013,-0.19740641779153822
sc01,y2030,2030-01-05T03:00:00+01:00,0.0,-0.14693220765630555,-0.14741238385007738,-0.1718368339270535,-0.3483746660970537,-0.10719999999999996,-0.16497055973905805,-0.16145144905176334,-0.18663429353385053
sc01,y2030,2030-01-05T07:00:00+01:00,0.0,-0.12370002289302051,-0.1414385920315162,-0.18777277519058533,-0.3908710578330856,-0.10719999999999996,-0.1745939307453379,-0.17116648394889644,-0.20153565665040318
sc01,y2030,2030-01-05T11:00:00+01:00,0.0,-0.10478361706841888,-0.1353840957344632,-0.1959846316306526,-0.42916363839065297,-0.10719999999999996,-0.18401733498597306,-0.1797100805032883,-0.2137398216899975
sc01,y2030,2030-01-05T15:00:00+01:00,0.0,-0.11388864175325608,-0.13689272235742855,-0.1864073934071353,-0.41508990275963553,-0.10719999999999996,-0.1813562566554454,-0.17634554457240892,-0.2079494128958268
sc01,y2030,2030-01-05T19:00:00+01:00,0.0,-0.10138877709173566,-0.1350442784267054,-0.2004466205359925,-0.4337207239584926,-0.10719999999999996,-0.1847125301778989,-0.18084609709649824,-0.21588551705834647
sc01,y2030,2030-01-05T23:00:00+01:00,0.0,-0.13013337439190442,-0.14260235708850044,-0.18139718094782742,-0.38062371635782766,-0.10719999999999996,-0.17258323187092417,-0.1687371637382069,-0.1974384858255931
sc01,y2030,2030-01-06T03:00:00+01:00,0.0,-0.15971221868242602,-0.14963897402010096,-0.15883038835683094,-0.3282823881018311,-0.10719999999999996,-0.16108996889771232,-0.15667090060452038,-0.17850024689833854
sc01,y2030,2030-01-06T07:00:00+01:00,0.0,-0.16139015495796372,-0.14965004209760457,-0.1559971838354266,-0.32651639416542677,-0.10719999999999996,-0.16095561252852653,-0.15619287556654404,-0.17744906933723392
sc01,y2030,2030-01-06T11:00:00+01:00,0.0,-0.14077962871416294,-0.1440137688337655,-0.1687878672403038,-0.36526077336280394,-0.10719999999999996,-0.1699419625544205,-0.16499067423070102,-0.19068894539758174
