Scenario,Period,LoadLevel,Demand
sc01,y2030,2030-01-27T23:00:00+01:00,156.2000901276258
sc01,y2030,2030-01-28T03:00:00+01:00,3.598309174125916
sc01,y2030,2030-01-28T07:00:00+01:00,-10.997305421624219
sc01,y2030,2030-01-28T11:00:00+01:00,141.52814376587594
sc01,y2030,2030-01-28T15:00:00+01:00,140.41862562212577
sc01,y2030,2030-01-28T19:00:00+01:00,242.42034113912587
sc01,y2030,2030-01-28T23:00:00+01:00,136.38721241312578
sc01,y2030,2030-01-29T03:00:00+01:00,13.392347329125869
sc01,y2030,2030-01-29T07:00:00+01:00,242.14721668337597
sc01,y2030,2030-01-29T11:00:00+01:00,415.8159290126257
sc01,y2030,2030-01-29T15:00:00+01:00,383.25548546537584
sc01,y2030,2030-01-29T19:00:00+01:00,423.21847394762585
sc01,y2030,2030-01-29T23:00:00+01:00,210.65929176762597
sc01,y2030,2030-01-30T03:00:00+01:00,62.739476252125996
sc01,y2030,2030-01-30T07:00:00+01:00,263.35728726312595
sc01,y2030,2030-01-30T11:00:00+01:00,412.1158354333761
sc01,y2030,2030-01-30T15:00:00+01:00,376.749855968626
sc01,y2030,2030-01-30T19:00:00+01:00,419.28473728737595
sc01,y2030,2030-01-30T23:00:00+01:00,205.64502598787612
sc01,y2030,2030-01-31T03:00:00+01:00,50.344742437376226
sc01,y2030,2030-01-31T07:00:00+01:00,249.8300775746261
sc01,y2030,2030-01-31T11:00:00+01:00,402.54361388662574
sc01,y2030,2030-01-31T15:00:00+01:00,371.2395569956259
sc01,y2030,2030-01-31T19:00:00+01:00,418.7735020731261
sc01,y2030,2030-01-31T23:00:00+01:00,209.81094762762564
sc01,y2030,2030-02-01T03:00:00+01:00,46.61598251412602
sc01,y2030,2030-02-01T07:00:00+01:00,240.51904243437593
sc01,y2030,2030-02-01T11:00:00+01:00,387.13827430237575
sc01,y2030,2030-02-01T15:00:00+01:00,352.3554565093757
sc01,y2030,2030-02-01T19:00:00+01:00,394.4045237601256
sc01,y2030,2030-02-01T23:00:00+01:00,195.9644555631255
sc01,y2030,2030-02-02T03:00:00+01:00,34.13437473162571
sc01,y2030,2030-02-02T07:00:00+01:00,224.5754641483759
sc01,y2030,2030-02-02T11:00:00+01:00,370.533452590126
sc01,y2030,2030-02-02T15:00:00+01:00,322.1427124888762
sc01,y2030,2030-02-02T19:00:00+01:00,351.6385433471262
sc01,y2030,2030-02-02T23:00:00+01:00,162.77752210487643
