Scenario,Period,LoadLevel,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9
sc01,y2030,2030-01-22T07:00:00+01:00,0,-0.178645852108009,-0.148416470090891,-0.107127842078102,-0.319256259803101,-0.1072,-0.164956290061841,-0.152953717316401,-0.165722006957911
sc01,y2030,2030-01-22T11:00:00+01:00,0,-0.167804121499006,-0.143373669703388,-0.103874002913099,-0.346860566733099,-0.1072,-0.17287154862409,-0.15879863727015,-0.172694567442285
sc01,y2030,2030-01-22T15:00:00+01:00,0,-0.180161700746458,-0.144923856819924,-0.0890360868273039,-0.329230537547304,-0.1072,-0.169885508985971,-0.154486693369951,-0.164875817750657
sc01,y2030,2030-01-22T19:00:00+01:00,0,-0.162333980431752,-0.142289880550938,-0.108685389577029,-0.355974879279529,-0.1072,-0.174765035532555,-0.160929942634258,-0.176167762925089
sc01,y2030,2030-01-22T23:00:00+01:00,0,-0.137580076084765,-0.0998503486039657,-0.0309843564201053,-0.241625453030105,-0.0769384990299982,-0.127407461994265,-0.110900795243775,-0.113256000678174
sc01,y2030,2030-01-23T03:00:00+01:00,0,-0.174136449507041,-0.151489642378946,-0.128619959964161,-0.313697489104161,-0.1072,-0.160813571130124,-0.15248987351354,-0.168463590592977
sc01,y2030,2030-01-23T07:00:00+01:00,0,-0.177969226367447,-0.147263745600908,-0.103222189534515,-0.323740748967014,-0.1072,-0.166655257569177,-0.153787677028629,-0.166182850713395
sc01,y2030,2030-01-23T11:00:00+01:00,0,-0.159305704578561,-0.14183672453236,-0.111997724085241,-0.36053667889274,-0.1072,-0.175602141852286,-0.16202762812381,-0.17808602626799
sc01,y2030,2030-01-23T15:00:00+01:00,0,-0.17176572803289,-0.143450457548931,-0.0972607880735263,-0.342593427723526,-0.1072,-0.172518453115529,-0.157651555275882,-0.170200905071425
sc01,y2030,2030-01-23T19:00:00+01:00,0,-0.155297000054283,-0.141007299549619,-0.115368200894027,-0.367331919386526,-0.1072,-0.177040349895479,-0.163609221619132,-0.1806323802101
sc01,y2030,2030-01-23T23:00:00+01:00,0,-0.179384539052474,-0.147913052570455,-0.103607210095384,-0.320166844120383,-0.1072,-0.165634910428433,-0.153029699750721,-0.16527290710987
sc01,y2030,2030-01-24T03:00:00+01:00,0,-0.175245250952561,-0.150733990651857,-0.123335337265148,-0.315064316052647,-0.1072,-0.161832209987147,-0.152603926461912,-0.167789472049133
sc01,y2030,2030-01-24T07:00:00+01:00,0,-0.173040687207792,-0.146324737970509,-0.107722774214628,-0.331829146249627,-0.1072,-0.168307383518444,-0.155686979187407,-0.169311014200824
sc01,y2030,2030-01-24T11:00:00+01:00,0,-0.157141486269781,-0.141381681453992,-0.113785328583088,-0.364229195455588,-0.1072,-0.176389030899339,-0.162885559378897,-0.179460973503154
sc01,y2030,2030-01-24T15:00:00+01:00,0,-0.164381920528906,-0.142572945225711,-0.106341993488479,-0.352966950405979,-0.1072,-0.174232559626522,-0.16020070486087,-0.174871211070402
sc01,y2030,2030-01-24T19:00:00+01:00,0,-0.15178331691699,-0.140328319604109,-0.118534646218146,-0.373129777498146,-0.1072,-0.178231906790597,-0.164968622917662,-0.182862821317807
sc01,y2030,2030-01-24T23:00:00+01:00,0,-0.14281651788176,-0.102986521702205,-0.0298383662785378,-0.250445999678538,-0.0795889396529985,-0.13220253951683,-0.114752645769383,-0.11685431609188
