Period,Scenario,LoadLevel,N_101,N_102,N_103,N_104,N_105,N_106,N_107,N_108,N_109,N_110,N_111,N_112,N_113,N_114,N_115,N_116,N_117,N_118,N_119,N_120,N_121,N_122,N_123,N_124
2030,sc01,02-28 03:00:00+01:00,66.28922739290495,66.28922739290493,66.28922739290496,66.28922739290493,66.28922739290495,66.28922739290495,66.28922739290493,66.28922739290493,66.28922739290493,66.28922739290495,66.28922739290495,66.28922739290496,66.28922739290499,66.28922739290493,66.28922739290495,66.28922739290493,66.28922739290495,66.28922739290495,66.28922739290493,66.28922739290493,66.28922739290495,66.28922739290495,66.28922739290493,66.28922739290495
2030,sc01,02-28 05:00:00+01:00,66.28922739290492,66.28922739290492,66.28922739290492,66.28922739290493,66.28922739290493,66.28922739290493,66.28922739290493,66.28922739290493,66.28922739290493,66.28922739290493,66.2892273929049,66.28922739290492,66.2892273929049,66.28922739290488,66.28922739290489,66.28922739290488,66.28922739290489,66.28922739290489,66.28922739290488,66.28922739290488,66.28922739290489,66.28922739290489,66.28922739290488,66.28922739290489
2030,sc01,02-28 07:00:00+01:00,66.28922739290492,66.28922739290492,66.28922739290495,66.28922739290498,66.28922739290489,66.28922739290489,66.28922739290493,66.28922739290493,66.28922739290498,66.28922739290489,66.2892273929049,66.2892273929049,66.28922739290485,66.28922739290493,66.28922739290495,66.28922739290493,66.28922739290495,66.28922739290495,66.28922739290493,66.28922739290493,66.28922739290495,66.28922739290495,66.2892273929049,66.28922739290495
2030,sc01,02-28 09:00:00+01:00,67.66298713021223,67.66298713021222,67.66298713021219,67.66298713021217,67.6629871302122,67.6629871302122,67.6629871302122,67.6629871302122,67.66298713021217,67.6629871302122,67.66298713021216,67.66298713021217,67.66298713021216,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219
2030,sc01,02-28 11:00:00+01:00,67.66298713021223,67.66298713021222,67.66298713021219,67.66298713021217,67.6629871302122,67.6629871302122,67.6629871302122,67.6629871302122,67.66298713021217,67.6629871302122,67.66298713021216,67.66298713021217,67.66298713021216,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219
2030,sc01,02-28 13:00:00+01:00,66.38937978093331,66.38937978093331,66.38937978093333,66.38937978093335,66.38937978093337,66.38937978093337,66.38937978093337,66.38937978093337,66.38937978093335,66.38937978093337,66.38937978093337,66.38937978093337,66.38937978093341,66.38937978093334,66.38937978093334,66.38937978093334,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093335,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093334
2030,sc01,02-28 15:00:00+01:00,66.38937978093365,66.38937978093357,66.38937978093342,66.38937978093342,66.38937978093345,66.38937978093345,66.38937978093345,66.38937978093345,66.38937978093342,66.38937978093345,66.38937978093337,66.38937978093338,66.3893797809334,66.38937978093333,66.38937978093334,66.38937978093333,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093335,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093334
2030,sc01,02-28 17:00:00+01:00,66.38937978093365,66.38937978093357,66.38937978093342,66.38937978093342,66.38937978093345,66.38937978093345,66.38937978093345,66.38937978093345,66.38937978093342,66.38937978093345,66.38937978093337,66.38937978093338,66.3893797809334,66.38937978093333,66.38937978093334,66.38937978093333,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093335,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093334
2030,sc01,02-28 19:00:00+01:00,67.66298713021223,67.66298713021222,67.66298713021219,67.66298713021217,67.6629871302122,67.6629871302122,67.6629871302122,67.6629871302122,67.66298713021217,67.6629871302122,67.66298713021216,67.66298713021217,67.66298713021216,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219
2030,sc01,02-28 21:00:00+01:00,66.38937978093358,66.38937978093357,66.38937978093342,66.38937978093342,66.38937978093344,66.38937978093344,66.38937978093344,66.38937978093344,66.38937978093342,66.38937978093344,66.3893797809334,66.38937978093338,66.38937978093334,66.38937978093337,66.38937978093338,66.38937978093337,66.38937978093338,66.38937978093338,66.38937978093335,66.38937978093335,66.38937978093338,66.38937978093338,66.38937978093335,66.38937978093338
2030,sc01,02-28 23:00:00+01:00,66.38937978093331,66.38937978093331,66.38937978093333,66.38937978093335,66.38937978093337,66.38937978093337,66.38937978093337,66.38937978093337,66.38937978093335,66.38937978093337,66.38937978093337,66.38937978093337,66.38937978093341,66.38937978093334,66.38937978093334,66.38937978093334,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093335,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093334
2030,sc01,03-01 01:00:00+01:00,66.28922739290493,66.28922739290492,66.28922739290493,66.2892273929049,66.28922739290496,66.28922739290496,66.28922739290493,66.28922739290493,66.2892273929049,66.28922739290496,66.2892273929049,66.2892273929049,66.28922739290485,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290492,66.28922739290499
2030,sc01,03-01 03:00:00+01:00,66.38937978093358,66.38937978093357,66.38937978093342,66.38937978093342,66.38937978093344,66.38937978093344,66.38937978093344,66.38937978093344,66.38937978093342,66.38937978093344,66.3893797809334,66.38937978093338,66.38937978093334,66.38937978093337,66.38937978093338,66.38937978093337,66.38937978093338,66.38937978093338,66.38937978093335,66.38937978093335,66.38937978093338,66.38937978093338,66.38937978093335,66.38937978093338
2030,sc01,03-01 05:00:00+01:00,66.28922739290492,66.28922739290492,66.28922739290492,66.28922739290492,66.28922739290495,66.28922739290495,66.28922739290493,66.28922739290493,66.28922739290492,66.28922739290495,66.2892273929049,66.28922739290492,66.2892273929049,66.28922739290488,66.28922739290489,66.28922739290488,66.28922739290489,66.28922739290489,66.28922739290488,66.28922739290488,66.28922739290489,66.28922739290489,66.28922739290488,66.28922739290489
2030,sc01,03-01 07:00:00+01:00,66.28922739290493,66.28922739290492,66.28922739290495,66.28922739290495,66.28922739290493,66.28922739290493,66.28922739290493,66.28922739290493,66.28922739290495,66.28922739290493,66.28922739290493,66.28922739290493,66.28922739290492,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290495,66.28922739290499
2030,sc01,03-01 09:00:00+01:00,66.38937978093365,66.38937978093357,66.38937978093342,66.38937978093342,66.38937978093345,66.38937978093345,66.38937978093345,66.38937978093345,66.38937978093342,66.38937978093345,66.38937978093337,66.38937978093338,66.3893797809334,66.38937978093333,66.38937978093334,66.38937978093333,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093335,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093334
2030,sc01,03-01 11:00:00+01:00,67.66298713021223,67.66298713021222,67.66298713021219,67.66298713021217,67.6629871302122,67.6629871302122,67.6629871302122,67.6629871302122,67.66298713021217,67.6629871302122,67.66298713021216,67.66298713021217,67.66298713021216,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219
2030,sc01,03-01 13:00:00+01:00,66.38937978093358,66.38937978093357,66.38937978093342,66.38937978093342,66.38937978093344,66.38937978093344,66.38937978093344,66.38937978093344,66.38937978093342,66.38937978093344,66.3893797809334,66.38937978093338,66.38937978093334,66.38937978093337,66.38937978093338,66.38937978093337,66.38937978093338,66.38937978093338,66.38937978093335,66.38937978093335,66.38937978093338,66.38937978093338,66.38937978093335,66.38937978093338
2030,sc01,03-01 15:00:00+01:00,66.38937978093365,66.38937978093357,66.38937978093342,66.38937978093342,66.38937978093345,66.38937978093345,66.38937978093345,66.38937978093345,66.38937978093342,66.38937978093345,66.38937978093337,66.38937978093338,66.3893797809334,66.38937978093333,66.38937978093334,66.38937978093333,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093335,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093334
2030,sc01,03-01 17:00:00+01:00,66.38937978093365,66.38937978093357,66.38937978093342,66.38937978093342,66.38937978093345,66.38937978093345,66.38937978093345,66.38937978093345,66.38937978093342,66.38937978093345,66.38937978093337,66.38937978093338,66.3893797809334,66.38937978093333,66.38937978093334,66.38937978093333,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093335,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093334
2030,sc01,03-01 19:00:00+01:00,66.38937978093358,66.38937978093357,66.38937978093342,66.38937978093342,66.38937978093344,66.38937978093344,66.38937978093344,66.38937978093344,66.38937978093342,66.38937978093344,66.3893797809334,66.38937978093338,66.38937978093334,66.38937978093337,66.38937978093338,66.38937978093337,66.38937978093338,66.38937978093338,66.38937978093335,66.38937978093335,66.38937978093338,66.38937978093338,66.38937978093335,66.38937978093338
2030,sc01,03-01 21:00:00+01:00,66.38937978093365,66.38937978093357,66.38937978093342,66.38937978093342,66.38937978093345,66.38937978093345,66.38937978093345,66.38937978093345,66.38937978093342,66.38937978093345,66.38937978093337,66.38937978093338,66.3893797809334,66.38937978093333,66.38937978093334,66.38937978093333,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093335,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093334
2030,sc01,03-01 23:00:00+01:00,66.38937978093331,66.38937978093331,66.38937978093333,66.38937978093335,66.38937978093337,66.38937978093337,66.38937978093337,66.38937978093337,66.38937978093335,66.38937978093337,66.38937978093337,66.38937978093337,66.38937978093341,66.38937978093334,66.38937978093334,66.38937978093334,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093335,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093334
2030,sc01,03-02 01:00:00+01:00,66.28922739290492,66.28922739290492,66.28922739290495,66.28922739290498,66.28922739290489,66.28922739290489,66.28922739290493,66.28922739290493,66.28922739290498,66.28922739290489,66.2892273929049,66.2892273929049,66.28922739290485,66.28922739290493,66.28922739290495,66.28922739290493,66.28922739290495,66.28922739290495,66.28922739290493,66.28922739290493,66.28922739290495,66.28922739290495,66.2892273929049,66.28922739290495
2030,sc01,03-02 03:00:00+01:00,66.38937978093365,66.38937978093357,66.38937978093342,66.38937978093342,66.38937978093345,66.38937978093345,66.38937978093345,66.38937978093345,66.38937978093342,66.38937978093345,66.38937978093337,66.38937978093338,66.3893797809334,66.38937978093333,66.38937978093334,66.38937978093333,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093335,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093334
2030,sc01,03-02 05:00:00+01:00,66.28922739290493,66.28922739290492,66.28922739290495,66.28922739290495,66.28922739290493,66.28922739290493,66.28922739290493,66.28922739290493,66.28922739290495,66.28922739290493,66.28922739290495,66.28922739290495,66.28922739290493,66.28922739290505,66.28922739290505,66.28922739290505,66.28922739290506,66.28922739290506,66.28922739290505,66.28922739290505,66.28922739290506,66.28922739290506,66.28922739290498,66.28922739290505
2030,sc01,03-02 07:00:00+01:00,66.38937978093365,66.38937978093357,66.38937978093342,66.38937978093342,66.38937978093345,66.38937978093345,66.38937978093345,66.38937978093345,66.38937978093342,66.38937978093345,66.38937978093337,66.38937978093338,66.3893797809334,66.38937978093333,66.38937978093334,66.38937978093333,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093335,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093334
2030,sc01,03-02 09:00:00+01:00,66.38937978093358,66.38937978093357,66.38937978093342,66.38937978093342,66.38937978093344,66.38937978093344,66.38937978093344,66.38937978093344,66.38937978093342,66.38937978093344,66.3893797809334,66.38937978093338,66.38937978093334,66.38937978093337,66.38937978093338,66.38937978093337,66.38937978093338,66.38937978093338,66.38937978093335,66.38937978093335,66.38937978093338,66.38937978093338,66.38937978093335,66.38937978093338
2030,sc01,03-02 11:00:00+01:00,67.66298713021223,67.66298713021222,67.66298713021219,67.66298713021217,67.6629871302122,67.6629871302122,67.6629871302122,67.6629871302122,67.66298713021217,67.6629871302122,67.66298713021216,67.66298713021217,67.66298713021216,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219,67.66298713021219
2030,sc01,03-02 13:00:00+01:00,66.38937978093324,66.38937978093324,66.38937978093327,66.38937978093331,66.38937978093331,66.38937978093331,66.38937978093331,66.38937978093331,66.38937978093331,66.38937978093331,66.38937978093334,66.38937978093335,66.3893797809334,66.38937978093328,66.38937978093328,66.38937978093328,66.3893797809333,66.3893797809333,66.38937978093335,66.38937978093335,66.3893797809333,66.3893797809333,66.38937978093335,66.38937978093328
2030,sc01,03-02 15:00:00+01:00,66.28922739290493,66.28922739290492,66.28922739290496,66.28922739290495,66.28922739290493,66.28922739290493,66.28922739290493,66.28922739290493,66.28922739290495,66.28922739290493,66.28922739290495,66.28922739290496,66.28922739290499,66.28922739290493,66.28922739290495,66.28922739290493,66.28922739290495,66.28922739290495,66.28922739290493,66.28922739290493,66.28922739290495,66.28922739290495,66.28922739290493,66.28922739290495
2030,sc01,03-02 17:00:00+01:00,66.38937978093358,66.38937978093357,66.38937978093342,66.38937978093342,66.38937978093344,66.38937978093344,66.38937978093344,66.38937978093344,66.38937978093342,66.38937978093344,66.3893797809334,66.38937978093338,66.38937978093334,66.38937978093337,66.38937978093338,66.38937978093337,66.38937978093338,66.38937978093338,66.38937978093335,66.38937978093335,66.38937978093338,66.38937978093338,66.38937978093335,66.38937978093338
2030,sc01,03-02 19:00:00+01:00,66.38937978093358,66.38937978093357,66.38937978093342,66.38937978093342,66.38937978093344,66.38937978093344,66.38937978093344,66.38937978093344,66.38937978093342,66.38937978093344,66.3893797809334,66.38937978093338,66.38937978093334,66.38937978093337,66.38937978093338,66.38937978093337,66.38937978093338,66.38937978093338,66.38937978093335,66.38937978093335,66.38937978093338,66.38937978093338,66.38937978093335,66.38937978093338
2030,sc01,03-02 21:00:00+01:00,66.38937978093358,66.38937978093357,66.38937978093342,66.38937978093342,66.38937978093344,66.38937978093344,66.38937978093344,66.38937978093344,66.38937978093342,66.38937978093344,66.3893797809334,66.38937978093338,66.38937978093334,66.38937978093337,66.38937978093338,66.38937978093337,66.38937978093338,66.38937978093338,66.38937978093335,66.38937978093335,66.38937978093338,66.38937978093338,66.38937978093335,66.38937978093338
2030,sc01,03-02 23:00:00+01:00,66.38937978093324,66.38937978093324,66.38937978093327,66.38937978093331,66.38937978093331,66.38937978093331,66.38937978093331,66.38937978093331,66.38937978093331,66.38937978093331,66.38937978093334,66.38937978093335,66.3893797809334,66.38937978093328,66.38937978093328,66.38937978093328,66.3893797809333,66.3893797809333,66.38937978093335,66.38937978093335,66.3893797809333,66.3893797809333,66.38937978093335,66.38937978093328
2030,sc01,03-03 01:00:00+01:00,66.38937978093358,66.38937978093357,66.38937978093342,66.38937978093342,66.38937978093344,66.38937978093344,66.38937978093344,66.38937978093344,66.38937978093342,66.38937978093344,66.3893797809334,66.38937978093338,66.38937978093334,66.38937978093337,66.38937978093338,66.38937978093337,66.38937978093338,66.38937978093338,66.38937978093335,66.38937978093335,66.38937978093338,66.38937978093338,66.38937978093335,66.38937978093338
2030,sc01,03-03 03:00:00+01:00,66.38937978093358,66.38937978093357,66.38937978093342,66.38937978093342,66.38937978093344,66.38937978093344,66.38937978093344,66.38937978093344,66.38937978093342,66.38937978093344,66.3893797809334,66.38937978093338,66.38937978093334,66.38937978093337,66.38937978093338,66.38937978093337,66.38937978093338,66.38937978093338,66.38937978093335,66.38937978093335,66.38937978093338,66.38937978093338,66.38937978093335,66.38937978093338
2030,sc01,03-03 05:00:00+01:00,66.28922739290493,66.28922739290492,66.28922739290493,66.2892273929049,66.28922739290496,66.28922739290496,66.28922739290493,66.28922739290493,66.2892273929049,66.28922739290496,66.2892273929049,66.2892273929049,66.28922739290485,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290492,66.28922739290499
2030,sc01,03-03 07:00:00+01:00,66.38937978093365,66.38937978093357,66.38937978093342,66.38937978093342,66.38937978093345,66.38937978093345,66.38937978093345,66.38937978093345,66.38937978093342,66.38937978093345,66.38937978093337,66.38937978093338,66.3893797809334,66.38937978093333,66.38937978093334,66.38937978093333,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093335,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093334
2030,sc01,03-03 09:00:00+01:00,66.28922739290493,66.28922739290492,66.28922739290493,66.2892273929049,66.28922739290496,66.28922739290496,66.28922739290493,66.28922739290493,66.2892273929049,66.28922739290496,66.2892273929049,66.2892273929049,66.28922739290485,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290492,66.28922739290499
2030,sc01,03-03 11:00:00+01:00,66.38937978093365,66.38937978093357,66.38937978093342,66.38937978093342,66.38937978093345,66.38937978093345,66.38937978093345,66.38937978093345,66.38937978093342,66.38937978093345,66.38937978093337,66.38937978093338,66.3893797809334,66.38937978093333,66.38937978093334,66.38937978093333,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093335,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093334
2030,sc01,03-03 13:00:00+01:00,66.38937978093358,66.38937978093357,66.38937978093342,66.38937978093342,66.38937978093344,66.38937978093344,66.38937978093344,66.38937978093344,66.38937978093342,66.38937978093344,66.3893797809334,66.38937978093338,66.38937978093334,66.38937978093337,66.38937978093338,66.38937978093337,66.38937978093338,66.38937978093338,66.38937978093335,66.38937978093335,66.38937978093338,66.38937978093338,66.38937978093335,66.38937978093338
2030,sc01,03-03 15:00:00+01:00,66.38937978093365,66.38937978093357,66.38937978093342,66.38937978093342,66.38937978093345,66.38937978093345,66.38937978093345,66.38937978093345,66.38937978093342,66.38937978093345,66.38937978093337,66.38937978093338,66.3893797809334,66.38937978093333,66.38937978093334,66.38937978093333,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093335,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093334
2030,sc01,03-03 17:00:00+01:00,66.28922739290493,66.28922739290492,66.28922739290496,66.28922739290495,66.28922739290493,66.28922739290493,66.28922739290493,66.28922739290493,66.28922739290495,66.28922739290493,66.28922739290495,66.28922739290496,66.28922739290499,66.28922739290493,66.28922739290495,66.28922739290493,66.28922739290495,66.28922739290495,66.28922739290493,66.28922739290493,66.28922739290495,66.28922739290495,66.28922739290493,66.28922739290495
2030,sc01,03-03 19:00:00+01:00,66.38937978093358,66.38937978093357,66.38937978093342,66.38937978093342,66.38937978093344,66.38937978093344,66.38937978093344,66.38937978093344,66.38937978093342,66.38937978093344,66.3893797809334,66.38937978093338,66.38937978093334,66.38937978093337,66.38937978093338,66.38937978093337,66.38937978093338,66.38937978093338,66.38937978093335,66.38937978093335,66.38937978093338,66.38937978093338,66.38937978093335,66.38937978093338
2030,sc01,03-03 21:00:00+01:00,66.38937978093324,66.38937978093324,66.38937978093327,66.38937978093331,66.38937978093331,66.38937978093331,66.38937978093331,66.38937978093331,66.38937978093331,66.38937978093331,66.38937978093334,66.38937978093335,66.3893797809334,66.38937978093328,66.38937978093328,66.38937978093328,66.3893797809333,66.3893797809333,66.38937978093335,66.38937978093335,66.3893797809333,66.3893797809333,66.38937978093335,66.38937978093328
2030,sc01,03-03 23:00:00+01:00,66.28922739290492,66.28922739290492,66.28922739290493,66.28922739290493,66.28922739290493,66.28922739290493,66.28922739290493,66.28922739290493,66.28922739290493,66.28922739290493,66.2892273929049,66.2892273929049,66.28922739290485,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290492,66.28922739290499
2030,sc01,03-04 01:00:00+01:00,66.38937978093365,66.38937978093357,66.38937978093342,66.38937978093342,66.38937978093345,66.38937978093345,66.38937978093345,66.38937978093345,66.38937978093342,66.38937978093345,66.38937978093337,66.38937978093338,66.3893797809334,66.38937978093333,66.38937978093334,66.38937978093333,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093335,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093334
2030,sc01,03-04 03:00:00+01:00,66.28922739290495,66.28922739290493,66.28922739290496,66.28922739290493,66.28922739290495,66.28922739290495,66.28922739290493,66.28922739290493,66.28922739290493,66.28922739290495,66.28922739290495,66.28922739290496,66.28922739290499,66.28922739290493,66.28922739290495,66.28922739290493,66.28922739290495,66.28922739290495,66.28922739290493,66.28922739290493,66.28922739290495,66.28922739290495,66.28922739290493,66.28922739290495
2030,sc01,03-04 05:00:00+01:00,66.28922739290493,66.28922739290492,66.28922739290496,66.28922739290496,66.28922739290492,66.28922739290492,66.28922739290493,66.28922739290493,66.28922739290496,66.28922739290492,66.28922739290496,66.28922739290496,66.28922739290496,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290498,66.28922739290499
2030,sc01,03-04 07:00:00+01:00,66.38937978093358,66.38937978093357,66.38937978093342,66.38937978093342,66.38937978093344,66.38937978093344,66.38937978093344,66.38937978093344,66.38937978093342,66.38937978093344,66.3893797809334,66.38937978093338,66.38937978093334,66.38937978093337,66.38937978093338,66.38937978093337,66.38937978093338,66.38937978093338,66.38937978093335,66.38937978093335,66.38937978093338,66.38937978093338,66.38937978093335,66.38937978093338
2030,sc01,03-04 09:00:00+01:00,66.28922739290492,66.28922739290492,66.28922739290492,66.28922739290493,66.28922739290493,66.28922739290493,66.28922739290493,66.28922739290493,66.28922739290493,66.28922739290493,66.2892273929049,66.28922739290492,66.2892273929049,66.28922739290488,66.28922739290489,66.28922739290488,66.28922739290489,66.28922739290489,66.28922739290488,66.28922739290488,66.28922739290489,66.28922739290489,66.28922739290488,66.28922739290489
2030,sc01,03-04 11:00:00+01:00,66.38937978093358,66.38937978093357,66.38937978093342,66.38937978093342,66.38937978093344,66.38937978093344,66.38937978093344,66.38937978093344,66.38937978093342,66.38937978093344,66.3893797809334,66.38937978093338,66.38937978093334,66.38937978093337,66.38937978093338,66.38937978093337,66.38937978093338,66.38937978093338,66.38937978093335,66.38937978093335,66.38937978093338,66.38937978093338,66.38937978093335,66.38937978093338
2030,sc01,03-04 13:00:00+01:00,66.38937978093331,66.38937978093331,66.38937978093333,66.38937978093335,66.38937978093337,66.38937978093337,66.38937978093337,66.38937978093337,66.38937978093335,66.38937978093337,66.38937978093337,66.38937978093337,66.38937978093341,66.38937978093334,66.38937978093334,66.38937978093334,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093335,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093334
2030,sc01,03-04 15:00:00+01:00,66.28922739290493,66.28922739290492,66.28922739290496,66.28922739290495,66.28922739290493,66.28922739290493,66.28922739290493,66.28922739290493,66.28922739290495,66.28922739290493,66.28922739290495,66.28922739290496,66.28922739290499,66.28922739290493,66.28922739290495,66.28922739290493,66.28922739290495,66.28922739290495,66.28922739290493,66.28922739290493,66.28922739290495,66.28922739290495,66.28922739290493,66.28922739290495
2030,sc01,03-04 17:00:00+01:00,66.28922739290492,66.28922739290492,66.28922739290492,66.28922739290492,66.28922739290495,66.28922739290495,66.28922739290493,66.28922739290493,66.28922739290492,66.28922739290495,66.2892273929049,66.28922739290492,66.2892273929049,66.28922739290488,66.28922739290489,66.28922739290488,66.28922739290489,66.28922739290489,66.28922739290488,66.28922739290488,66.28922739290489,66.28922739290489,66.28922739290488,66.28922739290489
2030,sc01,03-04 19:00:00+01:00,66.38937978093365,66.38937978093357,66.38937978093342,66.38937978093342,66.38937978093345,66.38937978093345,66.38937978093345,66.38937978093345,66.38937978093342,66.38937978093345,66.38937978093337,66.38937978093338,66.3893797809334,66.38937978093333,66.38937978093334,66.38937978093333,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093335,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093334
2030,sc01,03-04 21:00:00+01:00,66.38937978093365,66.38937978093357,66.38937978093342,66.38937978093342,66.38937978093345,66.38937978093345,66.38937978093345,66.38937978093345,66.38937978093342,66.38937978093345,66.38937978093337,66.38937978093338,66.3893797809334,66.38937978093333,66.38937978093334,66.38937978093333,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093335,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093334
2030,sc01,03-04 23:00:00+01:00,66.28922739290495,66.28922739290493,66.28922739290496,66.28922739290493,66.28922739290495,66.28922739290495,66.28922739290493,66.28922739290493,66.28922739290493,66.28922739290495,66.28922739290495,66.28922739290496,66.28922739290499,66.28922739290493,66.28922739290495,66.28922739290493,66.28922739290495,66.28922739290495,66.28922739290493,66.28922739290493,66.28922739290495,66.28922739290495,66.28922739290493,66.28922739290495
2030,sc01,03-05 01:00:00+01:00,66.28922739290493,66.28922739290492,66.28922739290493,66.2892273929049,66.28922739290496,66.28922739290496,66.28922739290493,66.28922739290493,66.2892273929049,66.28922739290496,66.2892273929049,66.2892273929049,66.28922739290485,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290499,66.28922739290492,66.28922739290499
2030,sc01,03-05 03:00:00+01:00,66.38937978093365,66.38937978093357,66.38937978093342,66.38937978093342,66.38937978093345,66.38937978093345,66.38937978093345,66.38937978093345,66.38937978093342,66.38937978093345,66.38937978093337,66.38937978093338,66.3893797809334,66.38937978093333,66.38937978093334,66.38937978093333,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093335,66.38937978093334,66.38937978093334,66.38937978093335,66.38937978093334
2030,sc01,03-05 05:00:00+01:00,66.28922739290493,66.28922739290492,66.28922739290496,66.28922739290495,66.28922739290493,66.28922739290493,66.28922739290493,66.28922739290493,66.28922739290495,66.28922739290493,66.28922739290495,66.28922739290496,66.28922739290499,66.28922739290493,66.28922739290495,66.28922739290493,66.28922739290495,66.28922739290495,66.28922739290493,66.28922739290493,66.28922739290495,66.28922739290495,66.28922739290493,66.28922739290495
2030,sc01,03-05 07:00:00+01:00,66.38937978093324,66.38937978093324,66.38937978093327,66.38937978093331,66.38937978093331,66.38937978093331,66.38937978093331,66.38937978093331,66.38937978093331,66.38937978093331,66.38937978093334,66.38937978093335,66.3893797809334,66.38937978093328,66.38937978093328,66.38937978093328,66.3893797809333,66.3893797809333,66.38937978093335,66.38937978093335,66.3893797809333,66.3893797809333,66.38937978093335,66.38937978093328
2030,sc01,03-05 09:00:00+01:00,66.38937978093358,66.38937978093357,66.38937978093342,66.38937978093342,66.38937978093344,66.38937978093344,66.38937978093344,66.38937978093344,66.38937978093342,66.38937978093344,66.3893797809334,66.38937978093338,66.38937978093334,66.38937978093337,66.38937978093338,66.38937978093337,66.38937978093338,66.38937978093338,66.38937978093335,66.38937978093335,66.38937978093338,66.38937978093338,66.38937978093335,66.38937978093338
2030,sc01,03-05 11:00:00+01:00,66.38937978093358,66.38937978093357,66.38937978093342,66.38937978093342,66.38937978093344,66.38937978093344,66.38937978093344,66.38937978093344,66.38937978093342,66.38937978093344,66.3893797809334,66.38937978093338,66.38937978093334,66.38937978093337,66.38937978093338,66.38937978093337,66.38937978093338,66.38937978093338,66.38937978093335,66.38937978093335,66.38937978093338,66.38937978093338,66.38937978093335,66.38937978093338
