Period,Scenario,LoadLevel,Anthracite,Gas,Hydro,Nuclear,Onshore_wind,PumpedStorageHydro,Solar_PV,Subbituminous,SynchronousCondenser
2030,sc01,01-16 11:00:00+01:00,0.0,92.83516483516485,148.03762254551285,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-16 13:00:00+01:00,0.0,92.83516483516485,148.03762254551285,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-16 15:00:00+01:00,0.0,92.83516483516485,129.35012254551228,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-16 17:00:00+01:00,0.0,92.83516483516485,148.03762254551285,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-16 19:00:00+01:00,0.0,92.83516483516485,148.03762254551285,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-16 21:00:00+01:00,0.0,92.83516483516485,62.68296910551908,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-16 23:00:00+01:00,0.0,92.83516483516485,49.037622545512846,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-17 01:00:00+01:00,0.0,92.83516483516485,-36.44727745448729,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-17 03:00:00+01:00,0.0,92.83516483516485,-49.962377454487154,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-17 05:00:00+01:00,0.0,92.83516483516485,-49.962377454487154,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-17 07:00:00+01:00,0.0,92.83516483516485,49.037622545512846,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-17 09:00:00+01:00,0.0,92.83516483516485,131.60219254551262,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-17 11:00:00+01:00,0.0,92.83516483516485,131.60219254551308,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-17 13:00:00+01:00,0.0,92.83516483516485,148.03762254551285,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-17 15:00:00+01:00,0.0,92.83516483516485,148.03762254551285,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-17 17:00:00+01:00,0.0,92.83516483516485,148.03762254551285,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-17 19:00:00+01:00,0.0,92.83516483516485,148.03762254551285,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-17 21:00:00+01:00,0.0,92.83516483516485,98.53762254551285,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-17 23:00:00+01:00,0.0,92.83516483516485,37.12034254551338,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-18 01:00:00+01:00,0.0,92.83516483516485,-49.962377454487154,0.0,0.0,0.0,0.0,0.0,0.0
