InitialNode,,,ES112,ES112,ES21,ES21,ES21,ES300,ES300,ES300,ES432,ES432,ES432,ES432,ES432,ES432,ES432,ES511,ES511,ES523,ES523,ES523,ES611,ES611,ES612,ES612,ES618,ES618,ES620,ES620
FinalNode,,,ES418,ES418,ES418,ES418,ES511,ES21,ES418,ES418,ES300,ES300,ES418,ES418,ES618,ES618,ES618,ES300,ES523,ES300,ES300,ES300,ES612,ES620,ES618,ES618,ES300,ES418,ES523,ES523
Circuit,,,ac1,ac2,ac1,cac1,ac1,cac1,ac1,cac1,ac1,cac1,ac1,cac1,ac1,ac2,cac1,ac1,ac1,ac1,ac2,cac1,ac1,ac1,ac1,cac1,ac1,cac1,ac1,cac1
sc2015,y2030,2030-06-03T03:00:00+02:00,278.269598694055,278.269598694055,-259.0360944182898,0,-169.5605665817075,0,-194.81905808524976,0,87.24797994739586,0,14.190833165427186,0,283.4059836635895,283.4059836635895,0,111.03359892583786,116.05956711934284,56.95924668413777,56.95924668413777,0,-35.05314460393605,-36.379632226064274,-98.77155358946898,-98.77155358946898,-130.76057762676174,0,-322.11073955106497,0
sc2015,y2030,2030-06-03T07:00:00+02:00,253.094623814055,253.094623814055,-329.2937286956791,0,-149.0796995293181,0,-163.28549924212786,0,222.62930334049247,0,161.39724112469455,0,368.5297019280313,368.5297019280313,0,55.575127610379916,67.12242378718997,18.63115408745275,18.63115408745275,0,-66.63811887146781,13.190744612717854,-137.72836563823472,-137.72836563823472,-70.21812980665875,0,-276.8151906747825,0
sc2015,y2030,2030-06-03T11:00:00+02:00,244.730860425305,244.730860425305,-364.7739413356269,0,-196.44272278937015,0,42.877730473252385,0,35.09276494429253,0,51.17191387176212,0,113.3315498919727,113.3315498919727,0,42.20148630395138,-71.21219984143356,147.78455526748746,147.78455526748746,0,132.39550754858897,30.9575581264111,59.54808044054366,59.54808044054366,-52.10433768496947,0,-60.608790598589366,0
sc2015,y2030,2030-06-03T15:00:00+02:00,154.90857321197183,154.90857321197183,-402.0,0,-163.74565632499704,0,164.44616899650777,0,62.95507022085567,0,124.62238359454614,0,61.9203303672991,61.9203303672991,0,-32.77045741006135,-210.82881618888155,176.31794762117502,176.31794762117514,0,155.96183042126577,64.1208937812342,116.69161645438209,116.69161645438209,11.560961643360123,0,32.76815655623378,0
sc2015,y2030,2030-06-03T19:00:00+02:00,268.677804982805,268.677804982805,-375.93518957347015,0,-182.1194371265269,0,-95.52062196219036,0,149.6328087933696,0,113.8125755575482,0,271.10028804079076,271.10028804079076,0,54.791295286968634,7.211072788392558,82.86097195673742,82.86097195673742,0,13.835359704915561,24.988241520084443,-43.77559843379297,-43.77559843379297,-64.58164593350662,0,-202.0322000024159,0
sc2015,y2030,2030-06-03T23:00:00+02:00,280.7587807015549,280.7587807015549,-381.775583733004,0,-146.8727225919929,0,-317.53783698337537,0,206.71233322198245,0,87.63564435321669,0,402.0,402.0,0,67.49851099590654,95.36868108898872,7.4849138958887345,7.4849138958887345,0,-90.56295475529109,3.0369489442910735,-148.73006308802127,-148.73006308802127,-109.63443819704466,0,-348.7550054764592,0
sc2015,y2030,2030-06-04T03:00:00+02:00,278.502067089055,278.502067089055,-285.6322012127269,0,-147.83256921227002,0,-357.60692665529876,0,-3.4734520993509044,0,-137.57604959508785,0,248.28062244721949,248.28062244721949,0,115.62515212540814,129.40411728920998,49.96840492263382,49.96840492263382,0,-14.006027096060802,-58.23810129393947,-89.23255378553135,-89.23255378553135,-187.6127614516266,0,-347.21461486894015,0
sc2015,y2030,2030-06-04T07:00:00+02:00,260.93283105905493,260.93283105905493,-307.53797871465326,0,-158.66852756034382,0,-162.78055036882867,0,167.63001252868037,0,106.58730614036959,0,327.38418776972486,327.38418776972486,0,73.66983041729146,77.02920569925276,37.764962895081354,37.764962895081354,0,-45.99749981016221,-2.576356569587712,-114.96298474495691,-114.96298474495691,-89.93795660271641,0,-281.34074327683805,0
sc2015,y2030,2030-06-04T11:00:00+02:00,141.92375005485613,141.92375005485613,-330.5171072340407,0,-206.1310584409563,0,147.39075207284336,0,42.45754138416652,0,97.72907341148279,0,90.4653316521753,90.4653316521753,0,41.7999588789002,-90.94131328957134,168.69824330364713,168.69824330364713,0,138.62076633063214,32.66561827186787,78.0233117990653,78.0233117990653,-28.38449424752082,0,-38.29930540313242,0
sc2015,y2030,2030-06-04T15:00:00+02:00,69.23648551329703,69.23648551329703,-386.93001190977986,0,-157.6939006402171,0,256.3742724204551,0,74.92360007505816,0,171.06395223272864,0,36.235571758606646,36.235571758606646,0,-53.66499594753454,-257.8404540292792,193.1303470564202,193.1303470564202,0,163.40387431287806,72.55023284212197,138.89119285643824,138.89119285643824,41.58372390508802,0,68.8648596921217,0
sc2015,y2030,2030-06-04T19:00:00+02:00,169.6183977111061,169.6183977111061,-355.86459823007897,0,-180.87404561991804,0,17.538785513649014,0,147.2096748265972,0,153.78671939421562,0,225.8231710280344,225.8231710280344,0,35.90004582755124,-48.03593699906566,111.99875699460982,111.99875699460982,0,32.35789403171263,32.023190068287356,-6.225717685394427,-6.225717685394427,-33.162652922222314,0,-156.58129530921283,0
sc2015,y2030,2030-06-04T23:00:00+02:00,188.00230231110604,188.00230231110604,-375.3254439949692,0,-145.1134326550279,0,-223.49628021361022,0,247.3085014562668,0,163.4973963761629,0,402.0,402.0,0,47.00250885632923,51.34869281204624,21.685272530119704,21.685272530119704,0,-101.64342958544559,15.578422132195568,-135.00702875747356,-135.00702875747356,-72.51794152569902,0,-330.63854309730465,0
sc2015,y2030,2030-06-05T03:00:00+02:00,178.6539140636061,178.6539140636061,-267.93628738140075,0,-159.47482674359625,0,-107.54634934878531,0,158.65737928626632,0,118.32749828047184,0,307.0074916113229,307.0074916113229,0,77.66150895446432,64.64892210034296,57.91711565858143,57.91711565858143,0,-57.077407179323245,-14.157778508177065,-99.18660808966251,-99.18660808966251,-83.00453270668207,0,-299.0985212331776,0
sc2015,y2030,2030-06-05T07:00:00+02:00,153.02920649735609,153.02920649735609,-377.4020239174838,0,-96.85432770751329,0,-402.0,0,77.91908256993952,0,-72.83091743006054,0,294.3982989118361,294.3982989118361,0,38.33654464586878,45.16215722002159,14.098792610321542,14.098792610321542,0,-31.354747262373863,-17.035837948876143,-106.80261804631274,-106.80261804631274,-147.45557512770503,0,-299.4893849366263,0
sc2015,y2030,2030-06-05T11:00:00+02:00,135.56140384610603,135.56140384610603,-379.9623237859066,0,-178.95398091409038,0,141.69289788037077,0,130.72120849818248,0,183.85604520332154,0,149.18107123518865,149.18107123518865,0,-3.678539351352761,-133.48521476433405,139.90687284781234,139.90687284781234,0,106.31855138503876,62.10876078496119,50.41157962126863,50.41157962126863,8.696309137912417,0,-22.76407641503897,0
sc2015,y2030,2030-06-05T15:00:00+02:00,55.03284824329702,55.03284824329696,-345.0193400611284,0,-213.28107096386867,0,279.39010523364027,0,57.266035153276775,0,162.03732461589183,0,47.29825162791573,47.29825162791573,0,13.317157679201163,-163.32867059466622,200.69727586909315,200.69727586909315,0,173.79042433964474,57.18306580785515,124.97604564107168,124.97604564107168,17.22167378797268,0,41.408706332854926,0
sc2015,y2030,2030-06-05T19:00:00+02:00,167.83336666485604,167.83336666485604,-369.91400461919665,0,-177.35690173080033,0,11.383333058517465,0,179.99354974652093,0,184.26229964346496,0,254.95335113594842,254.95335113594842,0,28.209843359001564,-48.4700877913985,99.73671158518849,99.73671158518849,0,16.524201710721776,39.92599627677818,-21.95719042963995,-21.95719042963995,-24.828386789885414,0,-162.49305726822212,0
sc2015,y2030,2030-06-05T23:00:00+02:00,193.98227557360605,193.98227557360605,-393.0366414500565,0,-127.46802739994062,0,-402.0,0,120.13898692946745,0,-30.6110130705326,0,343.63469323603624,343.63469323603624,0,62.75539588199375,72.68916421646932,24.434851067788866,24.434851067788866,0,-69.29126177011119,-16.9675837188889,-112.96799960055631,-112.96799960055631,-145.43012692554242,0,-363.42957034988916,0
sc2015,y2030,2030-06-06T03:00:00+02:00,190.53126872985604,190.53126872985604,-257.1012846493297,0,-168.76456855066752,0,-117.71054488787419,0,118.69604281044244,0,74.55458847748957,0,279.55869802947586,279.55869802947586,0,93.54569234347065,73.6498704042654,74.38050718920796,74.38050718920796,0,-44.655510979153654,-26.3221312258467,-80.71199007707769,-80.71199007707769,-99.15007939520626,0,-310.23269997584714,0
sc2015,y2030,2030-06-06T07:00:00+02:00,185.86341423610608,185.86341423610608,-242.25575936701807,0,-173.49530480797912,0,-83.49733515161184,0,69.79828877826999,0,38.48678809641548,0,224.06690806634822,224.06690806634822,0,96.41223075348788,57.63316521193668,96.64648273490856,96.64648273490856,0,-7.87995372763306,-31.315840494617,-47.910541313192276,-47.910541313192276,-102.63412482344042,0,-275.37756179336725,0
sc2015,y2030,2030-06-06T11:00:00+02:00,52.08303122164809,52.08303122164809,-368.4969705208467,0,-129.72225765415058,0,209.04673044821632,0,121.95998603625058,0,200.35250995433174,0,89.45637859470784,89.45637859470784,0,-63.61731114427155,-246.22660256567568,163.94417497350798,163.94417497350798,0,107.7762054448056,66.40306008769437,95.090084247402,95.090084247402,45.052963134217585,0,17.19429196269412,0
sc2015,y2030,2030-06-06T15:00:00+02:00,27.330154308749186,27.330154308749186,-365.468347519157,0,-129.1701009558404,0,281.52347078501816,0,62.65342442225608,0,168.22472596663795,0,2.5797763630509563,2.5797763630509563,0,-79.3792754087353,-306.1133938221017,203.33959959720593,203.33959959720593,0,162.1761616259838,68.60700969151611,157.03122501299117,157.03122501299117,55.366725602082,0,83.393248066516,0
sc2015,y2030,2030-06-06T19:00:00+02:00,52.6157079437492,52.6157079437492,-378.27503583065874,0,-103.41855949433881,0,95.79701966864596,0,235.5189517237698,0,271.44283409951197,0,231.07424822835753,231.07424822835753,0,-68.15389311825714,-198.76549662607852,104.51987645766003,104.51987645766003,0,-7.395969718901496,63.549500676401415,3.53401253804847,3.53401253804847,43.676457177809716,0,-107.50018627859886,0
sc2015,y2030,2030-06-06T23:00:00+02:00,65.91999652749914,65.91999652749914,-402.0,0,-87.48828132499759,0,-148.97596045656542,0,320.6860210513692,0,264.8200358801572,0,402.0,402.0,0,-38.06433140181781,-77.0138967338641,21.189900668403094,21.189900668403094,0,-126.64577903442303,45.630905706672884,-119.46338451371224,-119.4633845137123,-5.429923610176745,0,-280.0714575613273,0
sc2015,y2030,2030-06-07T03:00:00+02:00,61.19955313499914,61.19955313499914,-324.00754512623774,0,-74.79767364875978,0,-95.74855035946561,0,216.42107059050454,0,180.51536420570503,0,300.0642461393953,300.0642461393953,0,-31.90375735760631,-92.65845171615028,48.504583441003945,48.504583441003945,0,-82.8864094531615,16.418872998161138,-79.94495626408165,-79.94495626408165,-25.03417544937514,0,-249.4512728018393,0
sc2015,y2030,2030-06-07T07:00:00+02:00,43.58824731249911,43.58824731249911,-296.2842772618754,0,-81.42791498812207,0,31.64223795369514,0,235.77758402554394,0,247.64342325817955,0,276.1042143171367,276.1042143171367,0,-43.13202233157077,-121.55749448154829,61.5160976025293,61.5160976025293,0,-62.37434968335964,29.408906118109535,-65.5343519245557,-65.5343519245557,10.462089044909973,0,-189.41397469764073,0
sc2015,y2030,2030-06-07T11:00:00+02:00,12.695565789999142,12.695565789999142,-315.2389574290046,0,-110.3277206959929,0,258.0878054344944,0,71.61929554657387,0,168.40222258450933,0,28.849909464456648,28.849909464456648,0,-73.01325611953597,-269.3990147014538,173.72696688173372,173.72696688173372,0,132.1889221350758,53.09618466492405,113.3154449200371,113.3154449200371,44.04913746898548,0,51.21924111492382,0
sc2015,y2030,2030-06-07T15:00:00+02:00,15.423212328749159,15.423212328749159,-323.8416016676907,0,-124.18377645730678,0,303.2068084211456,0,16.685925621114706,0,130.38847877904425,0,-40.91373196258141,-40.91373196258141,0,-72.78141856298103,-303.1867271193224,211.06625829182158,211.06625829182158,0,184.1338118020316,55.10241207796823,168.13268981476503,168.13268981476503,45.64876145436531,0,101.71665890296799,0
sc2015,y2030,2030-06-07T19:00:00+02:00,105.81683996961866,105.81683996961866,-335.1169193851722,0,-114.29533063982528,0,55.03079000216815,0,148.12659904295123,0,168.76314529376424,0,181.42491856432352,181.42491856432352,0,-30.946646475545126,-151.66485355638238,114.62805035217161,114.62805035217161,0,23.786487664271718,34.92220535572815,14.255478295885082,14.255478295885082,0.6572367629150144,0,-117.71415311677202,0
sc2015,y2030,2030-06-07T23:00:00+02:00,379.8864504063303,379.8864504063303,-336.499816107978,0,-155.9447714420194,0,-313.4415580179607,0,111.7772254450109,0,-5.763358811724406,0,321.0533059596069,321.0533059596069,0,93.5825555542456,98.61788336607214,47.13279770507789,47.13279770507789,0,-56.41176274733645,-25.188934739413693,-102.18087403404397,-102.18087403404397,-136.30042116312663,0,-352.96458596016384,0
sc2015,y2030,2030-06-08T03:00:00+02:00,365.69268400508037,365.69268400508037,-255.4990191434371,0,-155.32999963156036,0,-278.9800081061622,0,4.165193876746964,0,-100.45230916306392,0,229.67205450565865,229.67205450565865,0,117.25982407046165,114.26816531031547,69.23077780854453,69.23077780854453,0,-10.798461956776805,-57.67304116822353,-73.4244680533892,-73.4244680533892,-166.80534894546352,0,-331.5590536182238,0
sc2015,y2030,2030-06-08T07:00:00+02:00,338.1120747588303,338.1120747588303,-350.97601063512036,0,-119.29537693987707,0,-402.0,0,49.030991247221934,0,-101.71900875277807,0,280.62958284378516,280.62958284378516,0,71.24827838633895,85.20029508612093,24.81713832692911,24.81713832692911,0,-18.64750291723999,-29.573056364760152,-103.2032870954957,-103.2032870954957,-163.63935525792323,0,-309.91350889851026,0
sc2015,y2030,2030-06-08T11:00:00+02:00,329.28974761383034,329.28974761383034,-402.0,0,-181.45093129999722,0,-52.07603563179192,0,32.60062142355069,0,13.072108061628729,0,129.92181336991038,129.92181336991038,0,33.95871295247838,-72.21702086513903,135.23148489878812,135.23148489878812,0,122.49085290228179,31.133283337717977,51.63805181489023,51.63805181489023,-66.70706463040138,0,-81.88145021228216,0
sc2015,y2030,2030-06-08T15:00:00+02:00,177.52745045508001,177.52745045508001,-371.8001177992103,0,-221.398293175787,0,131.57340446779975,0,40.339992858322795,0,89.68001953374771,0,86.1235919664648,86.1235919664648,0,44.2910605833905,-100.64834547184076,183.4411969510663,183.4411969510663,0,153.4013107660238,42.15662787397611,99.14902108301116,99.14902108301116,-27.095246276050144,0,-29.442204876024004,0
sc2015,y2030,2030-06-08T19:00:00+02:00,396.79190263874995,396.79190263874995,-365.9316789706731,0,-216.61056012932417,0,-223.92515037242106,0,26.977402505249326,0,-56.99452888440859,0,225.09935623833033,225.09935623833033,0,122.31879684790758,84.4061377527644,110.27129411226089,110.27129411226089,0,40.14638436823997,-17.115201228240117,-16.61963367838071,-16.61963367838071,-142.55161091510317,0,-273.3429819282402,0
sc2015,y2030,2030-06-08T23:00:00+02:00,393.11019167750004,393.11019167750004,-366.3071573789195,0,-175.40903952107777,0,-402.0,0,105.37220328092766,0,-45.37779671907233,0,357.35757597720294,357.35757597720294,0,121.28733565395878,156.87446707995966,29.30070130816326,29.30070130816326,0,-60.47174129836952,-29.288931574130707,-126.18180495281045,-126.18180495281045,-169.12532772621697,0,-389.8551668563808,0
sc2015,y2030,2030-06-09T03:00:00+02:00,373.70692666375095,373.70692666375095,-245.02932836293618,0,-197.56217633706115,0,-280.18350815249323,0,-11.778613054890197,0,-116.8474286120752,0,240.54777005848283,240.54777005848283,0,163.91285939759425,176.94214452034086,77.9502028081428,77.9502028081428,0,-5.8068341284481795,-67.95841665405212,-77.10021576422488,-77.10021576422488,-189.46164683648686,0,-363.0194197290525,0
sc2015,y2030,2030-06-09T07:00:00+02:00,375.3460450475,375.3460450475,-307.37721917683444,0,-183.66315747316287,0,-272.3616859049048,0,78.12586056357573,0,-24.009771650763568,0,297.6024837857191,297.6024837857191,0,123.53898064571645,138.3442571611171,53.29740542449607,53.29740542449607,0,-24.033796449377864,-31.747864763622292,-99.01485119931463,-99.01485119931463,-149.6467725826935,0,-330.4438741128723,0
sc2015,y2030,2030-06-09T11:00:00+02:00,354.14852763500005,354.14852763500005,-382.2441044069604,0,-207.63235659303697,0,-92.55925566806589,0,18.069381348048086,0,-16.640339527476566,0,150.97273557721437,150.97273557721437,0,77.13395801701095,-3.576154630051398,131.66453709229307,131.66453709229307,0,112.33019016035972,14.479052039640173,32.74557487642921,32.74557487642921,-95.63059776771522,0,-131.1377376603598,0
sc2015,y2030,2030-06-09T15:00:00+02:00,156.9015946510056,156.9015946510056,-348.6620401933817,0,-241.0910364316156,0,137.87887238413865,0,32.74664228817703,0,84.451219432229,0,93.10888970229708,93.10888970229708,0,71.72406826801792,-64.62016544414861,189.4712940234422,189.4712940234422,0,144.93567622396475,30.56522719103505,94.40378857573178,94.40378857573178,-39.22681654394461,0,-61.43109935896484,0
sc2015,y2030,2030-06-09T19:00:00+02:00,402.0,402.0,-321.8931750330161,0,-246.3263734669811,0,-243.10836336905226,0,-14.608797609539703,0,-105.77443387293428,0,221.36584193498322,221.36584193498322,0,173.8271977072695,155.91538242575353,117.36884667449743,117.36884667449743,0,39.41131545175636,-43.19942157175649,-24.261920537872406,-24.261920537872406,-177.79981182328098,0,-322.0057866992564,0
sc2015,y2030,2030-06-09T23:00:00+02:00,375.48391216124656,375.48391216124656,-345.42136643223523,0,-195.0535914177622,0,-314.1761561907085,0,175.8007373925521,0,57.98467882103636,0,402.0,402.0,0,129.3227457425087,180.14870313973307,17.1531535769468,17.1531535769468,0,-75.70054404866289,-14.078759838837328,-155.82110347983212,-155.82110347983212,-137.89646866966666,0,-374.06555704983737,0
sc2015,y2030,2030-06-10T03:00:00+02:00,377.9605364412465,377.9605364412465,-236.39298991319998,0,-209.9567835617975,0,-280.58731490429085,0,-0.11908743089594775,0,-105.33933052000499,0,259.4558961529516,259.4558961529516,0,179.82083998961429,210.18030829859202,67.94355403121372,67.94355403121372,0,-6.762272106338784,-67.62935678616155,-95.50896780317031,-95.50896780317031,-192.84754565044037,0,-365.19587241116204,0
sc2015,y2030,2030-06-10T07:00:00+02:00,382.60658753374656,382.60658753374656,-297.2246906986615,0,-197.30704842633585,0,-397.07598442725197,0,-22.108321428862986,0,-171.01181558908254,0,264.13811199647307,264.13811199647307,0,169.44277122737606,202.7792807212919,58.84975155642863,58.84975155642863,0,-1.4595314620680089,-65.36178626243222,-91.67668644878468,-91.67668644878468,-216.43020564662615,0,-377.88890964793234,0
sc2015,y2030,2030-06-10T11:00:00+02:00,378.58796331874646,378.58796331874646,-358.0459575699804,0,-240.3900565300171,0,-152.24745810600305,0,-1.174766996761445,0,-58.267563786512596,0,179.98182969163713,179.98182969163713,0,132.99391291308217,80.4126625569045,132.3198185906781,132.3198185906781,0,88.837420438046,-10.651356300546144,12.755715106522292,12.755715106522292,-134.7748604536838,0,-213.8907591755462,0
sc2015,y2030,2030-06-10T15:00:00+02:00,171.01174865295553,171.01174865295553,-325.9150819195449,0,-264.2743009304527,0,96.8306641147389,0,18.90168393086511,0,55.213182973892216,0,114.57766939762149,114.57766939762149,0,113.21421244578656,-0.8794802246532285,188.47297085904836,188.47297085904836,0,127.13374317474712,11.315022242752715,77.37598904987297,77.37598904987297,-67.83330053001357,0,-121.64953743224721,0
sc2015,y2030,2030-06-10T19:00:00+02:00,383.7437055187466,383.7437055187466,-377.2172368436708,0,-202.9383632313268,0,-394.4448852724651,0,-18.106397869185887,0,-166.02322984636035,0,245.3722138327733,245.3722138327733,0,142.78320567571356,146.46848564296323,76.28477822840973,76.28477822840973,0,33.36628639614142,-37.91659975614154,-52.434718453179926,-52.434718453179926,-198.8309226133159,0,-323.33048443364146,0
sc2015,y2030,2030-06-10T23:00:00+02:00,376.1929539099965,376.1929539099965,-340.3719222568285,0,-197.85339496816917,0,-302.72342762429025,0,174.4597550827317,0,60.93846972362282,0,399.12335941744806,399.12335941744806,0,131.5302018379444,181.06526856889016,19.806759296871867,19.806759296871867,0,-74.45689816310586,-14.826969096144282,-153.8615555450535,-153.8615555450535,-136.98557663446383,0,-373.1814597231442,0
sc2015,y2030,2030-06-11T03:00:00+02:00,370.5648691774973,370.5648691774973,-227.25989572512339,0,-218.6665480498741,0,-272.1090832008533,0,-18.48841792870082,0,-120.52932412902084,0,245.18779706636096,245.18779706636096,0,190.2297780155845,215.78095765954518,79.05764739818416,79.05764739818416,0,-0.5781919418267334,-73.74288201317364,-84.5856395959142,-84.5856395959142,-199.04320278410896,0,-371.0271778131741,0
sc2015,y2030,2030-06-11T07:00:00+02:00,364.86795881874656,364.86795881874656,-312.08715352000104,0,-178.4400574549963,0,-402.0,0,33.236583136219465,0,-117.51341686378058,0,305.2237392358873,305.2237392358873,0,145.80175134329775,191.90920425170975,31.583458512029427,31.583458512029427,0,-22.197298898601336,-49.93285424214877,-122.07000804192586,-122.07000804192674,-196.34990170783004,0,-366.3641745848987,0
sc2015,y2030,2030-06-11T11:00:00+02:00,347.69869709374643,347.69869709374643,-402.0,0,-197.76233444999713,0,-195.55702936356343,0,213.4334788049038,0,140.09959279356744,0,369.7233235951326,369.7233235951326,0,82.75637883420018,92.03279623956966,36.404381557114675,36.404381557114675,0,-23.603253562162084,31.191684129661944,-113.3925872910817,-113.3925872910817,-79.51243119190077,0,-250.34617051033808,0
sc2015,y2030,2030-06-11T15:00:00+02:00,367.3106821024965,367.3106821024965,-352.52764465683896,0,-231.9893225681584,0,-142.2244001059687,0,14.783738382550037,0,-38.550411657188256,0,189.2714518873193,189.2714518873193,0,124.51030867151702,77.25829438532821,121.7189392532474,121.7189392532474,0,84.05077814383066,-6.757577578830776,0.7978868544145645,0.7978868544145645,-127.08508916653439,0,-204.25159110383092,0
sc2015,y2030,2030-06-11T19:00:00+02:00,365.08229911999643,365.08229911999643,-368.0738576513797,0,-188.90900177361758,0,-388.8112597234689,0,-14.209046788846491,0,-160.01326918514732,0,244.280681411997,244.280681411997,0,131.10115471706385,140.42162500932233,63.55013514619079,63.55013514619079,0,36.085294826938174,-35.56406577193838,-63.27825501903167,-63.27825501903167,-194.45677754157174,0,-304.19909579443856,0
sc2015,y2030,2030-06-11T23:00:00+02:00,355.21395280499644,355.21395280499644,-357.2464810834752,0,-168.31162681652216,0,-388.82036588327253,0,152.6898679912292,0,6.8822307850019415,0,397.62093263688456,397.62093263688456,0,114.79593413437684,178.35677202410483,-4.946953491303086,-4.946953491303086,0,-69.58897415229148,-17.490783063208724,-169.18869262452142,-169.18869262452142,-155.77338493827614,0,-367.29826812245875,0
sc2015,y2030,2030-06-12T03:00:00+02:00,359.44000287749645,359.44000287749645,-231.6353226768245,0,-197.9560273981729,0,-259.4555515647145,0,26.218241085811,0,-71.07759075095693,0,273.49678179007407,273.49678179007407,0,164.92064706917787,202.22541145765305,51.965777926517745,51.965777926517745,0,-12.084210955385755,-59.514347392114644,-112.50086492644378,-112.50086492644378,-179.19807462274218,0,-345.90858074211513,0
sc2015,y2030,2030-06-12T07:00:00+02:00,346.37626563124644,346.37626563124644,-288.32194686989095,0,-186.44194070510645,0,-242.55611052140546,0,123.08436420682756,0,32.12582276130049,0,336.05233783406106,336.05233783406106,0,127.11953395018494,167.62690002721249,27.199806200230213,27.199806200230213,0,-35.48209325200025,-23.74270793674993,-137.61029531975078,-137.61029531975078,-137.10460368763165,0,-318.3592015342499,0
sc2015,y2030,2030-06-12T11:00:00+02:00,342.5633462674965,342.5633462674965,-354.4094282522453,0,-221.39368899775218,0,-91.81618712586653,0,32.76611221781589,0,-1.6649579543840387,0,181.57600820703456,181.57600820703456,0,101.75588243573796,48.85417749401366,115.09892365011365,115.09892365011365,0,98.56857040628387,7.797093878715966,0.6789951031411778,0.6789951031411778,-104.92744635465118,0,-153.50551539628418,0
sc2015,y2030,2030-06-12T15:00:00+02:00,139.44360802670542,139.44360802670542,-311.75067887778386,0,-251.97354459721345,0,155.2948435131022,0,27.64947851635452,0,85.8850448337678,0,99.27870107493885,99.27870107493885,0,93.28859405776652,-23.54645577589498,180.2631699130609,180.2631699130609,0,145.3211889754812,21.729438627018595,74.82291239398997,74.82291239398997,-48.470369012144744,0,-66.98157897298141,0
sc2015,y2030,2030-06-12T19:00:00+02:00,370.8491145149965,370.8491145149965,-311.4770875801279,0,-227.93237499486935,0,-186.16624535345179,0,4.871258138628043,0,-64.9410838689164,0,213.50948109389367,213.50948109389367,0,146.66777320352475,128.19421702660983,102.7060744954834,102.7060744954834,0,53.560862070640646,-29.3737507056408,-32.97496625968033,-32.97496625968033,-154.15332137157543,0,-263.48250177064074,0
sc2015,y2030,2030-06-12T23:00:00+02:00,351.0988458337465,351.0988458337465,-329.5219336650544,0,-179.3316788849429,0,-295.23872008059357,0,183.55964117934786,0,72.84512114912522,0,402.0,402.0,0,115.6128870736406,174.2070588389204,0.9448736106481004,0.9448736106481004,0,-73.19509903887833,-11.001456687121824,-170.8762227889398,-170.8762227889398,-130.80261377888203,0,-349.5635806686218,0
sc2015,y2030,2030-06-13T03:00:00+02:00,353.8995847724965,353.8995847724965,-225.29174040990313,0,-194.48854089009427,0,-252.3889333914806,0,26.385506918193137,0,-68.26034310361212,0,271.0744731452105,271.0744731452105,0,162.36666640122255,200.65390322618714,49.45458457338275,49.45458457338275,0,-10.558180738082012,-59.40519948191847,-114.82550071154185,-114.82550071154185,-177.24571658266547,0,-339.25872028191884,0
sc2015,y2030,2030-06-13T07:00:00+02:00,347.4875214389428,347.4875214389428,-217.3558543264479,0,-191.76730664854955,0,-228.72648397682323,0,-6.071020465808652,0,-91.84345195711741,0,230.77004269896318,230.77004269896318,0,157.43230413659614,178.84694053071638,65.13341252076643,65.13341252076643,0,12.470329206429653,-62.10249207867985,-89.88229176378576,-89.88229176378576,-176.9798218593977,0,-314.44073229767974,0
sc2015,y2030,2030-06-13T11:00:00+02:00,164.256558192596,164.256558192596,-266.5895701450313,0,-229.4748970799661,0,83.22100296827911,0,24.517087273452532,0,55.72496338655725,0,127.20156348249512,127.20156348249512,0,105.00257616175845,23.61820928557995,148.07810036180936,148.07810036180936,0,112.47425752445939,0.48456853554046386,28.31277340972904,28.31277340972904,-72.07696736555397,0,-115.02521528945941,0
sc2015,y2030,2030-06-13T15:00:00+02:00,95.04682507317719,95.04682507317719,-308.0963066555006,0,-166.72179809449693,0,225.26256093623897,0,63.24302546047722,0,147.7164858115667,0,65.383893576478,65.383893576478,0,-6.356940980981774,-174.422786363711,180.24623908555782,180.24623908555782,0,120.29624965767105,37.062327809828766,97.97152120383501,97.97152120383501,9.251302335623935,0,-19.338654240171003,0
sc2015,y2030,2030-06-13T19:00:00+02:00,223.584089478846,223.584089478846,-303.96386337056,0,-144.4747179544375,0,-64.09997666869855,0,34.46641288232549,0,10.42892163156356,0,152.81256916805552,152.81256916805552,0,38.549408317505865,-52.59682808963917,121.37523824891194,121.37523824891194,0,41.45302243253435,-10.157076167534473,14.755868548766593,14.755868548766593,-82.00575960385792,0,-192.47684955253436,0
sc2015,y2030,2030-06-13T23:00:00+02:00,193.09432115759594,193.09432115759594,-340.14559986123265,0,-120.8906970637647,0,-402.0,0,69.44170057372456,0,-81.30829942627548,0,305.6475837231186,305.6475837231186,0,77.13489334516305,99.9204638733766,18.466659741420642,18.466659741420642,0,-42.71913905221692,-33.360398084033186,-118.87113469023409,-118.87113469023409,-163.56293595548283,0,-339.88209908728305,0
sc2015,y2030,2030-06-14T03:00:00+02:00,192.993818715096,192.993818715096,-214.58036559478504,0,-166.75104703021233,0,-107.7498482806375,0,89.93381284546653,0,49.527619740227514,0,258.896395360904,258.896395360904,0,106.12483008449847,100.21034209259349,66.16418816367653,66.16418816367653,0,-26.796455707263135,-36.758779715237274,-91.50198950488236,-91.50198950488236,-110.09783623795927,0,-290.9797214152376,0
