,,,Nuclear,DomesticCoal_Anthracite,BrownLignite,ImportedCoal_SubBituminous,ImportedCoal_Bituminous,CCGT_1,CCGT_2,CCGT_3,CCGT_4,OCGT_1,OCGT_2,OCGT_3,FuelOilGas,WindFarm_1,SolarPV_1,ESS1
2030,sc01,06-02 06:00:00+02:00,,,,,,,,,,,,,,31.369925,6.3686,
2030,sc01,06-02 07:00:00+02:00,,,,,,,,,,,,,,23.305275,24.8767,
2030,sc01,06-02 08:00:00+02:00,,,,,,,,,,,,,,15.38535,45.7645,
2030,sc01,06-02 09:00:00+02:00,,,,,,,,,,,,,,15.180025,62.686875,
2030,sc01,06-02 10:00:00+02:00,,,,,,,,,,,,,,19.736175,74.81365,
2030,sc01,06-02 11:00:00+02:00,,,,,,,,,,,,,,28.276025,82.32975,
2030,sc01,06-02 12:00:00+02:00,,,,,,,,,,,,,,40.685325,85.53665,
2030,sc01,06-02 13:00:00+02:00,,,,,,,,,,,,,,53.05745,84.53685,
2030,sc01,06-02 14:00:00+02:00,,,,,,,,,,,,,,62.10525,78.4271,
2030,sc01,06-02 15:00:00+02:00,,,,,,,,,,,,,,73.3095,70.438525,
2030,sc01,06-02 16:00:00+02:00,,,,,,,,,,,,,,82.0856,59.47435,
2030,sc01,06-02 17:00:00+02:00,,,,,,,,,,,,,,87.519075,44.898375,
2030,sc01,06-02 18:00:00+02:00,,,,,,,,,,,,,,90.8417,27.333125,
2030,sc01,06-02 19:00:00+02:00,,,,,,,,,,,,,,90.70215,9.77695,
2030,sc01,06-02 20:00:00+02:00,,,,,,,,,,,,,,94.5166,0.7857,
2030,sc01,06-02 21:00:00+02:00,,,,,,,,,,,,,,102.530375,0.000001,
2030,sc01,06-02 22:00:00+02:00,,,,,,,,,,,,,,107.817925,0.000001,
2030,sc01,06-02 23:00:00+02:00,,,,,,,,,,,,,,110.603275,0.000001,
2030,sc01,06-03 00:00:00+02:00,,,,,,,,,,,,,,114.85205,0.000001,
2030,sc01,06-03 01:00:00+02:00,,,,,,,,,,,,,,113.661075,0.000001,
2030,sc01,06-03 02:00:00+02:00,,,,,,,,,,,,,,105.3154,0.000001,
2030,sc01,06-03 03:00:00+02:00,,,,,,,,,,,,,,89.74745,0.000001,
2030,sc01,06-03 04:00:00+02:00,,,,,,,,,,,,,,78.217825,0.018375,
2030,sc01,06-03 05:00:00+02:00,,,,,,,,,,,,,,70.484675,0.13745,
2030,sc01,06-03 06:00:00+02:00,,,,,,,,,,,,,,66.900375,5.1116,
2030,sc01,06-03 07:00:00+02:00,,,,,,,,,,,,,,61.79695,21.2875,
2030,sc01,06-03 08:00:00+02:00,,,,,,,,,,,,,,60.983925,42.4298,
2030,sc01,06-03 09:00:00+02:00,,,,,,,,,,,,,,66.9534,61.3017,
2030,sc01,06-03 10:00:00+02:00,,,,,,,,,,,,,,68.7205,73.995125,
2030,sc01,06-03 11:00:00+02:00,,,,,,,,,,,,,,73.663025,81.83485,
2030,sc01,06-03 12:00:00+02:00,,,,,,,,,,,,,,83.2212,85.1565,
2030,sc01,06-03 13:00:00+02:00,,,,,,,,,,,,,,88.67955,84.20525,
2030,sc01,06-03 14:00:00+02:00,,,,,,,,,,,,,,97.38685,78.92315,
2030,sc01,06-03 15:00:00+02:00,,,,,,,,,,,,,,103.5276,69.35905,
2030,sc01,06-03 16:00:00+02:00,,,,,,,,,,,,,,102.1591,56.756925,
2030,sc01,06-03 17:00:00+02:00,,,,,,,,,,,,,,103.71425,41.9988,
2030,sc01,06-03 18:00:00+02:00,,,,,,,,,,,,,,108.596625,25.52345,
2030,sc01,06-03 19:00:00+02:00,,,,,,,,,,,,,,115.089175,8.924925,
2030,sc01,06-03 20:00:00+02:00,,,,,,,,,,,,,,119.273575,0.58475,
2030,sc01,06-03 21:00:00+02:00,,,,,,,,,,,,,,124.412875,0.000001,
2030,sc01,06-03 22:00:00+02:00,,,,,,,,,,,,,,129.246825,0.000001,
2030,sc01,06-03 23:00:00+02:00,,,,,,,,,,,,,,122.800375,0.000001,
2030,sc01,06-04 00:00:00+02:00,,,,,,,,,,,,,,113.452275,0.000001,
2030,sc01,06-04 01:00:00+02:00,,,,,,,,,,,,,,106.53505,0.000001,
2030,sc01,06-04 02:00:00+02:00,,,,,,,,,,,,,,99.9387,0.000001,
2030,sc01,06-04 03:00:00+02:00,,,,,,,,,,,,,,94.221575,0.000001,
2030,sc01,06-04 04:00:00+02:00,,,,,,,,,,,,,,87.478075,0.015175,
2030,sc01,06-04 05:00:00+02:00,,,,,,,,,,,,,,82.316925,0.179875,
2030,sc01,06-04 06:00:00+02:00,,,,,,,,,,,,,,75.739125,6.056825,
2030,sc01,06-04 07:00:00+02:00,,,,,,,,,,,,,,67.459075,23.17835,
2030,sc01,06-04 08:00:00+02:00,,,,,,,,,,,,,,65.1951,43.967925,
2030,sc01,06-04 09:00:00+02:00,,,,,,,,,,,,,,69.426525,61.630825,
2030,sc01,06-04 10:00:00+02:00,,,,,,,,,,,,,,77.2204,74.866275,
2030,sc01,06-04 11:00:00+02:00,,,,,,,,,,,,,,82.929775,82.97495,
2030,sc01,06-04 12:00:00+02:00,,,,,,,,,,,,,,91.2596,86.389425,
2030,sc01,06-04 13:00:00+02:00,,,,,,,,,,,,,,98.079975,86.127675,
2030,sc01,06-04 14:00:00+02:00,,,,,,,,,,,,,,103.24315,82.416075,
2030,sc01,06-04 15:00:00+02:00,,,,,,,,,,,,,,109.433425,75.19035,
2030,sc01,06-04 16:00:00+02:00,,,,,,,,,,,,,,117.0637,64.32695,
2030,sc01,06-04 17:00:00+02:00,,,,,,,,,,,,,,117.69,49.7445,
2030,sc01,06-04 18:00:00+02:00,,,,,,,,,,,,,,123.421125,30.25085,
2030,sc01,06-04 19:00:00+02:00,,,,,,,,,,,,,,130.3592,11.115525,
2030,sc01,06-04 20:00:00+02:00,,,,,,,,,,,,,,143.233725,0.6779,
2030,sc01,06-04 21:00:00+02:00,,,,,,,,,,,,,,153.509375,0.000001,
2030,sc01,06-04 22:00:00+02:00,,,,,,,,,,,,,,153.994825,0.000001,
2030,sc01,06-04 23:00:00+02:00,,,,,,,,,,,,,,151.83935,0.000001,
2030,sc01,06-05 00:00:00+02:00,,,,,,,,,,,,,,141.75655,0.000001,
2030,sc01,06-05 01:00:00+02:00,,,,,,,,,,,,,,125.01015,0.000001,
2030,sc01,06-05 02:00:00+02:00,,,,,,,,,,,,,,113.86245,0.000001,
2030,sc01,06-05 03:00:00+02:00,,,,,,,,,,,,,,101.652325,0.000001,
2030,sc01,06-05 04:00:00+02:00,,,,,,,,,,,,,,91.977125,0.016825,
2030,sc01,06-05 05:00:00+02:00,,,,,,,,,,,,,,86.0493,0.215675,
2030,sc01,06-05 06:00:00+02:00,,,,,,,,,,,,,,82.226675,6.5418,
2030,sc01,06-05 07:00:00+02:00,,,,,,,,,,,,,,73.58415,24.1967,
2030,sc01,06-05 08:00:00+02:00,,,,,,,,,,,,,,68.823775,44.77545,
2030,sc01,06-05 09:00:00+02:00,,,,,,,,,,,,,,68.24235,62.21015,
2030,sc01,06-05 10:00:00+02:00,,,,,,,,,,,,,,64.874075,74.781825,
2030,sc01,06-05 11:00:00+02:00,,,,,,,,,,,,,,66.2429,82.5337,
2030,sc01,06-05 12:00:00+02:00,,,,,,,,,,,,,,68.758975,85.838375,
2030,sc01,06-05 13:00:00+02:00,,,,,,,,,,,,,,74.6201,85.713225,
2030,sc01,06-05 14:00:00+02:00,,,,,,,,,,,,,,82.347425,81.63245,
2030,sc01,06-05 15:00:00+02:00,,,,,,,,,,,,,,93.6419,74.210175,
2030,sc01,06-05 16:00:00+02:00,,,,,,,,,,,,,,105.8116,63.22835,
2030,sc01,06-05 17:00:00+02:00,,,,,,,,,,,,,,114.60435,47.22285,
2030,sc01,06-05 18:00:00+02:00,,,,,,,,,,,,,,128.00235,28.583425,
2030,sc01,06-05 19:00:00+02:00,,,,,,,,,,,,,,149.748625,10.16345,
2030,sc01,06-05 20:00:00+02:00,,,,,,,,,,,,,,168.65885,0.49325,
2030,sc01,06-05 21:00:00+02:00,,,,,,,,,,,,,,173.00535,0.000001,
2030,sc01,06-05 22:00:00+02:00,,,,,,,,,,,,,,168.305925,0.000001,
2030,sc01,06-05 23:00:00+02:00,,,,,,,,,,,,,,150.852225,0.000001,
2030,sc01,06-06 00:00:00+02:00,,,,,,,,,,,,,,147.351675,0.000001,
2030,sc01,06-06 01:00:00+02:00,,,,,,,,,,,,,,148.399825,0.000001,
2030,sc01,06-06 02:00:00+02:00,,,,,,,,,,,,,,147.929225,0.000001,
2030,sc01,06-06 03:00:00+02:00,,,,,,,,,,,,,,144.77465,0.000001,
2030,sc01,06-06 04:00:00+02:00,,,,,,,,,,,,,,142.888925,0.0163,
2030,sc01,06-06 05:00:00+02:00,,,,,,,,,,,,,,138.5292,0.20225,
2030,sc01,06-06 06:00:00+02:00,,,,,,,,,,,,,,137.1567,6.3137,
2030,sc01,06-06 07:00:00+02:00,,,,,,,,,,,,,,129.92035,23.876875,
2030,sc01,06-06 08:00:00+02:00,,,,,,,,,,,,,,120.274425,44.161525,
2030,sc01,06-06 09:00:00+02:00,,,,,,,,,,,,,,112.576275,61.298825,
2030,sc01,06-06 10:00:00+02:00,,,,,,,,,,,,,,111.688225,73.406,
2030,sc01,06-06 11:00:00+02:00,,,,,,,,,,,,,,112.020975,81.02515,
2030,sc01,06-06 12:00:00+02:00,,,,,,,,,,,,,,112.996875,84.479,
2030,sc01,06-06 13:00:00+02:00,,,,,,,,,,,,,,114.265525,83.336275,
2030,sc01,06-06 14:00:00+02:00,,,,,,,,,,,,,,119.015625,78.397025,
2030,sc01,06-06 15:00:00+02:00,,,,,,,,,,,,,,130.435375,70.268925,
2030,sc01,06-06 16:00:00+02:00,,,,,,,,,,,,,,144.331,58.919275,
2030,sc01,06-06 17:00:00+02:00,,,,,,,,,,,,,,164.076675,43.5615,
2030,sc01,06-06 18:00:00+02:00,,,,,,,,,,,,,,169.605425,25.8553,
2030,sc01,06-06 19:00:00+02:00,,,,,,,,,,,,,,172.33385,9.519,
2030,sc01,06-06 20:00:00+02:00,,,,,,,,,,,,,,178.85305,0.56885,
2030,sc01,06-06 21:00:00+02:00,,,,,,,,,,,,,,187.1438,0.000001,
2030,sc01,06-06 22:00:00+02:00,,,,,,,,,,,,,,194.89955,0.000001,
2030,sc01,06-06 23:00:00+02:00,,,,,,,,,,,,,,184.8572,0.000001,
2030,sc01,06-07 00:00:00+02:00,,,,,,,,,,,,,,172.803775,0.000001,
2030,sc01,06-07 01:00:00+02:00,,,,,,,,,,,,,,167.691025,0.000001,
2030,sc01,06-07 02:00:00+02:00,,,,,,,,,,,,,,163.621125,0.000001,
2030,sc01,06-07 03:00:00+02:00,,,,,,,,,,,,,,151.642825,0.000001,
2030,sc01,06-07 04:00:00+02:00,,,,,,,,,,,,,,142.64285,0.0159,
2030,sc01,06-07 05:00:00+02:00,,,,,,,,,,,,,,137.419075,0.1944,
2030,sc01,06-07 06:00:00+02:00,,,,,,,,,,,,,,128.950825,6.370225,
2030,sc01,06-07 07:00:00+02:00,,,,,,,,,,,,,,109.0881,23.718,
2030,sc01,06-07 08:00:00+02:00,,,,,,,,,,,,,,91.6356,44.0203,
2030,sc01,06-07 09:00:00+02:00,,,,,,,,,,,,,,82.2326,61.20115,
2030,sc01,06-07 10:00:00+02:00,,,,,,,,,,,,,,79.67425,73.016675,
2030,sc01,06-07 11:00:00+02:00,,,,,,,,,,,,,,81.18055,80.640025,
2030,sc01,06-07 12:00:00+02:00,,,,,,,,,,,,,,81.970925,83.6916,
2030,sc01,06-07 13:00:00+02:00,,,,,,,,,,,,,,86.285125,83.48345,
2030,sc01,06-07 14:00:00+02:00,,,,,,,,,,,,,,92.294525,79.11765,
2030,sc01,06-07 15:00:00+02:00,,,,,,,,,,,,,,101.928875,70.87985,
2030,sc01,06-07 16:00:00+02:00,,,,,,,,,,,,,,121.603125,58.757625,
2030,sc01,06-07 17:00:00+02:00,,,,,,,,,,,,,,136.7226,43.11435,
2030,sc01,06-07 18:00:00+02:00,,,,,,,,,,,,,,142.319325,24.89615,
2030,sc01,06-07 19:00:00+02:00,,,,,,,,,,,,,,143.53945,8.2325,
2030,sc01,06-07 20:00:00+02:00,,,,,,,,,,,,,,142.6257,0.473875,
2030,sc01,06-07 21:00:00+02:00,,,,,,,,,,,,,,159.66945,0.000001,
2030,sc01,06-07 22:00:00+02:00,,,,,,,,,,,,,,161.192575,0.000001,
2030,sc01,06-07 23:00:00+02:00,,,,,,,,,,,,,,155.9956,0.000001,
2030,sc01,06-08 00:00:00+02:00,,,,,,,,,,,,,,141.639375,0.000001,
2030,sc01,06-08 01:00:00+02:00,,,,,,,,,,,,,,122.512075,0.000001,
2030,sc01,06-08 02:00:00+02:00,,,,,,,,,,,,,,112.03465,0.000001,
2030,sc01,06-08 03:00:00+02:00,,,,,,,,,,,,,,94.220075,0.000001,
2030,sc01,06-08 04:00:00+02:00,,,,,,,,,,,,,,82.289075,0.0168,
2030,sc01,06-08 05:00:00+02:00,,,,,,,,,,,,,,80.63675,0.198525,
2030,sc01,06-08 06:00:00+02:00,,,,,,,,,,,,,,80.49625,6.5445,
2030,sc01,06-08 07:00:00+02:00,,,,,,,,,,,,,,78.40915,23.7119,
2030,sc01,06-08 08:00:00+02:00,,,,,,,,,,,,,,79.5339,43.715275,
2030,sc01,06-08 09:00:00+02:00,,,,,,,,,,,,,,82.2146,60.56655,
2030,sc01,06-08 10:00:00+02:00,,,,,,,,,,,,,,79.195375,70.981375,
2030,sc01,06-08 11:00:00+02:00,,,,,,,,,,,,,,82.300225,78.2124,
2030,sc01,06-08 12:00:00+02:00,,,,,,,,,,,,,,88.838125,81.087975,
2030,sc01,06-08 13:00:00+02:00,,,,,,,,,,,,,,93.8532,78.8621,
2030,sc01,06-08 14:00:00+02:00,,,,,,,,,,,,,,102.71115,73.196575,
2030,sc01,06-08 15:00:00+02:00,,,,,,,,,,,,,,118.61425,64.34045,
2030,sc01,06-08 16:00:00+02:00,,,,,,,,,,,,,,132.9552,52.255675,
2030,sc01,06-08 17:00:00+02:00,,,,,,,,,,,,,,152.859125,38.864725,
2030,sc01,06-08 18:00:00+02:00,,,,,,,,,,,,,,176.34535,22.13175,
2030,sc01,06-08 19:00:00+02:00,,,,,,,,,,,,,,175.958425,8.118975,
2030,sc01,06-08 20:00:00+02:00,,,,,,,,,,,,,,159.3532,0.52605,
2030,sc01,06-08 21:00:00+02:00,,,,,,,,,,,,,,148.826925,0.000001,
2030,sc01,06-08 22:00:00+02:00,,,,,,,,,,,,,,139.3733,0.000001,
2030,sc01,06-08 23:00:00+02:00,,,,,,,,,,,,,,132.8025,0.000001,
2030,sc01,06-09 00:00:00+02:00,,,,,,,,,,,,,,128.386775,0.000001,
2030,sc01,06-09 01:00:00+02:00,,,,,,,,,,,,,,128.5485,0.000001,
2030,sc01,06-09 02:00:00+02:00,,,,,,,,,,,,,,127.0957,0.000001,
2030,sc01,06-09 03:00:00+02:00,,,,,,,,,,,,,,122.897725,0.000001,
2030,sc01,06-09 04:00:00+02:00,,,,,,,,,,,,,,115.633125,0.0145,
2030,sc01,06-09 05:00:00+02:00,,,,,,,,,,,,,,112.3133,0.151325,
2030,sc01,06-09 06:00:00+02:00,,,,,,,,,,,,,,106.130725,5.3083,
2030,sc01,06-09 07:00:00+02:00,,,,,,,,,,,,,,92.83245,20.85535,
2030,sc01,06-09 08:00:00+02:00,,,,,,,,,,,,,,87.03055,38.4742,
2030,sc01,06-09 09:00:00+02:00,,,,,,,,,,,,,,87.5721,53.548375,
2030,sc01,06-09 10:00:00+02:00,,,,,,,,,,,,,,84.011725,64.184275,
2030,sc01,06-09 11:00:00+02:00,,,,,,,,,,,,,,80.202775,71.256975,
2030,sc01,06-09 12:00:00+02:00,,,,,,,,,,,,,,87.20075,74.833375,
2030,sc01,06-09 13:00:00+02:00,,,,,,,,,,,,,,103.29235,74.964275,
2030,sc01,06-09 14:00:00+02:00,,,,,,,,,,,,,,132.101425,69.481325,
2030,sc01,06-09 15:00:00+02:00,,,,,,,,,,,,,,152.796,57.36225,
2030,sc01,06-09 16:00:00+02:00,,,,,,,,,,,,,,187.6152,42.262075,
2030,sc01,06-09 17:00:00+02:00,,,,,,,,,,,,,,184.080825,28.58805,
2030,sc01,06-09 18:00:00+02:00,,,,,,,,,,,,,,154.007475,16.18595,
2030,sc01,06-09 19:00:00+02:00,,,,,,,,,,,,,,129.08725,4.824825,
2030,sc01,06-09 20:00:00+02:00,,,,,,,,,,,,,,117.4783,0.299075,
2030,sc01,06-09 21:00:00+02:00,,,,,,,,,,,,,,109.26895,0.000001,
2030,sc01,06-09 22:00:00+02:00,,,,,,,,,,,,,,103.240225,0.000001,
2030,sc01,06-09 23:00:00+02:00,,,,,,,,,,,,,,93.6944,0.000001,
2030,sc01,06-10 00:00:00+02:00,,,,,,,,,,,,,,89.662275,0.000001,
2030,sc01,06-10 01:00:00+02:00,,,,,,,,,,,,,,94.98925,0.000001,
2030,sc01,06-10 02:00:00+02:00,,,,,,,,,,,,,,102.307475,0.000001,
2030,sc01,06-10 03:00:00+02:00,,,,,,,,,,,,,,101.860175,0.000001,
2030,sc01,06-10 04:00:00+02:00,,,,,,,,,,,,,,112.71275,0.011575,
2030,sc01,06-10 05:00:00+02:00,,,,,,,,,,,,,,112.058625,0.089325,
2030,sc01,06-10 06:00:00+02:00,,,,,,,,,,,,,,109.329375,2.537375,
2030,sc01,06-10 07:00:00+02:00,,,,,,,,,,,,,,112.067025,13.12465,
2030,sc01,06-10 08:00:00+02:00,,,,,,,,,,,,,,114.135525,27.8748,
2030,sc01,06-10 09:00:00+02:00,,,,,,,,,,,,,,113.32465,40.12095,
2030,sc01,06-10 10:00:00+02:00,,,,,,,,,,,,,,118.593825,51.70625,
2030,sc01,06-10 11:00:00+02:00,,,,,,,,,,,,,,128.793275,60.074275,
2030,sc01,06-10 12:00:00+02:00,,,,,,,,,,,,,,131.939925,64.705175,
2030,sc01,06-10 13:00:00+02:00,,,,,,,,,,,,,,133.7069,63.58555,
2030,sc01,06-10 14:00:00+02:00,,,,,,,,,,,,,,137.41,58.402325,
2030,sc01,06-10 15:00:00+02:00,,,,,,,,,,,,,,139.4926,52.584075,
2030,sc01,06-10 16:00:00+02:00,,,,,,,,,,,,,,135.92095,42.608,
2030,sc01,06-10 17:00:00+02:00,,,,,,,,,,,,,,135.341475,29.389875,
2030,sc01,06-10 18:00:00+02:00,,,,,,,,,,,,,,120.15415,15.589725,
2030,sc01,06-10 19:00:00+02:00,,,,,,,,,,,,,,104.248,5.5132,
2030,sc01,06-10 20:00:00+02:00,,,,,,,,,,,,,,100.340325,0.419825,
2030,sc01,06-10 21:00:00+02:00,,,,,,,,,,,,,,105.096925,0.000001,
2030,sc01,06-10 22:00:00+02:00,,,,,,,,,,,,,,110.264825,0.000001,
2030,sc01,06-10 23:00:00+02:00,,,,,,,,,,,,,,106.68195,0.000001,
2030,sc01,06-11 00:00:00+02:00,,,,,,,,,,,,,,106.40175,0.000001,
2030,sc01,06-11 01:00:00+02:00,,,,,,,,,,,,,,112.152225,0.000001,
2030,sc01,06-11 02:00:00+02:00,,,,,,,,,,,,,,115.0264,0.000001,
2030,sc01,06-11 03:00:00+02:00,,,,,,,,,,,,,,101.04265,0.000001,
2030,sc01,06-11 04:00:00+02:00,,,,,,,,,,,,,,93.294,0.011375,
2030,sc01,06-11 05:00:00+02:00,,,,,,,,,,,,,,85.22425,0.12615,
2030,sc01,06-11 06:00:00+02:00,,,,,,,,,,,,,,72.915575,2.1275,
2030,sc01,06-11 07:00:00+02:00,,,,,,,,,,,,,,63.35585,7.459475,
2030,sc01,06-11 08:00:00+02:00,,,,,,,,,,,,,,64.347425,15.6734,
2030,sc01,06-11 09:00:00+02:00,,,,,,,,,,,,,,64.503175,23.930225,
2030,sc01,06-11 10:00:00+02:00,,,,,,,,,,,,,,68.3241,31.318875,
2030,sc01,06-11 11:00:00+02:00,,,,,,,,,,,,,,70.06705,37.7451,
2030,sc01,06-11 12:00:00+02:00,,,,,,,,,,,,,,78.500825,44.17785,
2030,sc01,06-11 13:00:00+02:00,,,,,,,,,,,,,,94.5901,45.128775,
2030,sc01,06-11 14:00:00+02:00,,,,,,,,,,,,,,105.958025,43.997925,
2030,sc01,06-11 15:00:00+02:00,,,,,,,,,,,,,,118.299175,43.2256,
2030,sc01,06-11 16:00:00+02:00,,,,,,,,,,,,,,106.47395,39.967475,
2030,sc01,06-11 17:00:00+02:00,,,,,,,,,,,,,,91.92405,29.884075,
2030,sc01,06-11 18:00:00+02:00,,,,,,,,,,,,,,84.4107,18.2425,
2030,sc01,06-11 19:00:00+02:00,,,,,,,,,,,,,,77.230925,6.22875,
2030,sc01,06-11 20:00:00+02:00,,,,,,,,,,,,,,69.732025,0.50455,
2030,sc01,06-11 21:00:00+02:00,,,,,,,,,,,,,,69.91435,0.000001,
2030,sc01,06-11 22:00:00+02:00,,,,,,,,,,,,,,68.76415,0.000001,
2030,sc01,06-11 23:00:00+02:00,,,,,,,,,,,,,,68.975725,0.000001,
2030,sc01,06-12 00:00:00+02:00,,,,,,,,,,,,,,64.33795,0.000001,
2030,sc01,06-12 01:00:00+02:00,,,,,,,,,,,,,,67.281325,0.000001,
2030,sc01,06-12 02:00:00+02:00,,,,,,,,,,,,,,62.82825,0.000001,
2030,sc01,06-12 03:00:00+02:00,,,,,,,,,,,,,,53.09135,0.000001,
2030,sc01,06-12 04:00:00+02:00,,,,,,,,,,,,,,46.966875,0.01445,
2030,sc01,06-12 05:00:00+02:00,,,,,,,,,,,,,,45.765875,0.139175,
2030,sc01,06-12 06:00:00+02:00,,,,,,,,,,,,,,47.5605,3.87685,
2030,sc01,06-12 07:00:00+02:00,,,,,,,,,,,,,,43.862975,16.079075,
2030,sc01,06-12 08:00:00+02:00,,,,,,,,,,,,,,49.21685,31.8994,
2030,sc01,06-12 09:00:00+02:00,,,,,,,,,,,,,,55.863275,46.77945,
2030,sc01,06-12 10:00:00+02:00,,,,,,,,,,,,,,57.66015,59.577625,
2030,sc01,06-12 11:00:00+02:00,,,,,,,,,,,,,,59.8035,66.18115,
2030,sc01,06-12 12:00:00+02:00,,,,,,,,,,,,,,65.02075,69.238875,
2030,sc01,06-12 13:00:00+02:00,,,,,,,,,,,,,,75.39005,67.834125,
2030,sc01,06-12 14:00:00+02:00,,,,,,,,,,,,,,86.694,66.200075,
2030,sc01,06-12 15:00:00+02:00,,,,,,,,,,,,,,97.1137,60.4467,
2030,sc01,06-12 16:00:00+02:00,,,,,,,,,,,,,,101.333025,49.852925,
2030,sc01,06-12 17:00:00+02:00,,,,,,,,,,,,,,98.348825,36.43505,
2030,sc01,06-12 18:00:00+02:00,,,,,,,,,,,,,,103.3255,21.424025,
2030,sc01,06-12 19:00:00+02:00,,,,,,,,,,,,,,89.189475,7.5635,
2030,sc01,06-12 20:00:00+02:00,,,,,,,,,,,,,,67.831275,0.606325,
2030,sc01,06-12 21:00:00+02:00,,,,,,,,,,,,,,65.5249,0.000001,
2030,sc01,06-12 22:00:00+02:00,,,,,,,,,,,,,,54.4787,0.000001,
2030,sc01,06-12 23:00:00+02:00,,,,,,,,,,,,,,46.70705,0.000001,
2030,sc01,06-13 00:00:00+02:00,,,,,,,,,,,,,,45.019425,0.000001,
2030,sc01,06-13 01:00:00+02:00,,,,,,,,,,,,,,49.650075,0.000001,
2030,sc01,06-13 02:00:00+02:00,,,,,,,,,,,,,,56.112225,0.000001,
2030,sc01,06-13 03:00:00+02:00,,,,,,,,,,,,,,58.94835,0.000001,
2030,sc01,06-13 04:00:00+02:00,,,,,,,,,,,,,,60.290225,0.01725,
2030,sc01,06-13 05:00:00+02:00,,,,,,,,,,,,,,55.7808,0.116425,
2030,sc01,06-13 06:00:00+02:00,,,,,,,,,,,,,,49.52105,3.302425,
2030,sc01,06-13 07:00:00+02:00,,,,,,,,,,,,,,39.425525,15.31195,
2030,sc01,06-13 08:00:00+02:00,,,,,,,,,,,,,,38.233425,31.9313,
2030,sc01,06-13 09:00:00+02:00,,,,,,,,,,,,,,43.70925,46.74005,
2030,sc01,06-13 10:00:00+02:00,,,,,,,,,,,,,,54.030125,56.7958,
2030,sc01,06-13 11:00:00+02:00,,,,,,,,,,,,,,72.187325,62.2042,
2030,sc01,06-13 12:00:00+02:00,,,,,,,,,,,,,,88.50785,64.436225,
2030,sc01,06-13 13:00:00+02:00,,,,,,,,,,,,,,105.50765,62.985075,
2030,sc01,06-13 14:00:00+02:00,,,,,,,,,,,,,,124.96705,58.666025,
2030,sc01,06-13 15:00:00+02:00,,,,,,,,,,,,,,143.901225,52.86775,
2030,sc01,06-13 16:00:00+02:00,,,,,,,,,,,,,,157.04445,44.227575,
2030,sc01,06-13 17:00:00+02:00,,,,,,,,,,,,,,154.56515,32.574675,
2030,sc01,06-13 18:00:00+02:00,,,,,,,,,,,,,,145.333675,21.646675,
2030,sc01,06-13 19:00:00+02:00,,,,,,,,,,,,,,127.111525,8.689825,
2030,sc01,06-13 20:00:00+02:00,,,,,,,,,,,,,,109.772175,0.75375,
2030,sc01,06-13 21:00:00+02:00,,,,,,,,,,,,,,93.311,0.000001,
2030,sc01,06-13 22:00:00+02:00,,,,,,,,,,,,,,89.2296,0.000001,
2030,sc01,06-13 23:00:00+02:00,,,,,,,,,,,,,,90.5335,0.000001,
2030,sc01,06-14 00:00:00+02:00,,,,,,,,,,,,,,89.8295,0.000001,
2030,sc01,06-14 01:00:00+02:00,,,,,,,,,,,,,,82.2629,0.000001,
2030,sc01,06-14 02:00:00+02:00,,,,,,,,,,,,,,81.909425,0.000001,
2030,sc01,06-14 03:00:00+02:00,,,,,,,,,,,,,,81.344375,0.000001,
2030,sc01,06-14 04:00:00+02:00,,,,,,,,,,,,,,77.8415,0.0183,
2030,sc01,06-14 05:00:00+02:00,,,,,,,,,,,,,,69.79675,0.14535,
2030,sc01,06-14 06:00:00+02:00,,,,,,,,,,,,,,57.1488,5.143375,
2030,sc01,06-14 07:00:00+02:00,,,,,,,,,,,,,,42.3745,19.867425,
2030,sc01,06-14 08:00:00+02:00,,,,,,,,,,,,,,33.1378,37.3253,
2030,sc01,06-14 09:00:00+02:00,,,,,,,,,,,,,,28.074825,52.524825,
2030,sc01,06-14 10:00:00+02:00,,,,,,,,,,,,,,25.827675,60.621625,
2030,sc01,06-14 11:00:00+02:00,,,,,,,,,,,,,,27.714475,62.05755,
2030,sc01,06-14 12:00:00+02:00,,,,,,,,,,,,,,31.7426,62.0919,
2030,sc01,06-14 13:00:00+02:00,,,,,,,,,,,,,,46.947525,59.71105,
2030,sc01,06-14 14:00:00+02:00,,,,,,,,,,,,,,61.424725,53.373975,
2030,sc01,06-14 15:00:00+02:00,,,,,,,,,,,,,,77.631725,45.976725,
2030,sc01,06-14 16:00:00+02:00,,,,,,,,,,,,,,95.9525,38.562075,
2030,sc01,06-14 17:00:00+02:00,,,,,,,,,,,,,,99.061275,28.839275,
2030,sc01,06-14 18:00:00+02:00,,,,,,,,,,,,,,99.031425,16.573125,
2030,sc01,06-14 19:00:00+02:00,,,,,,,,,,,,,,92.0727,5.907875,
2030,sc01,06-14 20:00:00+02:00,,,,,,,,,,,,,,85.398675,0.43045,
2030,sc01,06-14 21:00:00+02:00,,,,,,,,,,,,,,85.756975,0.000001,
2030,sc01,06-14 22:00:00+02:00,,,,,,,,,,,,,,86.104525,0.000001,
2030,sc01,06-14 23:00:00+02:00,,,,,,,,,,,,,,82.1269,0.000001,
2030,sc01,06-15 00:00:00+02:00,,,,,,,,,,,,,,86.529925,0.000001,
2030,sc01,06-15 01:00:00+02:00,,,,,,,,,,,,,,84.1998,0.000001,
