,,,Area1
2030,sc01,01-17 22:00:00+01:00,15.39057074
2030,sc01,01-17 23:00:00+01:00,14.47781597
2030,sc01,01-18 00:00:00+01:00,14.01920104
2030,sc01,01-18 01:00:00+01:00,13.7153513
2030,sc01,01-18 02:00:00+01:00,13.49309137
2030,sc01,01-18 03:00:00+01:00,13.58890135
2030,sc01,01-18 04:00:00+01:00,14.34858228
2030,sc01,01-18 05:00:00+01:00,15.82938148
2030,sc01,01-18 06:00:00+01:00,17.23960737
2030,sc01,01-18 07:00:00+01:00,18.15705266
2030,sc01,01-18 08:00:00+01:00,18.48900552
2030,sc01,01-18 09:00:00+01:00,18.732118
2030,sc01,01-18 10:00:00+01:00,18.6943863
2030,sc01,01-18 11:00:00+01:00,18.49971126
2030,sc01,01-18 12:00:00+01:00,18.40289759
2030,sc01,01-18 13:00:00+01:00,18.24466199
2030,sc01,01-18 14:00:00+01:00,18.1991112
2030,sc01,01-18 15:00:00+01:00,18.47957714
2030,sc01,01-18 16:00:00+01:00,18.86500411
2030,sc01,01-18 17:00:00+01:00,19.0338935
2030,sc01,01-18 18:00:00+01:00,18.44886005
2030,sc01,01-18 19:00:00+01:00,17.67287579
2030,sc01,01-18 20:00:00+01:00,16.7600449
2030,sc01,01-18 21:00:00+01:00,15.89932374
2030,sc01,01-18 22:00:00+01:00,14.96638223
2030,sc01,01-18 23:00:00+01:00,14.13648074
2030,sc01,01-19 00:00:00+01:00,13.68104103
2030,sc01,01-19 01:00:00+01:00,13.34648049
2030,sc01,01-19 02:00:00+01:00,13.20311168
2030,sc01,01-19 03:00:00+01:00,13.27509508
2030,sc01,01-19 04:00:00+01:00,14.03231856
2030,sc01,01-19 05:00:00+01:00,15.50253844
2030,sc01,01-19 06:00:00+01:00,16.91380839
2030,sc01,01-19 07:00:00+01:00,17.79682461
2030,sc01,01-19 08:00:00+01:00,18.0750621
2030,sc01,01-19 09:00:00+01:00,18.22035226
2030,sc01,01-19 10:00:00+01:00,18.12028428
2030,sc01,01-19 11:00:00+01:00,17.85645161
2030,sc01,01-19 12:00:00+01:00,17.66987959
2030,sc01,01-19 13:00:00+01:00,17.46617097
2030,sc01,01-19 14:00:00+01:00,17.40136335
2030,sc01,01-19 15:00:00+01:00,17.80332993
2030,sc01,01-19 16:00:00+01:00,18.39098828
2030,sc01,01-19 17:00:00+01:00,18.61959302
2030,sc01,01-19 18:00:00+01:00,18.04131209
2030,sc01,01-19 19:00:00+01:00,17.27624304
2030,sc01,01-19 20:00:00+01:00,16.46402518
2030,sc01,01-19 21:00:00+01:00,15.75707147
2030,sc01,01-19 22:00:00+01:00,14.90823645
2030,sc01,01-19 23:00:00+01:00,14.05375785
2030,sc01,01-20 00:00:00+01:00,13.53632304
2030,sc01,01-20 01:00:00+01:00,13.11527302
2030,sc01,01-20 02:00:00+01:00,12.83307635
2030,sc01,01-20 03:00:00+01:00,12.69321898
2030,sc01,01-20 04:00:00+01:00,12.80840658
2030,sc01,01-20 05:00:00+01:00,13.38861316
2030,sc01,01-20 06:00:00+01:00,14.17620858
2030,sc01,01-20 07:00:00+01:00,14.9549789
2030,sc01,01-20 08:00:00+01:00,15.59982036
2030,sc01,01-20 09:00:00+01:00,16.03206457
2030,sc01,01-20 10:00:00+01:00,16.06580168
2030,sc01,01-20 11:00:00+01:00,15.91516477
2030,sc01,01-20 12:00:00+01:00,15.56543398
