InitialNode,,,Almeria,Almeria,Barcelona,Barcelona,Bilbao,Bilbao,Bilbao,Caceres,Caceres,Caceres,Caceres,Caceres,Caceres,Caceres,Cadiz,Cadiz,Cartagena,Cartagena,Lugo,Lugo,Madrid,Madrid,Madrid,Sevilla,Sevilla,Valencia,Valencia,Valencia
sc2015,y2030,2030-03-30T07:00:00+01:00,-130.4698408076196,55.060045827118984,-45.99897558147942,-108.87231251851604,-100.47675624999964,-402.0,0,345.5387476937127,0,397.10521200023874,397.10521200023874,0,324.32667853959987,0,-97.69758761330938,-97.69758761330944,-270.75449414188,0,88.57153977249999,88.57153977249999,0,-56.565517744300855,0,20.928697548359963,0,42.89328851030161,42.89328851030161,0
sc2015,y2030,2030-03-30T09:00:00+01:00,5.115480145545359,58.69094797445407,-24.324287630252794,-155.47662715283664,-155.9634062999995,-402.0,0,212.51907421607163,0,233.51874071948043,233.51874071948043,0,247.308067288052,0,23.975792972773025,23.975792972773025,-140.804294025545,0,74.66872338500002,74.66872338500002,0,92.77064819194763,0,20.83208903450845,0,129.76545956080886,129.76545956080886,0
sc2015,y2030,2030-03-30T11:00:00+01:00,135.94060682471155,60.326612505287926,-42.04241969352546,-267.88596685179334,-171.71159759532284,-379.71014310467666,0,71.57158591991353,0,34.102135768981746,34.102135768981746,0,176.41689564212436,0,163.52705656235622,163.52705656235622,9.700045805288937,0,74.91822476499999,74.91822476499999,0,279.58749259256246,0,40.10386341267724,0,223.3675186267473,223.3675186267473,0
sc2015,y2030,2030-03-30T13:00:00+01:00,191.26917222342965,52.027049136569744,-24.010250061182237,-286.99874058485847,-200.03673814604505,-335.7376369039545,0,5.679345244997802,0,-54.469756304481145,-54.469756304481145,0,156.42934524499785,0,223.53672896171483,223.53672896171574,60.69527808657072,0,78.92016378,78.92016378,0,402.0,0,45.655791764469654,0,274.1378958508559,274.1378958508559,0
sc2015,y2030,2030-03-30T15:00:00+01:00,211.46525734380594,14.40765715119352,-4.226635656531974,-251.8650870159862,-179.03222362252234,-322.56292327747724,0,-110.7767183611833,0,-103.45186669886618,-103.45186669886618,0,-18.9361510810942,0,229.09717639690342,229.09717639690342,20.430208801194503,0,78.55367632250004,78.55367632250004,0,244.90817941357102,0,-24.43161295392415,0,268.4770736176039,268.4770736176039,0
sc2015,y2030,2030-03-30T17:00:00+01:00,107.18954804151149,24.510913093488018,-17.226599536370735,-205.02140025340114,-151.57438763977615,-335.38531866022345,0,25.752722729577183,0,47.27642779055713,47.27642779055713,0,85.23274236929879,0,124.56605199575621,124.56605199575621,-65.98243770651091,0,75.63797784250004,75.63797784250004,0,158.6133857059242,0,-11.57428557737189,0,195.71060104504357,195.71060104504357,0
sc2015,y2030,2030-03-30T19:00:00+01:00,-102.95873788335658,62.14801106985607,-57.63194622193768,-132.59792234447843,-99.46260591642047,-398.6971409835792,0,332.56413332174526,0,366.86422517690886,366.86422517690886,0,331.10698653042715,0,-81.6135253309278,-81.6135253309278,-223.52099935864288,0,71.18703659000003,71.18703659000003,0,-3.8857247768484537,0,31.530926048463414,0,49.576066634188955,49.576066634188955,0
sc2015,y2030,2030-03-30T21:00:00+01:00,-106.74487365068353,15.225387715683825,44.4841303274493,38.97842770007642,-147.11691569999962,-402.0,0,240.46429156956728,0,402.0,402.0,0,146.63734234285363,0,-121.06955157534183,-121.06955157534183,-350.8525560343161,0,69.58211415750004,69.58211415750004,0,-250.2051979379028,0,-78.77550485068147,0,31.0441855578793,31.0441855578793,0
sc2015,y2030,2030-03-30T23:00:00+01:00,-133.02151602245254,53.93601864745279,-50.80250865512964,-106.80405715060964,-91.00652505574364,-383.506459444256,0,350.3828824503393,0,398.75279621298574,398.75279621298574,0,333.57798052368014,0,-109.8867047362263,-109.8867047362263,-262.4059710025471,0,75.25229941250005,75.25229941250005,0,-44.81307180442445,0,24.133701053520753,0,32.67528254842078,32.67528254842078,0
sc2015,y2030,2030-03-31T01:00:00+01:00,-97.79296147827937,28.24745313327964,-33.77450134772902,-97.55507438357036,-86.5149797313039,-330.7580702686958,0,262.56063898821236,0,326.8091179751301,326.8091179751301,0,244.730108411529,0,-84.75836193913966,-84.75836193913966,-249.93458016672025,0,68.45638127750009,68.45638127750009,0,-47.54808153782242,0,-2.717046278016888,0,50.76184474985384,50.76184474985384,0
sc2015,y2030,2030-03-31T03:00:00+02:00,-82.95315659187902,17.482691466879253,-38.25456655815751,-94.61804791867434,-66.46610637683636,-326.35668432316334,0,217.2345140393126,0,302.65900062993444,302.65900062993444,0,176.5065545008201,0,-86.62136654593955,-86.62136654593955,-244.39916898312075,0,53.06090941250008,53.06090941250008,0,-108.60789210264643,0,-26.217987632008388,0,40.12936404910167,40.12936404910167,0
sc2015,y2030,2030-03-31T05:00:00+02:00,-103.64464918933758,33.884591404337804,-64.85585587517274,-107.03787102457912,-43.959163449756474,-374.60118350024317,0,263.52886097069626,0,349.5146566868649,349.5146566868649,0,197.9217100555757,0,-114.70384751966883,-114.70384751966878,-245.15563984566214,0,41.75856380750004,41.75856380750004,0,-174.9524024403215,0,-18.6987863656059,0,9.655160139878605,9.655160139878605,0
sc2015,y2030,2030-03-31T07:00:00+02:00,-104.11317310816088,33.68472886916035,-2.603972454527592,-11.576965222834023,-107.61973439999973,-402.0,0,276.3765269156856,0,402.0,402.0,0,195.12204139349654,0,-134.94664128583,-134.94664128583,-290.1027646943387,0,36.53538084750008,36.53538084750008,0,-216.67862805917113,0,-45.94146110565889,0,8.349476334663375,8.349476334663375,0
sc2015,y2030,2030-03-31T09:00:00+02:00,16.043932143200156,85.71084236679927,-52.0912070639431,-178.3377582795643,-146.4049062499998,-402.0,0,270.53111482720084,0,250.27416604644125,250.27416604644125,0,335.47780250341873,0,3.763290721600532,3.763290721600532,-67.42127703319967,0,26.606975505000076,26.606975505000076,0,173.19116713658102,0,61.42478163608445,0,108.78086141861776,108.78086141861776,0
sc2015,y2030,2030-03-31T11:00:00+02:00,148.13617184802442,83.65960874197503,-88.16433823329861,-310.27428826345954,-135.46275944999962,-402.0,0,104.86837587080333,0,40.243748668591316,40.243748668591316,0,211.43825640876602,0,145.58189162401268,145.58189162401268,78.86130034197619,0,29.12439662000005,29.12439662000005,0,284.18634810123376,0,65.98430178520931,0,193.34031758925806,193.34031758925806,0
sc2015,y2030,2030-03-31T13:00:00+02:00,193.16895427162996,77.32716750336954,-71.6995687648515,-327.2181989292363,-162.65790064409276,-361.7593275559069,0,54.059707892788026,0,-33.589117561853286,-33.589117561853286,0,204.80970789278808,0,197.73863803581682,197.73863803581415,121.40457450337072,0,35.41402171250007,35.41402171250007,0,402.0,0,74.37793454792579,0,239.1424943120669,239.1424943120669,0
sc2015,y2030,2030-03-31T15:00:00+02:00,192.46157329879833,57.36528486120107,-46.866180873883835,-298.3269879704915,-172.42032359438048,-323.7230827056193,0,18.097465833846915,0,-50.7605134247387,-50.7605134247387,0,168.8474658338469,0,201.04581969940017,201.04581969939917,92.37218256120228,0,45.966300355000044,45.966300355000044,0,402.0,0,54.254064449323124,0,248.67303102035498,248.67303102035498,0
sc2015,y2030,2030-03-31T17:00:00+02:00,105.8062472396838,41.963526445315644,-39.201590927165356,-228.21432978558462,-142.89765371275521,-340.7997432372445,0,68.42560932569214,0,61.98213665659519,61.98213665659519,0,146.37765176111895,0,114.24001701984243,114.24001701984243,-29.276797604683267,0,56.64893901750007,56.64893901750007,0,207.87211316113797,0,16.516684152876437,0,184.6817882298656,184.6817882298656,0
sc2015,y2030,2030-03-31T19:00:00+02:00,-102.654746073012,63.56114980101146,-59.67473276172475,-134.63401960885486,-98.46983572058477,-399.3292050294149,0,335.4203812874187,0,367.68631048219004,367.68631048219004,0,335.2875320356903,0,-82.47416157925547,-82.47416157925547,-220.04467578448742,0,69.17287085750007,69.17287085750007,0,-0.3542646712756947,0,33.53166081887016,0,48.419682810578344,48.419682810578344,0
sc2015,y2030,2030-03-31T21:00:00+02:00,-111.71918636368616,20.73744314368642,33.38710601105927,17.893072178180034,-143.89045944999955,-402.0,0,256.7882339694082,0,402.0,402.0,0,175.99691310265308,0,-115.489277431843,-115.489277431843,-343.18952980631326,0,76.84293061500003,76.84293061500003,0,-215.44352231134704,0,-63.850757513683966,0,35.72684663593251,35.72684663593251,0
sc2015,y2030,2030-03-31T23:00:00+02:00,-124.01685407060442,45.38434416060472,-40.11821343584365,-101.70468907194835,-96.55106035779725,-375.2439991422023,0,322.2252003454945,0,378.27779699767615,378.27779699767615,0,302.329810629142,0,-96.26424533530215,-96.26424533530215,-269.14569548939505,0,83.69294657000009,83.69294657000009,0,-53.05437257694001,0,13.599533974749834,0,44.79371266932741,44.79371266932741,0
sc2015,y2030,2030-04-01T01:00:00+02:00,-83.74386893933095,14.338590814331198,-19.06271835434992,-88.62518577666312,-91.32650133101811,-325.1051674189815,0,214.19900809831816,0,296.6547742840905,296.6547742840905,0,183.68088708350228,0,-66.00281329466546,-66.00281329466546,-263.28252168566854,0,79.97703836250002,79.97703836250002,0,-81.38165603950898,0,-24.533024921147838,0,65.36116966883321,65.36116966883321,0
sc2015,y2030,2030-04-01T03:00:00+02:00,-34.74858310705087,-31.311005457948905,-2.5429670529062975,-61.93547709954561,-58.70996200245687,-337.6475692975429,0,34.70531071230154,0,209.30062753948297,209.30062753948297,0,-85.42574289126581,0,-39.967015828525355,-39.967015828525355,-295.5493596579486,0,76.4966585425001,76.4966585425001,0,-320.34947627617953,0,-123.74989637808304,0,63.53013889625198,63.53013889625198,0
sc2015,y2030,2030-04-01T05:00:00+02:00,-84.5539697468839,14.753767181884147,-21.47522104769456,-88.96504108309672,-87.92825903079627,-330.8729566192035,0,213.80806795917272,0,299.35966139150406,299.35966139150406,0,177.8722040578208,0,-68.50885259844186,-68.50885259844186,-264.44704316811556,0,78.4684361675001,78.4684361675001,0,-95.82897040360517,0,-26.899800613873705,0,61.73717882439295,61.73717882439295,0
sc2015,y2030,2030-04-01T07:00:00+02:00,-126.39877940422906,56.12228981772854,-40.004810951881744,-95.50735898441943,-102.98087814999978,-402.0,0,347.85251865693914,0,402.0,402.0,0,320.86006623193043,0,-104.66730762286403,-104.66730762286403,-265.25593982377035,0,77.13945705500008,77.13945705500008,0,-71.97987313335675,0,19.408017057772952,0,38.20320575015462,38.20320575015462,0
sc2015,y2030,2030-04-01T09:00:00+02:00,37.453857840112015,58.539616934887405,-46.86716506366201,-209.03992897514283,-137.66402504999974,-402.0,0,168.74354051390827,0,171.41525099261534,171.41525099261534,0,210.5608241396606,0,63.89140662005654,63.89140662005654,-96.70517286511138,0,77.81487053750008,77.81487053750008,0,111.5127563353393,0,26.942764875344636,0,151.01368017987227,151.01368017987227,0
sc2015,y2030,2030-04-01T11:00:00+02:00,164.60457098047488,65.67608854452467,-42.37788005021281,-294.0332910151701,-184.85623026538815,-343.78132603461177,0,66.46277708193499,0,-10.385479220778816,-10.385479220778816,0,217.2127770819351,0,193.80437511523806,193.80437511523786,63.47666179452594,0,68.54867331250009,68.54867331250009,0,402.0,0,68.48089503891919,0,251.41054821467745,251.41054821467745,0
sc2015,y2030,2030-04-01T13:00:00+02:00,236.09687311363902,45.39989303636061,-29.988982142208908,-310.3223041356635,-189.18523477787738,-323.4396903221224,0,-58.952508002311944,0,-121.66619073491059,-121.66619073491059,0,91.79749199768811,0,255.47085165681992,255.47085165682014,107.27762208636182,0,63.76480682500008,63.76480682500008,0,402.0,0,36.48116294381981,0,289.7457684753486,289.7457684753486,0
sc2015,y2030,2030-04-01T15:00:00+02:00,236.22105907094547,26.280561564054228,-7.095348348869102,-284.00423373166547,-197.10492248053967,-285.64830256946016,0,-93.93384839476849,0,-139.80296027985173,-139.80296027985173,0,56.81615160523157,0,258.914388435474,258.91438843547263,81.70161886405552,0,72.86389484250012,72.86389484250012,0,402.0,0,17.971251961244437,0,298.8779599411945,298.8779599411945,0
sc2015,y2030,2030-04-01T17:00:00+02:00,117.5946540579339,40.04050717706564,-12.93427434825084,-231.00762776647738,-183.76083376473326,-287.5787412852665,0,73.52767202680877,0,29.38937020135518,29.38937020135518,0,210.58039587048228,0,150.15943495396755,150.15943495396755,-14.374943322933042,0,79.29153526750011,79.29153526750011,0,365.4739302497967,0,45.39319656064678,0,231.24220098029414,231.24220098029414,0
sc2015,y2030,2030-04-01T19:00:00+02:00,-85.00183331585897,50.846774944858566,-46.01049461591722,-131.45524459390896,-103.74061535983131,-381.97376904016846,0,290.2135447745177,0,329.95873500986505,329.95873500986505,0,287.5685347392406,0,-59.91106618717884,-59.91106618717884,-221.48574166364008,0,78.27991007250013,78.27991007250013,0,-7.053360094072147,0,20.225894929373545,0,67.57429206697502,67.57429206697502,0
sc2015,y2030,2030-04-01T21:00:00+02:00,-121.1685996189708,32.8646178389711,5.534631104803567,-27.726535593508295,-127.82389064999965,-402.0,0,291.5486861433154,0,402.0,402.0,0,230.27777226504642,0,-108.97095008448521,-108.97095008448521,-320.3513092110285,0,84.06932236000009,84.06932236000009,0,-163.38910367538395,0,-32.06977266896877,0,39.4926310727306,39.4926310727306,0
sc2015,y2030,2030-04-01T23:00:00+02:00,-92.07538480041167,15.694755640411895,-27.147191443527895,-85.98092705791261,-78.31354655144584,-379.9702285485538,0,207.258799284881,0,318.70362910552643,318.70362910552643,0,132.57268410406786,0,-75.00018097520567,-75.00018097520567,-289.8277610595876,0,85.60845519500005,85.60845519500005,0,-199.16297381550172,0,-47.257507989357016,0,49.07910314124886,49.07910314124886,0
sc2015,y2030,2030-04-02T01:00:00+02:00,-75.31075368428297,9.035119304283246,-9.790569334502564,-86.23050943523813,-99.98569101974586,-297.66811528025386,0,201.43095234371012,0,276.71780030675575,276.71780030675575,0,187.90318290276753,0,-55.4512561671413,-55.4512561671413,-256.0674181957163,0,81.6175722350001,81.6175722350001,0,-36.074051842513555,0,-21.396352370769367,0,78.09898923452185,78.09898923452185,0
sc2015,y2030,2030-04-02T03:00:00+02:00,-62.91521648921472,1.213796694215008,-5.968051977690236,-83.23868700245096,-97.37446453014637,-272.8340542698533,0,175.262498575972,0,252.79711194326615,252.79711194326615,0,167.3761934274851,0,-50.61821344460721,-50.61821344460721,-245.59188250578455,0,73.39152450250009,73.39152450250009,0,-21.030147062631677,0,-27.552141602680493,0,81.15772782088126,81.15772782088126,0
sc2015,y2030,2030-04-02T05:00:00+02:00,-33.041742197618575,-29.4330815138818,-12.094909769938267,-68.03968106950254,-46.63138818944596,-328.61214946055367,0,39.05132809134682,0,207.60122837778306,207.60122837778306,0,-79.33496399691143,0,-47.99903972130865,-47.99903972130865,-279.5230974588805,0,62.29654456000006,62.29654456000006,0,-315.6967789020219,0,-118.51398396855033,0,54.38620686330808,54.38620686330808,0
sc2015,y2030,2030-04-02T07:00:00+02:00,-93.66258152984264,41.721616007342256,-51.04974346747754,-119.44355123870182,-80.22492100618467,-330.4639728938149,0,291.2506610463793,0,329.7800952808964,329.7800952808964,0,291.80734186931636,0,-87.81175596992064,-87.81175596992064,-213.91307810265636,0,52.612807365000066,52.612807365000066,0,1.4844821944986486,0,21.30681931945233,0,46.09024654932037,46.09024654932037,0
sc2015,y2030,2030-04-02T09:00:00+02:00,62.09106046010393,52.57887967489566,-63.87623565351819,-224.92232259676067,-109.18651165028415,-338.74319464971546,0,142.16375841021045,0,126.39664788826066,126.39664788826066,0,206.49871214325722,0,58.27505550505258,58.27505550505258,-37.783544275103054,0,35.08326171750009,35.08326171750009,0,171.55987662145822,0,36.08364068662734,0,140.2137750390675,140.2137750390675,0
sc2015,y2030,2030-04-02T11:00:00+02:00,203.55995658263905,42.840784077360475,-56.69390621779979,-295.56083349766976,-135.9186517654747,-311.19612328452484,0,-31.020283603014565,0,-76.07802518165529,-76.07802518165529,0,83.77180965131437,0,190.51189349132014,190.51189349132014,97.7761242273617,0,24.0046805300001,24.0046805300001,0,306.1122486782105,0,28.153702269330616,0,229.37037946484529,229.37037946484529,0
sc2015,y2030,2030-04-02T13:00:00+02:00,248.76608127736864,41.49060505763102,-51.397736086171264,-319.4000341311602,-152.17194686733666,-284.0568188826627,0,-74.91001346862957,0,-143.117825374522,-143.117825374522,0,75.83998653137047,0,235.01733686368541,235.0173368636843,149.92905665763223,0,20.06267326750011,20.06267326750011,0,402.0,0,37.82694367832645,0,264.2162869382355,264.2162869382355,0
sc2015,y2030,2030-04-02T15:00:00+02:00,242.56247074909965,25.70830494089993,-33.806093246572246,-294.0705405396613,-155.65941883623864,-248.46057811376073,0,-94.51657555498305,0,-148.21175727001622,-148.21175727001622,0,56.233424445017,0,229.42522574955072,229.42522574955004,125.48149309090118,0,24.580729895000097,24.580729895000097,0,402.0,0,23.685007750313293,0,265.64831177561933,265.64831177561933,0
sc2015,y2030,2030-04-02T17:00:00+02:00,119.24414206541545,42.34501992458417,-40.32433853255113,-241.6045003650696,-144.46373254762602,-246.86367685237335,0,85.89954730441696,0,26.853740374497225,26.853740374497225,0,229.95050209659018,0,117.30950133270824,117.30950133270824,30.95151702458526,0,30.77356429500011,30.77356429500011,0,384.1358794457954,0,58.58823611441177,0,197.46773657975714,197.46773657975714,0
sc2015,y2030,2030-04-02T19:00:00+02:00,-66.90918653622514,34.34955852472466,-68.91111219263047,-130.31773143837268,-45.83606808100821,-375.9477944689911,0,222.71968553922815,0,300.31586543180333,300.31586543180333,0,166.05396274716688,0,-82.87529965636203,-82.87529965636203,-205.3282325017742,0,35.269533905000095,35.269533905000095,0,-151.1085941121636,0,-19.462358970616656,0,28.40098919167594,28.40098919167594,0
sc2015,y2030,2030-04-02T21:00:00+02:00,-139.33596501106337,59.820857731063604,-55.55475226725848,-89.00263747964088,-75.0906437999993,-402.0,0,349.4037188736484,0,402.0,402.0,0,301.9726561100441,0,-139.8206960305316,-139.8206960305316,-258.2395714689362,0,49.119947435000086,49.119947435000086,0,-126.48283403627813,0,20.826257255907088,0,5.334076300710311,5.334076300710311,0
sc2015,y2030,2030-04-02T23:00:00+02:00,-116.09777007137345,45.84416072637371,-53.29692661465035,-112.36981921173367,-77.7007411763892,-343.82091517361016,0,322.666273082442,0,363.6301227644391,363.6301227644391,0,313.99868477866966,0,-105.30052498568665,-105.30052498568665,-235.17027677362606,0,58.128774127500115,58.128774127500115,0,-23.113568810059547,0,24.883929907506484,0,34.631455057319016,34.631455057319016,0
sc2015,y2030,2030-04-03T01:00:00+02:00,-85.78515094977091,24.181045214771157,-37.08189299387904,-103.92053535905677,-77.26347455294096,-292.3611598970584,0,250.5393818531466,0,301.30639632336056,301.30639632336056,0,248.06188567012256,0,-83.07354177488536,-83.07354177488536,-222.23537773522864,0,52.22519230750006,52.22519230750006,0,-6.606656488064022,0,5.2369689969518625,0,52.246200277856204,52.246200277856204,0
sc2015,y2030,2030-04-03T03:00:00+02:00,-76.22474276321583,18.184554748216065,-38.89628282679741,-103.64169631748405,-67.35719689428649,-280.88393125571287,0,227.0652402352842,0,284.06844878897476,284.06844878897476,0,218.71748613676766,0,-82.63767615660782,-82.63767615660782,-213.97619730178366,0,42.534977242500105,42.534977242500105,0,-22.26067759604372,0,-3.4197708852644615,0,48.936136915365026,48.936136915365026,0
sc2015,y2030,2030-04-03T05:00:00+02:00,-77.75487769025047,19.797846559250043,-47.80379577536953,-106.30493372805067,-55.238255903425184,-292.8922910465742,0,227.33909183622504,0,290.41273429193103,290.41273429193103,0,205.7919239299142,0,-91.31009032187471,-91.31009032187471,-212.2179853442488,0,34.56438557000008,34.56438557000008,0,-57.45911441682827,0,-7.8822900808862,0,37.09598451209961,37.09598451209961,0
sc2015,y2030,2030-04-03T07:00:00+02:00,-71.6647321795364,26.915264075035918,-63.06396184140106,-119.77982166107509,-43.154150052481135,-317.8813219475183,0,228.37308423802395,0,292.79727196388507,292.79727196388507,0,195.68721453420736,0,-94.25895015976765,-94.25895015976765,-196.8096289649629,0,23.34957312250008,23.34957312250008,0,-87.16231921017726,0,-8.708296441264253,0,26.559493141980305,26.559493141980305,0
sc2015,y2030,2030-04-03T09:00:00+02:00,48.778588817119825,57.47637787287974,-82.63452646242104,-228.72772302106645,-83.85668413349245,-312.13259716650697,0,175.47013846698135,0,144.8686850960327,144.8686850960327,0,246.38418912594284,0,26.405023821060468,26.405023821060468,-17.037977877119026,0,6.273800507500038,6.273800507500038,0,189.1041350905641,0,52.81310338418721,0,113.30751260090655,113.30751260090655,0
sc2015,y2030,2030-04-03T11:00:00+02:00,190.862992196981,40.3079940430186,-64.26266596276575,-288.5982764846053,-117.35847824737606,-281.5452093526233,0,-15.35718362546662,0,-63.93262872223271,-63.93262872223271,0,100.6887928349216,0,164.52495752599106,164.52495752599106,101.79262994301996,0,5.109169522500068,5.109169522500068,0,309.45593722770184,0,33.45195630751768,0,209.21932440420642,209.21932440420642,0
sc2015,y2030,2030-04-03T13:00:00+02:00,231.96515222728985,35.01795461270974,-50.645206973149506,-303.6658875643193,-140.05651018747383,-251.58052426252547,0,-62.77840593976952,0,-128.96597098388384,-128.96597098388384,0,87.97159406023047,0,210.49588124114493,210.49588124114626,139.40813876271108,0,9.681793522500094,9.681793522500094,0,402.0,0,38.40589301452441,0,248.2534404741954,248.2534404741954,0
sc2015,y2030,2030-04-03T15:00:00+02:00,213.52314515095938,17.431396624040254,-24.496919328206246,-267.35232094077605,-151.57551226898724,-214.65899403101199,0,-72.58198180381831,0,-121.53757252610248,-121.53757252610248,0,78.16801819618169,0,201.1397471504811,201.13974715047956,94.46804792404167,0,25.340306737500097,25.340306737500097,0,402.0,0,23.924384798756527,0,251.8435783916323,251.8435783916323,0
sc2015,y2030,2030-04-03T17:00:00+02:00,105.96373767806166,0.8917632819379628,-14.371045635396317,-183.8152188232748,-119.46033930867605,-244.2197513913231,0,-5.638644483245248,0,19.943278841707436,19.943278841707436,0,55.750374979818886,0,98.4838463640315,98.4838463640315,-57.34589606806056,0,44.31413298000009,44.31413298000009,0,163.70405190150427,0,-19.970339238521206,0,177.24585125433168,177.24585125433168,0
sc2015,y2030,2030-04-03T19:00:00+02:00,-22.760990585237508,-18.3991369982629,-31.472824067919568,-90.77988487363785,-34.21084589156259,-364.7251916084367,0,41.76284260797858,0,207.0289821283443,207.0289821283443,0,-88.79948601466569,0,-44.785793478118116,-44.785793478118116,-256.4943621192615,0,52.39764459250007,52.39764459250007,0,-348.1662096603847,0,-115.60978776804676,0,47.163634218049644,47.163634218049644,0
sc2015,y2030,2030-04-03T21:00:00+02:00,-122.90079937378174,46.38936811878202,-65.06855026730018,-113.25662603269399,-57.06858754999927,-402.0,0,310.32247379905886,0,382.11840803283525,382.11840803283525,0,248.79960830896087,0,-114.39639076189034,-114.39639076189123,-259.6563568812177,0,61.82115579750008,61.82115579750008,0,-164.06097464026072,0,-0.13598420810967404,0,16.104648343043092,16.104648343043092,0
sc2015,y2030,2030-04-03T23:00:00+02:00,-49.786034706226445,-20.037228858773293,-25.00377982987967,-72.49284424398472,-35.790957773869756,-383.14862347612956,0,62.70770330184256,0,243.81512961850837,243.81512961850837,0,-88.0422966981575,0,-61.32723387811306,-61.32723387811318,-299.33028295877295,0,68.30067874250007,68.30067874250007,0,-402.0,0,-123.78705326920736,0,37.87653804862007,37.87653804862007,0
sc2015,y2030,2030-04-04T01:00:00+02:00,-31.40083472340205,-30.64621892159769,-4.153106929046246,-67.6035815939972,-57.42500512304877,-314.85731677695054,0,40.314288643464536,0,199.95684073083197,199.95684073083197,0,-64.3220774051269,0,-38.63244758670093,-38.63244758670093,-278.8344334715974,0,70.13855022750005,70.13855022750005,0,-279.03030946291034,0,-111.68058921173623,0,67.0628340172016,67.0628340172016,0
sc2015,y2030,2030-04-04T03:00:00+02:00,-48.56042232777958,-9.580534972220168,3.0964956383122133,-79.76672109046868,-98.09097900216179,-250.7547648478375,0,139.3632609512353,0,221.8992271787682,221.8992271787682,0,132.14005959121778,0,-37.11667028888971,-37.11667028888971,-242.14436417221984,0,74.37497682500005,74.37497682500005,0,-19.261870293380113,0,-37.42158732024126,0,92.37342209365463,92.37342209365463,0
sc2015,y2030,2030-04-04T05:00:00+02:00,-41.010317040127475,-17.651500154872267,14.682500678117105,-72.4581608724283,-105.99320049431637,-245.97770270568284,0,113.01411007743877,0,205.39884825856657,205.39884825856657,0,102.82458924741445,0,-24.709895712063112,-24.709895712063112,-252.23802083887088,0,83.75761455250009,83.75761455250009,0,-27.172055546731354,0,-49.25481520699127,0,103.5690052023499,103.5690052023499,0
sc2015,y2030,2030-04-04T07:00:00+02:00,-23.183032235834787,-27.786169344665602,0.18177803998664643,-75.30400380702079,-70.27343071703946,-307.66333183295967,0,42.30401457334748,0,187.6139058861589,187.6139058861589,0,-43.51074719566378,0,-23.50711080866674,-23.50711080866674,-266.52172622616416,0,75.95745354000005,75.95745354000005,0,-228.83936471736308,0,-100.69237390551477,0,82.6648240426569,82.6648240426569,0
sc2015,y2030,2030-04-04T09:00:00+02:00,59.17190368835368,22.584951466645908,-25.490732762995183,-186.0389271981388,-122.95195151113936,-312.8190235388597,0,80.86689875111142,0,102.35770177805314,102.35770177805314,0,121.43761038277012,0,73.59850831917747,73.59850831917747,-98.10514578335273,0,68.04335717750004,68.04335717750004,0,108.18856435108981,0,-2.1016996055376325,0,161.26105048425353,161.26105048425353,0
sc2015,y2030,2030-04-04T11:00:00+02:00,210.91394728553092,9.65870478946873,-8.214889734406427,-256.56525993245174,-163.30598331686366,-272.94638543313533,0,-106.31817982764424,0,-118.87073857269054,-118.87073857269054,0,-1.357799276973215,0,222.25998904276622,222.25998904276622,41.43331048947019,0,64.56134848750006,64.56134848750006,0,279.8943481351227,0,-8.901215759847481,0,267.0123419285084,267.0123419285084,0
sc2015,y2030,2030-04-04T13:00:00+02:00,253.66269744214344,7.925688542856246,-4.294564843858706,-280.7804842943178,-183.15564863818204,-243.3743483118169,0,-111.1634360883218,0,-135.29989671167752,-135.29989671167752,0,39.586563911678255,0,265.29057937107257,265.29057937107234,89.51674794285758,0,62.11953454250008,62.11953454250008,0,402.0,0,-1.1266468663623241,0,299.99078167426916,299.99078167426916,0
sc2015,y2030,2030-04-04T15:00:00+02:00,238.0138615223386,-1.8713917873389718,9.657404909881928,-257.3343439054674,-186.79343619559083,-217.34331705440815,0,-113.02114338223413,0,-129.70998219276518,-129.70998219276524,0,37.72885661776593,0,253.01552298617025,253.01552298616937,62.552560862662254,0,68.11855311750004,68.11855311750004,0,402.0,0,-6.977630034845528,0,297.4545155285969,297.4545155285969,0
sc2015,y2030,2030-04-04T17:00:00+02:00,147.9699578034416,-10.721921903441956,8.52320376769905,-193.5051416520956,-145.9177836344019,-255.01402886559708,0,-82.3928966087234,0,-47.84588339687168,-47.84588339687168,0,-22.186080147544974,0,159.79377565172138,159.79377565172138,-53.532791803440674,0,73.80324732500004,73.80324732500004,0,160.55151056314233,0,-39.78799209029954,0,225.76280492223123,225.76280492223123,0
sc2015,y2030,2030-04-04T19:00:00+02:00,-13.620975383456635,-16.328563588543677,-15.606325761340468,-98.18987313659511,-63.55129089794098,-358.644740452058,0,42.91415344557525,0,188.8477454692896,188.8477454692896,0,-61.34165488415305,0,-13.300509934977779,-13.300509934977779,-253.33447157504236,0,76.82992912250003,76.82992912250003,0,-278.0154888792751,0,-101.05109919837507,0,81.5471967009307,81.5471967009307,0
sc2015,y2030,2030-04-04T21:00:00+02:00,-147.4480828479131,66.43881512791339,-60.890849648790436,-121.66584558102889,-84.05560624999897,-402.0,0,378.6411636679773,0,402.0,402.0,0,354.8962312503473,0,-114.41946997395658,-114.41946997395658,-257.5982556720865,0,80.81847299000006,80.81847299000006,0,-63.3198197803469,0,47.55763535357921,0,32.22154887344119,32.22154887344119,0
