Scenario,Period,LoadLevel,Biofuel,Gas,HardCoal,HydroRun,HydroTurbinePumpStorage,HydroTurbineReservoir,Lignite,Nuclear,Oil,OthersNonRenewable,OthersRenewable,SolarPhotovoltaic,SolarThermal,WindOffshore,WindOnshore
sc2025,y2025,2025-01-14T03:00:00+01:00,25.026195480000005,4.214925276381962,0.0,71.12195637560988,20.44215561900969,177.71557372216995,0.0,91.25111734600002,0.0,109.30200771079977,58.864885918220295,138.99069807554005,0.4600000084,22.28797914353006,124.45494470741605
sc2025,y2025,2025-01-14T05:00:00+01:00,25.026195480000005,3.960150671711961,0.0,68.26961850919703,13.790000000000001,172.7952243414398,0.0,90.9183015692296,0.0,105.63038398360013,57.43868711236,141.10166548161695,0.4600000084,25.317149283151295,122.23691174103296
sc2025,y2025,2025-01-14T07:00:00+01:00,25.026195480000005,6.592079550381961,1.4064690307999168,120.0143485325,32.961022552429995,199.17353800146034,0.0,87.35235374446506,0.0,109.26008147780013,66.59899465344,35.10385212998302,0.49880437481000023,36.047445964348,130.06826619605567
sc2025,y2025,2025-01-14T09:00:00+01:00,25.026195480000005,8.041350535919983,5.215749701299915,127.38403753777999,24.607899057002324,199.34750887315704,0.0,89.873277404,0.0,112.27666611580001,74.12560331143999,59.20406093346184,7.0126895228400095,38.00784015346301,133.1384706472499
sc2025,y2025,2025-01-14T11:00:00+01:00,25.026195480000005,10.939538371219983,9.263179416399899,129.15845170613,25.17409990149809,209.17626800600002,0.0,87.58712156040468,0.0,118.4226806009001,74.6870199674398,104.43884758901604,8.995307796160011,43.075411140542,118.88603028480888
sc2025,y2025,2025-01-14T13:00:00+01:00,24.410942391999953,11.283132402571985,10.694732748699892,129.48075978303999,37.461003274020854,201.645268006,0.0,94.9856161359767,0.0,120.44711194730012,75.47581066043999,113.823601394719,0.9232844954200001,47.05272074482001,120.81916490234195
sc2025,y2025,2025-01-14T15:00:00+01:00,25.026195480000005,15.736754865561789,11.238628459999896,127.6199524181,34.24352139120031,201.645268006,0.0,104.00154511582,0.0,120.86066611580002,74.64160331144,67.63508646070903,1.9606613005160096,42.800783372056,128.08014810035993
sc2025,y2025,2025-01-14T17:00:00+01:00,25.026195480000005,7.47253416047012,14.846791850099892,127.6199524181,39.390766714982014,200.98886082600004,0.0,91.02194038863549,0.0,106.7079298212998,65.54599662144001,140.9986516903684,0.52000000706,41.02293189389001,143.52025212043395
sc2025,y2025,2025-01-14T19:00:00+01:00,25.026195480000005,7.075654304019959,8.28020572069987,125.40911754110039,27.660105540749694,207.78220277999986,0.0,102.91049023719,0.0,119.8728602731,65.57599662144001,152.6015885512,0.580000009452,43.12343101121001,148.25613279025987
sc2025,y2025,2025-01-14T21:00:00+01:00,25.026195480000005,6.366696820401961,6.388562938099891,119.60864473573977,27.482856227389796,201.0616208834,0.0,94.61410562508797,0.0,118.28008879670001,64.96920317884,152.46427430232,0.5600000099,43.16038371791001,135.79728543269024
sc2025,y2025,2025-01-14T23:00:00+01:00,24.990195480000004,5.5637612371819625,2.216933323999884,101.90536589360039,29.80906839862969,199.19864669896,0.0,84.54070997977004,0.0,106.65780368920001,67.22729032835979,152.247619046218,0.4600000084,46.85884415834,130.05775852731
sc2025,y2025,2025-01-15T01:00:00+01:00,24.90224865271797,5.192189727461966,0.0,93.50329252545038,30.498854582999872,205.38466355669982,0.0,89.56222496317902,0.0,117.73849833260002,54.13135642276001,148.1563325425,0.4600000084,35.49506477164001,131.74278851017095
sc2025,y2025,2025-01-15T03:00:00+01:00,22.935860595999966,4.805189727461966,0.0,100.43047411772999,4.6827219398999915,182.13713751384776,0.0,89.72268683910602,0.0,102.3717095825,67.01386893636001,157.47872087525008,0.480000007952,35.006285104433005,125.53814918008948
sc2025,y2025,2025-01-15T05:00:00+01:00,24.990195480000004,4.805189727461966,0.0,101.50050242150003,13.790000000000001,198.5720906403,0.0,97.77076534188802,0.0,112.79719538829005,64.01535837676,154.58856004591797,0.480000007952,36.99787049035,126.82451251379719
sc2025,y2025,2025-01-15T07:00:00+01:00,25.026195480000005,58.29616335574552,15.840192451599895,127.6199524181,49.532091695597984,197.1982403456,0.0,135.07825817459639,0.0,120.86066611580002,74.64160331144,18.615739393065073,2.5801721635750106,40.972231316279995,154.2073127983899
sc2025,y2025,2025-01-15T09:00:00+01:00,25.026195480000005,83.75082351755194,16.079705582,127.6199524181,53.75031780923375,207.49811960800005,4.1658164464999,141.26682700267037,0.0,120.86066611580002,76.66960331144,75.85091988963002,10.44757523858,37.334190191616,141.0170684591579
sc2025,y2025,2025-01-15T11:00:00+01:00,25.026195480000005,39.98443287118592,16.079705582,120.6199524181,97.63122887527668,208.60649679500006,1.3818146254998904,131.1223689660904,0.0,120.86066611580002,71.46960331144001,158.57707994875614,10.5231880566,38.70669966002,128.87746497201093
