,Node,Technology,StorageType,MustRun,MaximumPower,MinimumPower,MaximumCharge,InitialStorage,MaximumStorage,MinimumStorage,Efficiency,EFOR,RampUp,RampDown,UpTime,DownTime,FuelCost,LinearTerm,ConstantTerm,OMVariableCost,StartUpCost,ShutDownCost,CO2EmissionRate,FixedCost,FixedChargeRate,BinaryInvestment,MaximumReactivePower,MinimumReactivePower
HR00_WindOnshore,HR00,WindOnshore,,,1000,,,,,,,,,,,,,,,,,,,,,,,
HU00_WindOnshore,HU00,WindOnshore,,,325.00001,,,,,,,,,,,,,,,,,,,,,,,
IE00_WindOnshore,IE00,WindOnshore,,,5440.000057,,,,,,,,,,,,,,,,,,,,,,,
ITCN_WindOnshore,ITCN,WindOnshore,,,225.3724933,,,,,,,,,,,,,,,,,,,,,,,
ITCS_WindOnshore,ITCS,WindOnshore,,,2655.522108,,,,,,,,,,,,,,,,,,,,,,,
ITN1_WindOnshore,ITN1,WindOnshore,,,225.5659997,,,,,,,,,,,,,,,,,,,,,,,
ITS1_WindOnshore,ITS1,WindOnshore,,,5992.94138,,,,,,,,,,,,,,,,,,,,,,,
ITSA_WindOnshore,ITSA,WindOnshore,,,1080.447555,,,,,,,,,,,,,,,,,,,,,,,
ITSI_WindOnshore,ITSI,WindOnshore,,,1937.874556,,,,,,,,,,,,,,,,,,,,,,,
LT00_WindOnshore,LT00,WindOnshore,,,1000,,,,,,,,,,,,,,,,,,,,,,,
LUG1_WindOnshore,LUG1,WindOnshore,,,349.999994,,,,,,,,,,,,,,,,,,,,,,,
LV00_WindOnshore,LV00,WindOnshore,,,140.2640194,,,,,,,,,,,,,,,,,,,,,,,
ME00_WindOnshore,ME00,WindOnshore,,,168.3000028,,,,,,,,,,,,,,,,,,,,,,,
MK00_WindOnshore,MK00,WindOnshore,,,100.0000015,,,,,,,,,,,,,,,,,,,,,,,
MT00_WindOnshore,MT00,WindOnshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
NL00_WindOnshore,NL00,WindOnshore,,,5699.999809,,,,,,,,,,,,,,,,,,,,,,,
NOM1_WindOnshore,NOM1,WindOnshore,,,1661.999941,,,,,,,,,,,,,,,,,,,,,,,
NON1_WindOnshore,NON1,WindOnshore,,,1718.999982,,,,,,,,,,,,,,,,,,,,,,,
NOS0_WindOnshore,NOS0,WindOnshore,,,1840.000018,,,,,,,,,,,,,,,,,,,,,,,
PL00_WindOnshore,PL00,WindOnshore,,,6999.999985,,,,,,,,,,,,,,,,,,,,,,,
PT00_WindOnshore,PT00,WindOnshore,,,5613.999724,,,,,,,,,,,,,,,,,,,,,,,
RO00_WindOnshore,RO00,WindOnshore,,,3499.999958,,,,,,,,,,,,,,,,,,,,,,,
RS00_WindOnshore,RS00,WindOnshore,,,1481.099963,,,,,,,,,,,,,,,,,,,,,,,
SE01_WindOnshore,SE01,WindOnshore,,,1904.834032,,,,,,,,,,,,,,,,,,,,,,,
SE02_WindOnshore,SE02,WindOnshore,,,4525.097847,,,,,,,,,,,,,,,,,,,,,,,
SE03_WindOnshore,SE03,WindOnshore,,,3654.412985,,,,,,,,,,,,,,,,,,,,,,,
SE04_WindOnshore,SE04,WindOnshore,,,2722.40901,,,,,,,,,,,,,,,,,,,,,,,
SI00_WindOnshore,SI00,WindOnshore,,,19.99999955,,,,,,,,,,,,,,,,,,,,,,,
SK00_WindOnshore,SK00,WindOnshore,,,61.5009889,,,,,,,,,,,,,,,,,,,,,,,
TR00_WindOnshore,TR00,WindOnshore,,,12916.66698,,,,,,,,,,,,,,,,,,,,,,,
UA01_WindOnshore,UA01,WindOnshore,,,200.000003,,,,,,,,,,,,,,,,,,,,,,,
UK00_WindOnshore,UK00,WindOnshore,,,13708.68212,,,,,,,,,,,,,,,,,,,,,,,
UKNI_WindOnshore,UKNI,WindOnshore,,,1396.999955,,,,,,,,,,,,,,,,,,,,,,,
AL00_WindOffshore,AL00,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
AT00_WindOffshore,AT00,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
BA00_WindOffshore,BA00,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
BE00_WindOffshore,BE00,WindOffshore,,,2270.999908,,,,,,,,,,,,,,,,,,,,,,,
BG00_WindOffshore,BG00,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
CH00_WindOffshore,CH00,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
CY00_WindOffshore,CY00,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
CZ00_WindOffshore,CZ00,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
DE00_WindOffshore,DE00,WindOffshore,,,10463.99999,,,,,,,,,,,,,,,,,,,,,,,
DEKF_WindOffshore,DEKF,WindOffshore,,,335.9999955,,,,,,,,,,,,,,,,,,,,,,,
DKE1_WindOffshore,DKE1,WindOffshore,,,400.000006,,,,,,,,,,,,,,,,,,,,,,,
DKKF_WindOffshore,DKKF,WindOffshore,,,600.0000238,,,,,,,,,,,,,,,,,,,,,,,
DKW1_WindOffshore,DKW1,WindOffshore,,,1600.000024,,,,,,,,,,,,,,,,,,,,,,,
EE00_WindOffshore,EE00,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
ES00_WindOffshore,ES00,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
FI00_WindOffshore,FI00,WindOffshore,,,39.99999911,,,,,,,,,,,,,,,,,,,,,,,
FR00_WindOffshore,FR00,WindOffshore,,,2920.000017,,,,,,,,,,,,,,,,,,,,,,,
GR00_WindOffshore,GR00,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
GR03_WindOffshore,GR03,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
HR00_WindOffshore,HR00,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
HU00_WindOffshore,HU00,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
IE00_WindOffshore,IE00,WindOffshore,,,29.99999933,,,,,,,,,,,,,,,,,,,,,,,
ITCN_WindOffshore,ITCN,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
ITCS_WindOffshore,ITCS,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
ITN1_WindOffshore,ITN1,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
ITS1_WindOffshore,ITS1,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
ITSA_WindOffshore,ITSA,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
ITSI_WindOffshore,ITSI,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
LT00_WindOffshore,LT00,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
LUG1_WindOffshore,LUG1,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
LV00_WindOffshore,LV00,WindOffshore,,,54.45544422,,,,,,,,,,,,,,,,,,,,,,,
ME00_WindOffshore,ME00,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
MK00_WindOffshore,MK00,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
MT00_WindOffshore,MT00,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
NL00_WindOffshore,NL00,WindOffshore,,,5199.999809,,,,,,,,,,,,,,,,,,,,,,,
NOM1_WindOffshore,NOM1,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
NON1_WindOffshore,NON1,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
NOS0_WindOffshore,NOS0,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
PL00_WindOffshore,PL00,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
PT00_WindOffshore,PT00,WindOffshore,,,101.0000035,,,,,,,,,,,,,,,,,,,,,,,
RO00_WindOffshore,RO00,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
RS00_WindOffshore,RS00,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
SE01_WindOffshore,SE01,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
SE02_WindOffshore,SE02,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
SE03_WindOffshore,SE03,WindOffshore,,,250,,,,,,,,,,,,,,,,,,,,,,,
SE04_WindOffshore,SE04,WindOffshore,,,100.0000015,,,,,,,,,,,,,,,,,,,,,,,
SI00_WindOffshore,SI00,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
SK00_WindOffshore,SK00,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
TR00_WindOffshore,TR00,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
UA01_WindOffshore,UA01,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
UK00_WindOffshore,UK00,WindOffshore,,,17635.30016,,,,,,,,,,,,,,,,,,,,,,,
UKNI_WindOffshore,UKNI,WindOffshore,,,0,,,,,,,,,,,,,,,,,,,,,,,
AL00_SolarThermal,AL00,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
AT00_SolarThermal,AT00,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
BA00_SolarThermal,BA00,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
BE00_SolarThermal,BE00,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
BG00_SolarThermal,BG00,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
CH00_SolarThermal,CH00,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
CY00_SolarThermal,CY00,SolarThermal,,,50.00000075,,,,,,,,,,,,,,,,,,,,,,,
CZ00_SolarThermal,CZ00,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
DE00_SolarThermal,DE00,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
DEKF_SolarThermal,DEKF,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
DKE1_SolarThermal,DKE1,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
DKKF_SolarThermal,DKKF,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
DKW1_SolarThermal,DKW1,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
EE00_SolarThermal,EE00,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
ES00_SolarThermal,ES00,SolarThermal,,,4801.037155,,,,,,,,,,,,,,,,,,,,,,,
FI00_SolarThermal,FI00,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
FR00_SolarThermal,FR00,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
GR00_SolarThermal,GR00,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
GR03_SolarThermal,GR03,SolarThermal,,,70.0000003,,,,,,,,,,,,,,,,,,,,,,,
HR00_SolarThermal,HR00,SolarThermal,,,100.0000015,,,,,,,,,,,,,,,,,,,,,,,
HU00_SolarThermal,HU00,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
IE00_SolarThermal,IE00,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
ITCN_SolarThermal,ITCN,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
ITCS_SolarThermal,ITCS,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
ITN1_SolarThermal,ITN1,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
ITS1_SolarThermal,ITS1,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
ITSA_SolarThermal,ITSA,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
ITSI_SolarThermal,ITSI,SolarThermal,,,29.99999933,,,,,,,,,,,,,,,,,,,,,,,
LT00_SolarThermal,LT00,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
LUG1_SolarThermal,LUG1,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
LV00_SolarThermal,LV00,SolarThermal,,,9.999999776,,,,,,,,,,,,,,,,,,,,,,,
ME00_SolarThermal,ME00,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
MK00_SolarThermal,MK00,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
MT00_SolarThermal,MT00,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
NL00_SolarThermal,NL00,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
NOM1_SolarThermal,NOM1,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
NON1_SolarThermal,NON1,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
NOS0_SolarThermal,NOS0,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
PL00_SolarThermal,PL00,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
PT00_SolarThermal,PT00,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
RO00_SolarThermal,RO00,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
RS00_SolarThermal,RS00,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
SE01_SolarThermal,SE01,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
SE02_SolarThermal,SE02,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
SE03_SolarThermal,SE03,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
SE04_SolarThermal,SE04,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
SI00_SolarThermal,SI00,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
SK00_SolarThermal,SK00,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
TR00_SolarThermal,TR00,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
UA01_SolarThermal,UA01,SolarThermal,,,230.0000042,,,,,,,,,,,,,,,,,,,,,,,
UK00_SolarThermal,UK00,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
UKNI_SolarThermal,UKNI,SolarThermal,,,0,,,,,,,,,,,,,,,,,,,,,,,
AL00_SolarPhotovoltaic,AL00,SolarPhotovoltaic,,,50.00000075,,,,,,,,,,,,,,,,,,,,,,,
AT00_SolarPhotovoltaic,AT00,SolarPhotovoltaic,,,5002.37143,,,,,,,,,,,,,,,,,,,,,,,
BA00_SolarPhotovoltaic,BA00,SolarPhotovoltaic,,,50.00000075,,,,,,,,,,,,,,,,,,,,,,,
BE00_SolarPhotovoltaic,BE00,SolarPhotovoltaic,,,7586.782217,,,,,,,,,,,,,,,,,,,,,,,
BG00_SolarPhotovoltaic,BG00,SolarPhotovoltaic,,,1187.999994,,,,,,,,,,,,,,,,,,,,,,,
CH00_SolarPhotovoltaic,CH00,SolarPhotovoltaic,,,4000,,,,,,,,,,,,,,,,,,,,,,,
CY00_SolarPhotovoltaic,CY00,SolarPhotovoltaic,,,504.9999952,,,,,,,,,,,,,,,,,,,,,,,
CZ00_SolarPhotovoltaic,CZ00,SolarPhotovoltaic,,,3000,,,,,,,,,,,,,,,,,,,,,,,
DE00_SolarPhotovoltaic,DE00,SolarPhotovoltaic,,,73299.9239,,,,,,,,,,,,,,,,,,,,,,,
DEKF_SolarPhotovoltaic,DEKF,SolarPhotovoltaic,,,0,,,,,,,,,,,,,,,,,,,,,,,
DKE1_SolarPhotovoltaic,DKE1,SolarPhotovoltaic,,,400.000006,,,,,,,,,,,,,,,,,,,,,,,
DKKF_SolarPhotovoltaic,DKKF,SolarPhotovoltaic,,,0,,,,,,,,,,,,,,,,,,,,,,,
DKW1_SolarPhotovoltaic,DKW1,SolarPhotovoltaic,,,1000,,,,,,,,,,,,,,,,,,,,,,,
EE00_SolarPhotovoltaic,EE00,SolarPhotovoltaic,,,259.9999905,,,,,,,,,,,,,,,,,,,,,,,
ES00_SolarPhotovoltaic,ES00,SolarPhotovoltaic,,,22783.99993,,,,,,,,,,,,,,,,,,,,,,,
FI00_SolarPhotovoltaic,FI00,SolarPhotovoltaic,,,499.9999888,,,,,,,,,,,,,,,,,,,,,,,
FR00_SolarPhotovoltaic,FR00,SolarPhotovoltaic,,,23600.00034,,,,,,,,,,,,,,,,,,,,,,,
GR00_SolarPhotovoltaic,GR00,SolarPhotovoltaic,,,5230.709553,,,,,,,,,,,,,,,,,,,,,,,
GR03_SolarPhotovoltaic,GR03,SolarPhotovoltaic,,,159.158662,,,,,,,,,,,,,,,,,,,,,,,
HR00_SolarPhotovoltaic,HR00,SolarPhotovoltaic,,,300.0000045,,,,,,,,,,,,,,,,,,,,,,,
HU00_SolarPhotovoltaic,HU00,SolarPhotovoltaic,,,4900.000155,,,,,,,,,,,,,,,,,,,,,,,
IE00_SolarPhotovoltaic,IE00,SolarPhotovoltaic,,,100.0000015,,,,,,,,,,,,,,,,,,,,,,,
ITCN_SolarPhotovoltaic,ITCN,SolarPhotovoltaic,,,3135.061026,,,,,,,,,,,,,,,,,,,,,,,
ITCS_SolarPhotovoltaic,ITCS,SolarPhotovoltaic,,,3848.279953,,,,,,,,,,,,,,,,,,,,,,,
ITN1_SolarPhotovoltaic,ITN1,SolarPhotovoltaic,,,11325.7246,,,,,,,,,,,,,,,,,,,,,,,
ITS1_SolarPhotovoltaic,ITS1,SolarPhotovoltaic,,,5053.571224,,,,,,,,,,,,,,,,,,,,,,,
ITSA_SolarPhotovoltaic,ITSA,SolarPhotovoltaic,,,1144.698024,,,,,,,,,,,,,,,,,,,,,,,
ITSI_SolarPhotovoltaic,ITSI,SolarPhotovoltaic,,,1975.667953,,,,,,,,,,,,,,,,,,,,,,,
LT00_SolarPhotovoltaic,LT00,SolarPhotovoltaic,,,150.000006,,,,,,,,,,,,,,,,,,,,,,,
LUG1_SolarPhotovoltaic,LUG1,SolarPhotovoltaic,,,250,,,,,,,,,,,,,,,,,,,,,,,
LV00_SolarPhotovoltaic,LV00,SolarPhotovoltaic,,,4.999999888,,,,,,,,,,,,,,,,,,,,,,,
ME00_SolarPhotovoltaic,ME00,SolarPhotovoltaic,,,19.99999955,,,,,,,,,,,,,,,,,,,,,,,
MK00_SolarPhotovoltaic,MK00,SolarPhotovoltaic,,,32.00000152,,,,,,,,,,,,,,,,,,,,,,,
MT00_SolarPhotovoltaic,MT00,SolarPhotovoltaic,,,209.9999934,,,,,,,,,,,,,,,,,,,,,,,
NL00_SolarPhotovoltaic,NL00,SolarPhotovoltaic,,,10899.99962,,,,,,,,,,,,,,,,,,,,,,,
NOM1_SolarPhotovoltaic,NOM1,SolarPhotovoltaic,,,0,,,,,,,,,,,,,,,,,,,,,,,
NON1_SolarPhotovoltaic,NON1,SolarPhotovoltaic,,,0,,,,,,,,,,,,,,,,,,,,,,,
NOS0_SolarPhotovoltaic,NOS0,SolarPhotovoltaic,,,54.0000014,,,,,,,,,,,,,,,,,,,,,,,
PL00_SolarPhotovoltaic,PL00,SolarPhotovoltaic,,,3500,,,,,,,,,,,,,,,,,,,,,,,
PT00_SolarPhotovoltaic,PT00,SolarPhotovoltaic,,,3706.00009,,,,,,,,,,,,,,,,,,,,,,,
RO00_SolarPhotovoltaic,RO00,SolarPhotovoltaic,,,1500.000343,,,,,,,,,,,,,,,,,,,,,,,
RS00_SolarPhotovoltaic,RS00,SolarPhotovoltaic,,,49.99999888,,,,,,,,,,,,,,,,,,,,,,,
SE01_SolarPhotovoltaic,SE01,SolarPhotovoltaic,,,0,,,,,,,,,,,,,,,,,,,,,,,
SE02_SolarPhotovoltaic,SE02,SolarPhotovoltaic,,,70.0000003,,,,,,,,,,,,,,,,,,,,,,,
SE03_SolarPhotovoltaic,SE03,SolarPhotovoltaic,,,1379.999995,,,,,,,,,,,,,,,,,,,,,,,
SE04_SolarPhotovoltaic,SE04,SolarPhotovoltaic,,,509.9999905,,,,,,,,,,,,,,,,,,,,,,,
SI00_SolarPhotovoltaic,SI00,SolarPhotovoltaic,,,361.0000014,,,,,,,,,,,,,,,,,,,,,,,
SK00_SolarPhotovoltaic,SK00,SolarPhotovoltaic,,,609.4082594,,,,,,,,,,,,,,,,,,,,,,,
TR00_SolarPhotovoltaic,TR00,SolarPhotovoltaic,,,10750,,,,,,,,,,,,,,,,,,,,,,,
UA01_SolarPhotovoltaic,UA01,SolarPhotovoltaic,,,0,,,,,,,,,,,,,,,,,,,,,,,
UK00_SolarPhotovoltaic,UK00,SolarPhotovoltaic,,,14732.22223,,,,,,,,,,,,,,,,,,,,,,,
UKNI_SolarPhotovoltaic,UKNI,SolarPhotovoltaic,,,273.0000019,,,,,,,,,,,,,,,,,,,,,,,
AL00_OthersRenewable,AL00,OthersRenewable,,,0,,,,,,,,,,,,,,,,,,,,,,,
AT00_OthersRenewable,AT00,OthersRenewable,,,609.3079224,,,,,,,,,,,,,,,,,,,,,,,
BA00_OthersRenewable,BA00,OthersRenewable,,,0,,,,,,,,,,,,,,,,,,,,,,,
BE00_OthersRenewable,BE00,OthersRenewable,,,275.2637939,,,,,,,,,,,,,,,,,,,,,,,
BG00_OthersRenewable,BG00,OthersRenewable,,,123,,,,,,,,,,,,,,,,,,,,,,,
CH00_OthersRenewable,CH00,OthersRenewable,,,907,,,,,,,,,,,,,,,,,,,,,,,
CY00_OthersRenewable,CY00,OthersRenewable,,,15,,,,,,,,,,,,,,,,,,,,,,,
CZ00_OthersRenewable,CZ00,OthersRenewable,,,904.6693115,,,,,,,,,,,,,,,,,,,,,,,
DE00_OthersRenewable,DE00,OthersRenewable,,,7935,,,,,,,,,,,,,,,,,,,,,,,
DEKF_OthersRenewable,DEKF,OthersRenewable,,,0,,,,,,,,,,,,,,,,,,,,,,,
DKE1_OthersRenewable,DKE1,OthersRenewable,,,265.4400024,,,,,,,,,,,,,,,,,,,,,,,
DKKF_OthersRenewable,DKKF,OthersRenewable,,,0,,,,,,,,,,,,,,,,,,,,,,,
DKW1_OthersRenewable,DKW1,OthersRenewable,,,457.9599915,,,,,,,,,,,,,,,,,,,,,,,
EE00_OthersRenewable,EE00,OthersRenewable,,,148.6499939,,,,,,,,,,,,,,,,,,,,,,,
ES00_OthersRenewable,ES00,OthersRenewable,,,1586,,,,,,,,,,,,,,,,,,,,,,,
FI00_OthersRenewable,FI00,OthersRenewable,,,3028,,,,,,,,,,,,,,,,,,,,,,,
FR00_OthersRenewable,FR00,OthersRenewable,,,2549,,,,,,,,,,,,,,,,,,,,,,,
GR00_OthersRenewable,GR00,OthersRenewable,,,248.9742432,,,,,,,,,,,,,,,,,,,,,,,
GR03_OthersRenewable,GR03,OthersRenewable,,,0,,,,,,,,,,,,,,,,,,,,,,,
HR00_OthersRenewable,HR00,OthersRenewable,,,200,,,,,,,,,,,,,,,,,,,,,,,
HU00_OthersRenewable,HU00,OthersRenewable,,,334,,,,,,,,,,,,,,,,,,,,,,,
IE00_OthersRenewable,IE00,OthersRenewable,,,84,,,,,,,,,,,,,,,,,,,,,,,
ITCN_OthersRenewable,ITCN,OthersRenewable,,,1171.731079,,,,,,,,,,,,,,,,,,,,,,,
ITCS_OthersRenewable,ITCS,OthersRenewable,,,486.943512,,,,,,,,,,,,,,,,,,,,,,,
ITN1_OthersRenewable,ITN1,OthersRenewable,,,2384.26001,,,,,,,,,,,,,,,,,,,,,,,
ITS1_OthersRenewable,ITS1,OthersRenewable,,,608.3954468,,,,,,,,,,,,,,,,,,,,,,,
ITSA_OthersRenewable,ITSA,OthersRenewable,,,77.79034424,,,,,,,,,,,,,,,,,,,,,,,
ITSI_OthersRenewable,ITSI,OthersRenewable,,,71.61521912,,,,,,,,,,,,,,,,,,,,,,,
LT00_OthersRenewable,LT00,OthersRenewable,,,190,,,,,,,,,,,,,,,,,,,,,,,
LUG1_OthersRenewable,LUG1,OthersRenewable,,,46.29999924,,,,,,,,,,,,,,,,,,,,,,,
LV00_OthersRenewable,LV00,OthersRenewable,,,0.216000006,,,,,,,,,,,,,,,,,,,,,,,
ME00_OthersRenewable,ME00,OthersRenewable,,,36.1333313,,,,,,,,,,,,,,,,,,,,,,,
MK00_OthersRenewable,MK00,OthersRenewable,,,29,,,,,,,,,,,,,,,,,,,,,,,
MT00_OthersRenewable,MT00,OthersRenewable,,,0,,,,,,,,,,,,,,,,,,,,,,,
NL00_OthersRenewable,NL00,OthersRenewable,,,540,,,,,,,,,,,,,,,,,,,,,,,
NOM1_OthersRenewable,NOM1,OthersRenewable,,,0,,,,,,,,,,,,,,,,,,,,,,,
NON1_OthersRenewable,NON1,OthersRenewable,,,40.00299835,,,,,,,,,,,,,,,,,,,,,,,
NOS0_OthersRenewable,NOS0,OthersRenewable,,,36.29999924,,,,,,,,,,,,,,,,,,,,,,,
PL00_OthersRenewable,PL00,OthersRenewable,,,923,,,,,,,,,,,,,,,,,,,,,,,
PT00_OthersRenewable,PT00,OthersRenewable,,,1014,,,,,,,,,,,,,,,,,,,,,,,
RO00_OthersRenewable,RO00,OthersRenewable,,,250,,,,,,,,,,,,,,,,,,,,,,,
RS00_OthersRenewable,RS00,OthersRenewable,,,301,,,,,,,,,,,,,,,,,,,,,,,
SE01_OthersRenewable,SE01,OthersRenewable,,,258,,,,,,,,,,,,,,,,,,,,,,,
SE02_OthersRenewable,SE02,OthersRenewable,,,537,,,,,,,,,,,,,,,,,,,,,,,
SE03_OthersRenewable,SE03,OthersRenewable,,,2623,,,,,,,,,,,,,,,,,,,,,,,
SE04_OthersRenewable,SE04,OthersRenewable,,,591,,,,,,,,,,,,,,,,,,,,,,,
SI00_OthersRenewable,SI00,OthersRenewable,,,47,,,,,,,,,,,,,,,,,,,,,,,
SK00_OthersRenewable,SK00,OthersRenewable,,,233.6401367,,,,,,,,,,,,,,,,,,,,,,,
TR00_OthersRenewable,TR00,OthersRenewable,,,1983.803345,,,,,,,,,,,,,,,,,,,,,,,
UA01_OthersRenewable,UA01,OthersRenewable,,,40.61999893,,,,,,,,,,,,,,,,,,,,,,,
UK00_OthersRenewable,UK00,OthersRenewable,,,4637.000977,,,,,,,,,,,,,,,,,,,,,,,
UKNI_OthersRenewable,UKNI,OthersRenewable,,,43,,,,,,,,,,,,,,,,,,,,,,,
AL00_OthersNonRenewable,AL00,OthersNonRenewable,,,0,,,,,,,,,,,,,,,,,,,,,,,
AT00_OthersNonRenewable,AT00,OthersNonRenewable,,,955.4400024,,,,,,,,,,,,,,,,,,,,,,,
BA00_OthersNonRenewable,BA00,OthersNonRenewable,,,0,,,,,,,,,,,,,,,,,,,,,,,
BE00_OthersNonRenewable,BE00,OthersNonRenewable,,,1244,,,,,,,,,,,,,,,,,,,,,,,
BG00_OthersNonRenewable,BG00,OthersNonRenewable,,,0,,,,,,,,,,,,,,,,,,,,,,,
CH00_OthersNonRenewable,CH00,OthersNonRenewable,,,829.6166382,,,,,,,,,,,,,,,,,,,,,,,
CY00_OthersNonRenewable,CY00,OthersNonRenewable,,,0,,,,,,,,,,,,,,,,,,,,,,,
CZ00_OthersNonRenewable,CZ00,OthersNonRenewable,,,1384.688477,,,,,,,,,,,,,,,,,,,,,,,
DE00_OthersNonRenewable,DE00,OthersNonRenewable,,,12874.59985,,,,,,,,,,,,,,,,,,,,,,,
DEKF_OthersNonRenewable,DEKF,OthersNonRenewable,,,3241,,,,,,,,,,,,,,,,,,,,,,,
DKE1_OthersNonRenewable,DKE1,OthersNonRenewable,,,248.4000015,,,,,,,,,,,,,,,,,,,,,,,
DKKF_OthersNonRenewable,DKKF,OthersNonRenewable,,,0,,,,,,,,,,,,,,,,,,,,,,,
DKW1_OthersNonRenewable,DKW1,OthersNonRenewable,,,500.8399963,,,,,,,,,,,,,,,,,,,,,,,
