Scenario,Period,LoadLevel,AL00_Gas,AT00_Gas,AT00_HydroTurbinePumpStorage,AT00_Oil,BA00_HydroTurbinePumpStorage,BA00_Lignite,BE00_Gas,BE00_HydroTurbinePumpStorage,BE00_Oil,BG00_Gas,BG00_HardCoal,BG00_HydroTurbinePumpStorage,BG00_Lignite,BG00_Nuclear,CH00_HydroTurbinePumpStorage,CH00_Nuclear,CY00_Gas,CY00_Oil,CZ00_Gas,CZ00_HardCoal,CZ00_HydroTurbinePumpStorage,CZ00_Lignite,CZ00_Nuclear,CZ00_Oil,DE00_Gas,DE00_HardCoal,DE00_HydroTurbinePumpStorage,DE00_Lignite,DE00_Oil,DKE1_Gas,DKW1_Gas,DKW1_HardCoal,EE00_Gas,EE00_Oil,ES00_Gas,ES00_HardCoal,ES00_HydroTurbinePumpStorage,ES00_Nuclear,FI00_Gas,FI00_HardCoal,FI00_Nuclear,FR00_Gas,FR00_HydroTurbinePumpStorage,FR00_Nuclear,GR00_Gas,GR00_HydroTurbinePumpStorage,GR00_Lignite,GR03_Oil,HR00_Gas,HR00_HardCoal,HR00_HydroTurbinePumpStorage,HU00_Gas,HU00_HardCoal,HU00_Lignite,HU00_Nuclear,HU00_Oil,IE00_Gas,IE00_HardCoal,IE00_HydroTurbinePumpStorage,IE00_Lignite,IE00_Oil,ITCN_Gas,ITCS_Gas,ITCS_HardCoal,ITCS_HydroTurbinePumpStorage,ITN1_Gas,ITN1_HardCoal,ITN1_HydroTurbinePumpStorage,ITS1_Gas,ITS1_HardCoal,ITSA_Gas,ITSA_HardCoal,ITSA_HydroTurbinePumpStorage,ITSA_Oil,ITSI_Gas,ITSI_HydroTurbinePumpStorage,ITSI_Oil,LT00_HydroTurbinePumpStorage,LV00_Gas,ME00_Lignite,MK00_Gas,MK00_HardCoal,MK00_Lignite,MT00_Gas,NL00_Gas,NL00_HardCoal,NL00_Nuclear,NOM1_HydroTurbinePumpStorage,NON1_HydroTurbinePumpStorage,NOS0_HydroTurbinePumpStorage,PL00_Gas,PL00_HardCoal,PL00_HydroTurbinePumpStorage,PL00_Lignite,PT00_Gas,PT00_HardCoal,PT00_HydroTurbinePumpStorage,RO00_Gas,RO00_HardCoal,RO00_HydroTurbinePumpStorage,RO00_Lignite,RO00_Nuclear,RS00_Gas,RS00_HydroTurbinePumpStorage,RS00_Lignite,SE02_Gas,SE03_Gas,SE03_Nuclear,SI00_Gas,SI00_HydroTurbinePumpStorage,SI00_Lignite,SI00_Nuclear,SK00_Gas,SK00_HardCoal,SK00_HydroTurbinePumpStorage,SK00_Lignite,SK00_Nuclear,TR00_Gas,TR00_HardCoal,TR00_Lignite,TR00_Oil,UA01_HardCoal,UA01_Oil,UK00_Gas,UK00_HydroTurbinePumpStorage,UK00_Nuclear,UK00_Oil,UKNI_Gas,UKNI_Oil
sc2025,y2025,2025-01-17T19:00:00+01:00,10.26,0.0,0.0,0.0,0.0,0.0,267.591060456,0.0,5.460000000000001,10.8756,0.0,0.0,0.0,0.0,0.0,0.0,18.92675940647989,0.0,46.1597400399,0.0,0.0,0.0,0.0,0.0,1011.5246929936583,245.23388284090166,0.0,0.0,41.31620990640001,0.7934400259350002,11.0295,23.37,3.2148000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.707400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.4553612038795,0.0,0.0,0.0,0.0,33.59426827890001,5.548312877370471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.58965510101976,0.0,0.0,0.0,9.075684782279945,0.0,0.0,0.0,0.0,0.0,375.93665999999996,0.0,0.0,0.0,0.0,0.0,114.93291922800002,763.786015145,0.0,15.345496751393622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0822022171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.27167656335044,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-17T21:00:00+01:00,10.26,0.0,0.0,0.0,0.0,0.0,267.591060456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.715169370314895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.5246929936583,0.0,0.0,0.0,0.0,0.0,11.0295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.15588159547961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.64141207586975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.93665999999996,0.0,0.0,0.0,0.0,0.0,114.93291922800002,629.7311283287437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-17T23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,267.591060456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36885919559989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.0285676645129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.41732431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.20711616711979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.93291922800002,364.19168462849376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-18T01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,50.725773256202416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36885919559989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.85527370365816,0.0,0.0,0.0,0.0,0.0,11.0295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.41732431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.90750102926977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.93291922800002,128.03855064824353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-18T03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,83.78412493972539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36885919559989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.85527370365816,0.0,0.0,0.0,0.0,0.0,11.0295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.41732431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.638839254919787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.93291922800002,3.1590563132438088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-18T05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36885919559989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.85527370365816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.41732431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.231949311719776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.93291922800002,115.36032842699356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-18T07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,38.30215182259729,0.0,0.0,10.8756,0.0,0.0,0.0,0.0,0.0,0.0,29.223398952899878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.85527370365816,0.0,0.0,0.0,0.0,0.7934400259350002,11.0295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.31888804569884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.6620835644731,0.0,0.0,0.0,0.0,9.96327986833601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.34170355676967,0.0,0.0,0.0,4.637744291066911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.93291922800002,763.786015145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.6337325973559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-18T09:00:00+01:00,10.26,0.0,0.0,0.0,0.0,0.0,267.591060456,0.0,0.0,10.8756,0.0,0.0,0.0,0.0,0.0,0.0,33.120449410859884,0.0,46.1597400399,0.0,0.0,0.0,0.0,0.0,821.2967220462965,0.0,0.0,0.0,0.0,0.0,11.0295,0.0,1.8819078241799134,0.0,0.0,0.0,0.0,0.0,2.107223375549003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.707400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.54331071800001,0.0,0.0,0.0,0.0,33.59426827890001,0.0,0.0,0.0,58.15365753034406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.617264937359785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.93291922800002,763.786015145,0.0,96.256886495144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.8170596686453,0.0,0.0,0.0,0.0,0.0,98.67283719572205,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-18T11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,256.4556336478698,0.0,0.0,10.8756,0.0,0.0,0.0,0.0,0.0,0.0,32.77016513744988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.09789017454136,0.0,0.0,0.0,0.0,0.7934400259350002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.707400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.54331071800001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.023529286859734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.93291922800002,763.786015145,0.0,184.53795123091808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0822022171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.45686877732055,0.0,0.0,0.0,0.0,0.0,385.9732124190009,0.0,0.0,0.0,9.690953634509494,0.0
sc2025,y2025,2025-01-18T13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,208.34943140250473,0.0,0.0,10.8756,0.0,0.0,0.0,0.0,0.0,0.0,36.0340352033999,3.80613741962998,0.0,0.0,0.0,0.0,0.0,0.0,246.85527370365816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.54331071800001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.26341990590971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.93291922800002,763.786015145,0.0,309.9254886545943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.19607097231545,0.0,0.0,0.0,0.0,0.0,523.7568364188007,0.0,0.0,0.0,33.7457385285,0.0
sc2025,y2025,2025-01-18T15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,267.591060456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0340352033999,13.771278237053966,0.0,0.0,0.0,0.0,0.0,0.0,246.85527370365816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.69618568297159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.54331071800001,0.0,0.0,0.0,4.102896879314233,33.59426827890001,8.213687936264382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.9100946488097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.013813738554475,0.0,0.0,0.0,0.0,0.0,114.93291922800002,763.786015145,0.0,120.66895323119374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25518005073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.47823207569445,0.0,0.0,0.0,0.0,0.0,852.6331723589357,0.0,0.0,0.0,33.7457385285,0.0
sc2025,y2025,2025-01-18T17:00:00+01:00,10.26,0.0,0.0,0.0,0.0,0.0,267.591060456,0.0,0.0,10.8756,0.0,0.0,0.0,0.0,0.0,0.0,21.66906799690488,0.0,46.1597400399,0.0,0.0,0.0,0.0,0.0,875.7662352980585,0.0,0.0,0.0,0.0,0.0,11.0295,0.0,3.2148000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.9588499541345,0.0,0.0,0.0,18.707400000000003,0.0,0.0,72.3466800798,0.0,0.0,0.0,0.0,208.54331071800001,0.5228508487739547,0.0,0.0,12.318346934400003,33.59426827890001,118.373883828,0.0,0.0,80.39791812116985,0.0,0.0,154.92462135667577,0.0,0.0,0.0,0.0,0.0,94.19862666567259,0.0,0.0,0.0,1.2911688355949449,0.0,0.0,0.0,0.0,1.0481356906500623,181.4629190412643,0.0,0.0,0.0,0.0,0.0,114.93291922800002,763.786015145,0.0,381.965044109894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.011791540749115,0.0,0.0,0.0,33.7457385285,14.8563101076
sc2025,y2025,2025-01-18T19:00:00+01:00,10.26,0.0,0.0,0.0,0.0,0.0,267.591060456,0.0,0.0,10.8756,0.0,0.0,0.0,0.0,0.0,0.0,24.701942313284892,0.0,46.1597400399,0.0,0.0,0.0,0.0,0.0,1011.5246929936583,0.0,0.0,0.0,0.0,0.0,11.0295,0.0,0.3505858920449315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.73691208500003,0.0,0.0,0.0,18.707400000000003,0.0,0.0,72.3466800798,0.0,0.0,0.0,0.0,208.54331071800001,13.598431546498844,0.0,0.0,12.318346934400003,33.59426827890001,49.12155786501061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.19862666567259,0.0,32.0697062244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.7409801589752,0.0,0.0,0.0,0.0,0.0,114.93291922800002,763.786015145,0.0,4.086152848893912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.59514382599997,0.0,0.0,0.0,33.7457385285,14.8563101076
sc2025,y2025,2025-01-18T21:00:00+01:00,10.26,0.0,0.0,0.0,0.0,0.0,267.591060456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.631467989839887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.5834671165607,0.0,0.0,0.0,0.0,0.0,11.0295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.54331071800001,0.0,0.0,0.0,11.237274196198978,33.59426827890001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.19862666567259,0.0,24.17115292038082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.37442518250423,0.0,0.0,0.0,0.0,0.0,114.93291922800002,597.9442243404941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.1329652300498,0.0,0.0,0.0,33.7457385285,0.0
sc2025,y2025,2025-01-18T23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,267.591060456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.005868828664877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.96602666950406,0.0,0.0,0.0,0.0,0.0,11.0295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.707400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.54331071800001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.19862666567259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.93291922800002,274.2777097079935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.675361811219208,0.0
sc2025,y2025,2025-01-19T01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36885919559989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.85527370365816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.6218578249942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.509676203359724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.93291922800002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-19T03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36885919559989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.85527370365816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.41557743985925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.81256570251974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.23087982229555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-19T05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,72.58485003975156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36885919559989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.85527370365816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.65398206544415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.929271081669736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.816950736452432,0.0,0.0,0.0,0.0,0.0,114.93291922800002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-19T07:00:00+01:00,10.26,0.0,0.0,0.0,0.0,0.0,267.591060456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.06780456544989,0.0,46.1597400399,0.0,0.0,0.0,0.0,0.0,601.0828747731433,0.0,0.0,0.0,0.0,0.7934400259350002,11.0295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8006,0.0,0.0,0.0,0.0,0.0,163.73691208500003,0.0,0.0,0.0,18.707400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.54331071800001,0.0,0.0,0.0,0.0,33.59426827890001,118.373883828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.01339513096965,0.0,0.0,0.0,11.218509274715943,0.0,0.0,0.0,0.0,0.0,142.58317283136387,0.0,0.0,0.0,0.0,0.0,114.93291922800002,732.6081799779936,0.0,0.0,0.0,0.0,0.0,58.92307400964004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.56237708999436,0.0,0.0,0.0,0.0,0.0,340.78338748716783,0.0,0.0,0.0,13.132157357774153,0.0
sc2025,y2025,2025-01-19T09:00:00+01:00,10.26,0.0,0.0,0.0,0.0,0.0,267.591060456,0.0,0.0,10.8756,0.0,0.0,0.0,0.0,0.0,0.0,36.0340352033999,2.0079702957599856,46.1597400399,0.0,0.0,0.0,0.0,0.0,1020.3576667145704,0.0,0.0,0.0,0.0,0.0,11.0295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.73691208500003,0.0,0.0,0.0,18.707400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.54331071800001,0.0,0.0,0.0,7.873123432237913,33.59426827890001,118.373883828,0.0,0.0,120.52345282958866,0.0,0.0,64.63945216449034,0.0,0.0,0.0,0.0,0.0,41.569982256809716,0.0,0.0,0.0,16.006618248313444,0.0,0.0,0.0,0.0,0.0,375.93665999999996,0.0,0.0,0.0,0.0,0.0,114.93291922800002,763.786015145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.3792221749945,0.0,0.0,0.0,0.0,0.0,764.6256102390362,0.0,0.0,0.0,33.7457385285,0.0
sc2025,y2025,2025-01-19T11:00:00+01:00,10.26,0.0,0.0,0.0,0.0,0.0,267.591060456,0.0,0.0,10.8756,0.0,0.0,0.0,0.0,0.0,0.0,36.0340352033999,1.2984860233799915,0.0,0.0,0.0,0.0,0.0,0.0,359.7335824241116,0.0,0.0,0.0,0.0,0.0,11.0295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.73691208500003,0.0,0.0,0.0,18.707400000000003,0.0,0.0,72.3466800798,0.0,0.0,0.0,0.0,208.54331071800001,0.0,0.0,0.0,12.318346934400003,33.59426827890001,118.373883828,0.0,0.0,29.16301509454725,0.0,0.0,1.9223111141734317,0.0,0.0,0.0,0.0,0.0,5.370247325672611,0.0,0.0,0.0,11.953383116894956,0.0,0.0,0.0,0.0,0.0,336.47967917947517,0.0,0.0,0.0,0.0,0.0,114.93291922800002,763.786015145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8381816376200006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.5220246979945,0.0,0.0,0.0,0.0,0.0,881.5045350595498,0.0,0.0,0.0,33.7457385285,6.873827064779025
