,,,ES00,ES11,ES12,ES13,ES21,ES22,ES23,ES24,ES30,ES41,ES42,ES43,ES51,ES52,ES61,ES62
sc2015,y2030,2030-02-18T01:00:00+01:00,,1924.278884,983.7985102,438.5521885,1706.035626,539.3411316,178.2832127,1129.661082,2970.011185,1485.436607,1268.633424,519.6024013,4907.632676,2851.118421,4162.707481,988.5071698
sc2015,y2030,2030-02-18T02:00:00+01:00,,1823.801829,932.4290452,415.6529961,1616.954238,511.179201,168.9740776,1070.67534,2814.930766,1407.873892,1202.391181,492.471137,4651.378512,2702.246038,3945.349908,936.8918401
sc2015,y2030,2030-02-18T03:00:00+01:00,,1782.79561,911.4643826,406.3074863,1580.598764,499.6858874,165.1748775,1046.602358,2751.64008,1376.219364,1175.356711,481.3984541,4546.797277,2641.488947,3856.642966,915.8268364
sc2015,y2030,2030-02-18T04:00:00+01:00,,1789.12528,914.7004626,407.7500479,1586.21055,501.4599814,165.7613174,1050.318235,2761.409554,1381.105519,1179.529719,483.10762,4562.940309,2650.867338,3870.335662,919.0784049
sc2015,y2030,2030-02-18T05:00:00+01:00,,1818.934556,929.9406243,414.5437218,1612.638989,509.8149911,168.5231278,1067.817974,2807.418417,1404.116627,1199.182298,491.1568542,4638.965141,2695.034417,3934.820752,934.3915092
sc2015,y2030,2030-02-18T06:00:00+01:00,,2010.383081,1027.81977,458.1757392,1782.374264,563.4746062,186.2607117,1180.20914,3102.907946,1551.904274,1325.399969,542.8526423,5127.230665,2978.69518,4348.972887,1032.739125
sc2015,y2030,2030-02-18T07:00:00+01:00,,2408.672235,1231.447363,548.9477067,2135.491212,675.1079692,223.1619481,1414.027513,3717.64381,1859.361418,1587.982975,650.4004633,6143.01735,3568.822502,5210.574215,1237.34132
sc2015,y2030,2030-02-18T08:00:00+01:00,,2575.503734,1316.740914,586.9693882,2283.401415,721.8678698,238.6187802,1511.967086,3975.138408,1988.146085,1697.971198,695.4490518,6568.500227,3816.009312,5571.473425,1323.043104
sc2015,y2030,2030-02-18T09:00:00+01:00,,2691.476295,1376.032545,613.4000791,2386.220877,754.372915,249.3635641,1580.049571,4154.135229,2077.670472,1774.429277,726.7644819,6864.273741,3987.840696,5822.351741,1382.618516
sc2015,y2030,2030-02-18T10:00:00+01:00,,2710.938,1385.982452,617.835493,2403.475322,759.8276847,251.1666787,1591.474698,4184.173225,2092.69383,1787.259938,732.0196187,6913.908387,4016.676239,5864.452388,1392.616046
sc2015,y2030,2030-02-18T11:00:00+01:00,,2707.813787,1384.385181,617.1234702,2400.705443,758.9520234,250.8772223,1589.640607,4179.351186,2090.28211,1785.200215,731.1760047,6905.940472,4012.047232,5857.693916,1391.011129
sc2015,y2030,2030-02-18T12:00:00+01:00,,2683.071202,1371.735393,611.4845189,2378.769053,752.0171169,248.5848375,1575.115303,4141.162462,2071.182206,1768.88799,724.494901,6842.837602,3975.387243,5804.169374,1378.300798
sc2015,y2030,2030-02-18T13:00:00+01:00,,2674.776896,1367.494882,609.5942077,2371.415451,749.6923707,247.8163754,1570.246074,4128.36069,2064.779462,1763.419742,722.2552355,6821.684013,3963.09794,5786.226669,1374.039991
sc2015,y2030,2030-02-18T14:00:00+01:00,,2574.646976,1316.302892,586.774129,2282.641827,721.6277358,238.5394021,1511.46412,3973.816052,1987.484716,1697.406357,695.2177061,6566.315172,3814.739892,5569.620038,1322.602985
sc2015,y2030,2030-02-18T15:00:00+01:00,,2517.502682,1287.087547,573.7506763,2231.978588,705.611207,233.2450197,1477.917171,3885.617199,1943.372489,1659.73242,679.787348,6420.575796,3730.071734,5446.002312,1293.24781
sc2015,y2030,2030-02-18T16:00:00+01:00,,2502.383855,1279.357961,570.3050245,2218.574471,701.3736686,231.84427,1469.04156,3862.282178,1931.701593,1649.76492,675.7048945,6382.017117,3707.670839,5413.29642,1285.481228
sc2015,y2030,2030-02-18T17:00:00+01:00,,2480.425733,1268.131746,565.3006656,2199.106743,695.2191979,229.809864,1456.150895,3828.39111,1914.75114,1635.288429,669.7756642,6326.015674,3675.136468,5365.795387,1274.201283
sc2015,y2030,2030-02-18T18:00:00+01:00,,2465.727899,1260.617395,561.9509602,2186.075873,691.0996565,228.448119,1447.522431,3805.705868,1903.405227,1625.59848,665.8068891,6288.530685,3653.35934,5334.000211,1266.650966
sc2015,y2030,2030-02-18T19:00:00+01:00,,2709.564233,1385.280106,617.522405,2402.257361,759.4426422,251.0394,1590.668218,4182.052896,2091.633357,1786.354244,731.6486679,6910.404765,4014.640789,5861.480577,1391.910338
sc2015,y2030,2030-02-18T20:00:00+01:00,,2765.260901,1413.755344,630.215937,2451.637157,775.0534271,256.1996608,1623.365328,4268.017424,2134.628097,1823.073794,746.6881316,7052.452152,4097.164064,5981.966718,1420.521864
sc2015,y2030,2030-02-18T21:00:00+01:00,,2680.74466,1370.545936,610.9542891,2376.706378,751.3650287,248.3692849,1573.749491,4137.571582,2069.386245,1767.354154,723.8666778,6836.904048,3971.94011,5799.136469,1377.105647
sc2015,y2030,2030-02-18T22:00:00+01:00,,2511.46106,1283.998733,572.3737622,2226.62218,703.9178478,232.6852672,1474.370396,3876.29231,1938.708692,1655.749316,678.1559621,6405.167394,3721.120131,5432.932737,1290.144212
sc2015,y2030,2030-02-18T23:00:00+01:00,,2260.792818,1155.843171,515.2452935,2004.383629,633.6599998,209.4610143,1327.21389,3489.400635,1745.206707,1490.489429,610.4694009,5765.869388,3349.716148,4890.673206,1161.375271
sc2015,y2030,2030-02-19T00:00:00+01:00,,2048.863341,1047.493022,466.945571,1816.490262,574.2599383,189.8258833,1202.79924,3162.299962,1581.608901,1350.769131,553.2432544,5225.369756,3035.709669,4432.215533,1052.506536
sc2015,y2030,2030-02-19T01:00:00+01:00,,1923.126692,983.2094455,438.2895985,1705.014111,539.0181927,178.1764628,1128.98468,2968.232844,1484.547179,1267.87381,519.2912812,4904.694154,2849.411269,4160.214995,987.9152857
sc2015,y2030,2030-02-19T02:00:00+01:00,,1824.791532,932.9350367,415.8785542,1617.831693,511.4565973,169.0657729,1071.256352,2816.458315,1408.637888,1203.04367,492.7383812,4653.902626,2703.712438,3947.49089,937.4002534
sc2015,y2030,2030-02-19T03:00:00+01:00,,1769.050549,904.4371425,403.1749226,1568.412608,495.8333916,163.9014064,1038.533227,2730.425389,1365.60894,1166.294904,477.6869514,4511.742219,2621.123503,3826.908884,908.7659625
sc2015,y2030,2030-02-19T04:00:00+01:00,,1738.746421,888.943985,396.2684696,1541.545441,487.3396838,161.0937482,1020.742981,2683.652751,1342.215833,1146.31608,469.504095,4434.455331,2576.223225,3761.353304,893.1986516
sc2015,y2030,2030-02-19T05:00:00+01:00,,1791.976217,916.1580202,408.3997898,1588.738146,502.2590482,166.0254549,1051.991896,2765.809807,1383.306284,1181.409277,483.8774427,4570.211267,2655.091444,3876.502967,920.5429387
sc2015,y2030,2030-02-19T06:00:00+01:00,,2035.147824,1040.480886,463.8197404,1804.330299,570.415723,188.5551494,1194.747452,3141.130869,1571.021283,1341.726802,549.5397291,5190.390046,3015.387998,4402.545361,1045.460839
sc2015,y2030,2030-02-19T07:00:00+01:00,,2382.40078,1218.015932,542.9603186,2112.199349,667.7445476,220.7279145,1398.604675,3677.095365,1839.081311,1570.6628,643.3065272,6076.015287,3529.897254,5153.742336,1223.845604
sc2015,y2030,2030-02-19T08:00:00+01:00,,2572.638026,1315.275805,586.3162799,2280.860723,721.0646628,238.3532742,1510.284752,3970.715356,1985.933917,1696.081902,694.6752404,6561.191596,3811.76332,5565.274165,1321.570982
sc2015,y2030,2030-02-19T09:00:00+01:00,,2641.806478,1350.638569,602.0800946,2342.184393,740.451349,244.7616871,1550.890565,4077.47279,2039.328127,1741.683093,713.3524154,6737.597083,3914.247138,5714.90322,1357.102999
sc2015,y2030,2030-02-19T10:00:00+01:00,,2647.619139,1353.610325,603.4048274,2347.337807,742.0805345,245.3002265,1554.302927,4086.44429,2043.815179,1745.515249,714.9219762,6752.421548,3922.859499,5727.477493,1360.088979
sc2015,y2030,2030-02-19T11:00:00+01:00,,2621.835149,1340.428113,597.5285351,2324.478124,734.853741,242.9113563,1539.16626,4046.648219,2023.911369,1728.516449,707.9596678,6686.662706,3884.656508,5671.700127,1346.843675
sc2015,y2030,2030-02-19T12:00:00+01:00,,2595.393819,1326.909833,591.5024318,2301.035654,727.4427066,240.4615839,1523.643696,4005.837583,2003.500128,1711.08428,700.8198614,6619.2274,3845.479566,5614.500766,1333.260693
sc2015,y2030,2030-02-19T13:00:00+01:00,,2540.649925,1298.921706,579.0260415,2252.500572,712.0989673,235.389597,1491.505919,3921.343605,1961.240877,1674.992872,686.0376701,6479.609944,3764.367974,5496.075719,1305.13861
sc2015,y2030,2030-02-19T14:00:00+01:00,,2445.040143,1250.040662,557.2361235,2167.734431,685.3012466,226.5314116,1435.377542,3773.775535,1887.435427,1611.959512,660.2206886,6235.769151,3622.707213,5289.247303,1256.023611
sc2015,y2030,2030-02-19T15:00:00+01:00,,2408.805181,1231.515332,548.9780055,2135.609079,675.1452313,223.1742654,1414.105559,3717.849003,1859.464044,1588.070623,650.4363618,6143.35641,3569.019481,5210.861809,1237.409615
sc2015,y2030,2030-02-19T16:00:00+01:00,,2412.062339,1233.180573,549.7203272,2138.496825,676.0581549,223.476039,1416.017696,3722.876235,1861.97839,1590.217993,651.3158743,6151.663385,3573.845467,5217.907876,1239.082825
sc2015,y2030,2030-02-19T17:00:00+01:00,,2430.061647,1242.382821,553.8224539,2154.45473,681.1030405,225.1436634,1426.584313,3750.657107,1875.872858,1602.084528,656.1761279,6197.568368,3600.514241,5256.844983,1248.329118
sc2015,y2030,2030-02-19T18:00:00+01:00,,2499.584619,1277.926835,569.6670656,2216.092712,700.5890927,231.5849225,1467.39825,3857.961723,1929.540738,1647.919447,674.9490323,6374.878016,3703.523336,5407.240957,1284.043253
sc2015,y2030,2030-02-19T19:00:00+01:00,,2693.721592,1377.180466,613.9117929,2388.211523,755.0022319,249.5715894,1581.367688,4157.600713,2079.403717,1775.909551,727.3707671,6870.000091,3991.167453,5827.208893,1383.771931
sc2015,y2030,2030-02-19T20:00:00+01:00,,2758.680112,1410.390878,628.7161443,2445.802732,773.208949,255.5899549,1619.502031,4257.860364,2129.548092,1818.735229,744.9111574,7035.668672,4087.413602,5967.730788,1417.141295
sc2015,y2030,2030-02-19T21:00:00+01:00,,2678.676623,1369.48864,610.4829738,2374.872888,750.7853947,248.1776826,1572.535436,4134.379689,2067.789835,1765.990744,723.3082572,6831.629778,3968.875992,5794.662776,1376.043291
sc2015,y2030,2030-02-19T22:00:00+01:00,,2517.982762,1287.332991,573.8600888,2232.404219,705.7457649,233.2894988,1478.199006,3886.358174,1943.743084,1660.048926,679.9169813,6421.80018,3730.783047,5447.040848,1293.494428
sc2015,y2030,2030-02-19T23:00:00+01:00,,2265.143082,1158.067268,516.236739,2008.240505,634.8793013,209.8640635,1329.767742,3496.11501,1748.564869,1493.357459,611.6440785,5776.964191,3356.16174,4900.083939,1163.610013
sc2015,y2030,2030-02-20T00:00:00+01:00,,2082.771762,1064.828895,474.6734593,1846.552939,583.7638653,192.9674769,1222.705411,3214.635613,1607.784322,1373.124184,562.3993581,5311.848944,3085.950268,4505.568121,1069.925382
sc2015,y2030,2030-02-20T01:00:00+01:00,,1885.370245,963.9062475,429.684727,1671.539834,528.4357325,174.6783521,1106.819499,2909.957991,1455.401295,1242.981841,509.0961164,4808.401057,2793.469221,4078.538141,968.5196987
sc2015,y2030,2030-02-20T02:00:00+01:00,,1809.657933,925.1978981,412.4295359,1604.41448,507.2149187,167.6636546,1062.372069,2793.100495,1396.955589,1193.066431,488.6519389,4615.306274,2681.289657,3914.753043,929.6260833
sc2015,y2030,2030-02-20T03:00:00+01:00,,1742.121753,890.6696426,397.0377236,1544.537957,488.2857292,161.4064706,1022.724493,2688.862377,1344.821402,1148.54136,470.4155173,4443.063692,2581.224304,3768.65501,894.9325685
sc2015,y2030,2030-02-20T04:00:00+01:00,,1739.366833,889.2611737,396.4098642,1542.095488,487.513574,161.1512289,1021.107198,2684.610319,1342.694756,1146.725103,469.6716212,4436.037611,2577.14246,3762.695412,893.5173584
sc2015,y2030,2030-02-20T05:00:00+01:00,,1796.23785,918.3368044,409.371036,1592.516444,503.4535082,166.4202925,1054.493717,2772.387387,1386.596029,1184.218875,485.028188,4581.08003,2661.405717,3885.721971,922.732151
sc2015,y2030,2030-02-20T06:00:00+01:00,,1972.81128,1008.610974,449.6129495,1749.063692,552.9438989,182.7797083,1158.152358,3044.918083,1522.900927,1300.629733,532.7073364,5031.408485,2923.026714,4267.69547,1013.438391
sc2015,y2030,2030-02-20T07:00:00+01:00,,2387.85892,1220.806437,544.2042544,2117.038452,669.2743672,221.2336077,1401.808914,3685.519683,1843.294693,1574.261228,644.7803587,6089.935592,3537.984338,5165.54969,1226.649465
sc2015,y2030,2030-02-20T08:00:00+01:00,,2589.330039,1323.809691,590.1204679,2295.659601,725.743137,239.8997785,1520.083912,3996.478495,1998.819226,1707.086567,699.1824924,6603.762488,3836.495133,5601.383259,1330.145713
sc2015,y2030,2030-02-20T09:00:00+01:00,,2638.896454,1349.150803,601.4168866,2339.604411,739.6357212,244.4920753,1549.182216,4072.98134,2037.08175,1739.764581,712.5666379,6730.175432,3909.935485,5708.608095,1355.608113
sc2015,y2030,2030-02-20T10:00:00+01:00,,2684.083063,1372.252713,611.7151267,2379.666153,752.3007236,248.6785858,1575.709323,4142.72421,2071.963307,1769.555087,724.7681282,6845.418226,3976.886473,5806.358288,1378.820593
sc2015,y2030,2030-02-20T11:00:00+01:00,,2664.458869,1362.219732,607.2426808,2362.267649,746.8004112,246.8604167,1564.188806,4112.435422,2056.814517,1756.617301,719.4691155,6795.369174,3947.810178,5763.906136,1368.739593
sc2015,y2030,2030-02-20T12:00:00+01:00,,2609.530329,1334.137204,594.7242088,2313.568863,731.4049188,241.7713225,1531.942631,4027.656454,2014.41273,1720.40416,704.6370652,6655.280801,3866.425004,5645.081653,1340.522656
sc2015,y2030,2030-02-20T13:00:00+01:00,,2553.03599,1305.254152,581.8488838,2263.481863,715.5705607,236.537158,1498.777242,3940.460767,1970.802232,1683.158724,689.3822107,6511.199053,3782.719854,5522.869945,1311.501364
sc2015,y2030,2030-02-20T14:00:00+01:00,,2470.22588,1262.917013,562.976071,2190.063712,692.3603604,228.864854,1450.163001,3812.648236,1906.877419,1628.563896,667.0214539,6300.002222,3660.023798,5343.730493,1268.961591
sc2015,y2030,2030-02-20T15:00:00+01:00,,2394.934561,1224.423899,545.8168262,2123.311604,671.2575435,221.8891613,1405.962717,3696.440518,1848.756695,1578.926038,646.690955,6107.981129,3548.468001,5180.856111,1230.284241
sc2015,y2030,2030-02-20T16:00:00+01:00,,2393.198887,1223.536526,545.421258,2121.772783,670.771065,221.7283523,1404.943778,3693.761608,1847.416851,1577.781747,646.2222805,6103.55451,3545.89633,5177.101404,1229.39262
sc2015,y2030,2030-02-20T17:00:00+01:00,,2403.029449,1228.562456,547.6616891,2130.488405,673.5263965,222.6391475,1410.714876,3708.934501,1855.0055,1584.262814,648.8767728,6128.626128,3560.461836,5198.367424,1234.442606
sc2015,y2030,2030-02-20T18:00:00+01:00,,2472.249601,1263.951652,563.4372868,2191.857912,692.9275736,229.0523506,1451.351041,3815.771732,1908.43962,1629.89809,667.5679084,6305.163472,3663.022257,5348.108322,1270.001182
sc2015,y2030,2030-02-20T19:00:00+01:00,,2632.426453,1345.842978,599.9423429,2333.868209,737.8222949,243.8926338,1545.383957,4062.995273,2032.087268,1735.499055,710.8195791,6713.674502,3900.349172,5694.611826,1352.284456
sc2015,y2030,2030-02-20T20:00:00+01:00,,2670.884555,1365.504901,608.7071249,2367.964562,748.6014167,247.4557525,1567.961049,4122.35309,2061.774791,1760.85361,721.2042081,6811.757083,3957.330831,5777.80654,1372.040485
sc2015,y2030,2030-02-20T21:00:00+01:00,,2623.814556,1341.440096,597.9796512,2326.233036,735.4085335,243.094747,1540.328284,4049.703317,2025.439361,1729.821427,708.4941561,6691.710936,3887.589307,5675.98209,1347.860501
sc2015,y2030,2030-02-20T22:00:00+01:00,,2465.439851,1260.470129,561.8853127,2185.820494,691.0189217,228.4214315,1447.35333,3805.261283,1903.18287,1625.408576,665.7291091,6287.796055,3652.932552,5333.377089,1266.502995
sc2015,y2030,2030-02-20T23:00:00+01:00,,2236.988235,1143.672943,509.8201173,1983.278857,626.9879988,207.2555349,1313.239246,3452.659662,1726.830889,1474.795607,604.0415808,5705.158775,3314.445956,4839.177804,1149.146794
sc2015,y2030,2030-02-21T00:00:00+01:00,,2099.574563,1073.419422,478.5028964,1861.450039,588.4733914,194.5242456,1232.56961,3240.569747,1620.755152,1384.20189,566.9365255,5354.702386,3110.84623,4541.916877,1078.557025
sc2015,y2030,2030-02-21T01:00:00+01:00,,1952.884267,998.4231748,445.0714895,1731.396712,547.3587116,180.9334832,1146.454068,3014.16191,1507.518377,1287.492305,527.326555,4980.587129,2893.501744,4224.588242,1003.201831
sc2015,y2030,2030-02-21T02:00:00+01:00,,1779.671397,909.867111,405.5954635,1577.828885,498.8102261,164.8854211,1044.768268,2746.818041,1373.807645,1173.296988,480.5548401,4538.829362,2636.85994,3849.884494,914.2219199
sc2015,y2030,2030-02-21T03:00:00+01:00,,1712.932888,875.7466695,390.3854442,1518.659565,480.1046097,158.7021408,1005.58897,2643.811082,1322.289217,1129.297803,462.5338092,4368.621142,2537.976461,3705.512028,879.9381711
sc2015,y2030,2030-02-21T04:00:00+01:00,,1694.638147,866.3933789,386.2159868,1502.439733,474.9769192,157.0071447,994.8489166,2615.574225,1308.166691,1117.236495,457.5937811,4321.962691,2510.869956,3665.935822,870.5401138
sc2015,y2030,2030-02-21T05:00:00+01:00,,1710.576803,874.5421076,389.8484814,1516.570697,479.444241,158.4838511,1004.205814,2640.174603,1320.47045,1127.74449,461.8976086,4362.612242,2534.485555,3700.415213,878.7278439
sc2015,y2030,2030-02-21T06:00:00+01:00,,1732.372436,885.6852487,394.8158084,1535.894365,485.5531691,160.5032026,1017.001089,2673.81488,1337.29547,1142.113856,467.7829629,4418.199278,2566.779174,3747.564743,889.9243184
sc2015,y2030,2030-02-21T07:00:00+01:00,,1830.301374,935.7519744,417.1342729,1622.716633,513.0009078,169.5762562,1074.490942,2824.96243,1412.89118,1206.676183,494.2261732,4667.954788,2711.876125,3959.410086,940.2306736
sc2015,y2030,2030-02-21T08:00:00+01:00,,1918.466223,980.8267542,437.2274557,1700.882212,537.7119462,177.7446733,1126.24872,2961.039685,1480.949555,1264.801269,518.0328405,4892.80821,2842.506059,4150.133208,985.5211904
sc2015,y2030,2030-02-21T09:00:00+01:00,,2156.209233,1102.374219,491.4102036,1911.661454,604.3470818,199.7714118,1265.81738,3327.982027,1664.473978,1421.539843,582.2292729,5499.142031,3194.759302,4664.432157,1107.650406
sc2015,y2030,2030-02-21T10:00:00+01:00,,2367.547843,1210.422283,539.5752645,2099.030967,663.5815336,219.3517993,1389.885157,3654.17073,1827.615667,1560.870595,639.2958706,6038.134728,3507.890318,5121.611633,1216.215611
sc2015,y2030,2030-02-21T11:00:00+01:00,,2349.600236,1201.246468,535.4849207,2083.118899,658.5511387,217.688965,1379.348891,3626.469656,1813.76111,1549.038145,634.4495774,5992.361601,3481.298148,5082.786368,1206.995877
sc2015,y2030,2030-02-21T12:00:00+01:00,,2340.958795,1196.828482,533.5154959,2075.457533,656.1290968,216.888341,1374.275875,3613.132101,1807.090397,1543.34104,632.116177,5970.322688,3468.49451,5064.092722,1202.556746
sc2015,y2030,2030-02-21T13:00:00+01:00,,2320.012535,1186.119587,528.7417448,2056.886905,650.2582327,214.9476834,1361.979229,3580.802781,1790.921045,1529.531645,626.460174,5916.90187,3437.459368,5018.780603,1191.796597
sc2015,y2030,2030-02-21T14:00:00+01:00,,2222.15007,1136.086846,506.4384298,1970.123571,622.829125,205.8807883,1304.5284,3429.757827,1715.376648,1465.013141,600.0349129,5667.31589,3292.460906,4807.079056,1141.524389
sc2015,y2030,2030-02-21T15:00:00+01:00,,2160.485638,1104.560555,492.3848164,1915.452848,605.545682,200.167618,1268.327873,3334.582406,1667.775126,1424.35918,583.3840069,5510.048467,3201.095461,4673.683115,1109.847207
sc2015,y2030,2030-02-21T16:00:00+01:00,,2104.367977,1075.870082,479.595338,1865.699806,589.8169001,194.9683524,1235.383616,3247.9681,1624.455403,1387.362079,568.2308647,5366.927389,3117.948419,4552.286259,1081.019415
