Scenario,Period,LoadLevel,CCGT1,CCGT2,CCGT3,CCGT4,CCGT5,CCGT6,CCGT7,CL_PSH1,CL_PSH2,Coal1,Coal2,Hydro1,Hydro2,Nuclear1,Nuclear2,OL_PSH1,OL_PSH2
sc2015,y2030,2030-01-03T15:00:00+01:00,0.0,0.0,3.6954263640062593e-07,2.0321819821941053e-07,0.0,0.0,7.233343694383797e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T17:00:00+01:00,0.0,0.0,5.641164692476259e-07,2.0321819821941053e-07,0.0,0.0,9.493763598878726e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T19:00:00+01:00,0.0,0.0,5.138792361841643e-07,2.0321819821941053e-07,0.0,0.0,9.49376359887873e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T21:00:00+01:00,0.0,0.0,4.965718141360875e-07,2.0321819821941053e-07,0.0,0.0,9.493763598878738e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-03T23:00:00+01:00,0.0,0.0,5.082642116561664e-07,2.1522082084933156e-07,0.0,0.0,9.493763598878726e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-04T01:00:00+01:00,0.0,0.0,5.66511764348294e-07,2.0321819821941053e-07,0.0,0.0,1.5927266403979708e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-04T03:00:00+01:00,0.0,0.0,4.798243174545889e-07,3.3998042635039706e-07,0.0,0.0,1.8535443216858483e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-04T05:00:00+01:00,0.0,0.0,6.458146144135551e-07,2.0321819821941053e-07,0.0,0.0,9.493763598878726e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-04T07:00:00+01:00,0.0,0.0,4.881255684174676e-07,3.399804263503971e-07,0.0,0.0,1.5927266403979735e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-04T09:00:00+01:00,0.0,0.0,4.525867498615383e-07,3.3998042635039727e-07,0.0,0.0,1.6349953179908963e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-04T11:00:00+01:00,0.0,0.0,3.36944944533708e-07,2.0321819821941053e-07,0.0,0.0,7.233343694383797e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-04T13:00:00+01:00,0.0,0.0,2.8419437175135177e-07,1.7500350398827166e-07,0.0,0.0,9.493763598878735e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-04T15:00:00+01:00,0.0,0.0,3.4007492473085674e-07,1.5516660455176668e-07,0.0,0.0,9.493763598878735e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
