Scenario,Period,LoadLevel,Almeria,Barcelona,Bilbao,Caceres,Cadiz,Cartagena,Lugo,Madrid,Sevilla,Valencia,Valladolid
sc2015,y2030,2030-12-15T21:00:00+01:00,-0.21044501038012786,0.1000074563357658,-0.1656742499999999,0.12081931068146412,-0.09354500615472072,-0.22472078705948917,0.09092279768506684,-0.05071029201423638,-0.08430118931853592,-0.03201502188925387,0.0
sc2015,y2030,2030-12-15T23:00:00+01:00,-0.14154646262652792,0.016065972255572047,-0.1656742499999999,0.09307880203790808,-0.008806911156016728,-0.1644205444035014,0.09606617864561562,-0.0419823238969681,-0.032010817346985077,-0.017797001117854983,0.0
sc2015,y2030,2030-12-16T01:00:00+01:00,-0.0941104547666971,0.17453860109934105,-0.09268532272128893,0.01173001816277175,-0.037418737977733985,-0.09463651956644004,0.10579447745368875,-0.010163168498884989,-0.06119901518589854,0.06811983213307249,0.0
sc2015,y2030,2030-12-16T03:00:00+01:00,-0.08242335820315083,0.11871996747206448,-0.09402998361211745,0.017358408459089425,-0.03420299133182647,-0.08197251884156165,0.09364572262631454,-0.008314730738224752,-0.05592486271695951,0.0661949500783372,0.0
sc2015,y2030,2030-12-16T05:00:00+01:00,-0.07623166428413208,0.0876613135311759,-0.1028903166419366,0.02612762353617626,-0.012305866638860685,-0.08115937529327666,0.10311574123194256,-0.010590507897583645,-0.0390927603026876,0.05540803036415354,0.0
sc2015,y2030,2030-12-16T07:00:00+01:00,-0.08480987391103123,0.10314286867458722,-0.12405008752718971,0.0981784801262755,0.02304876163628422,-0.101402364373129,0.09784361629536309,-0.008614481144797237,-0.002738272006531872,0.03933988693589385,0.0
sc2015,y2030,2030-12-16T09:00:00+01:00,-0.10713016863906732,0.06250089992995989,-0.1656742499999999,0.22197023850675524,0.015127691349422712,-0.13163238402312594,0.08667100203777545,-0.008289437253478527,0.020992717561586494,0.010028154619073915,0.0
sc2015,y2030,2030-12-16T11:00:00+01:00,0.0699937109061437,0.07005912420920368,-0.1656742499999999,0.15622627986526294,0.1060636650845379,0.041823796673501334,0.0798318072239943,0.025638718572081,0.07130734901603697,0.09816058116949877,0.0
sc2015,y2030,2030-12-16T13:00:00+01:00,0.16243361948943225,0.05175399683810977,-0.1656742499999999,0.10565098660105265,0.16432186216431988,0.13032534637737414,0.08887125126596707,0.03879452971193209,0.10013353778039136,0.13647098427093352,0.0
sc2015,y2030,2030-12-16T15:00:00+01:00,0.10962633222219775,0.06766013807680649,-0.15281801196433453,0.12391486782424366,0.13915727982371884,0.08025548181886122,0.07424436618055918,0.033493746304074756,0.0876266555484786,0.1144742490110211,0.0
sc2015,y2030,2030-12-16T17:00:00+01:00,-0.105943857733791,0.02765231134904722,-0.1656742499999999,0.2126823378169338,0.008827004772412606,-0.13079756269474374,0.10565631998336533,-0.012865992519879743,0.017338259824409175,-0.0051170896153187595,0.0
sc2015,y2030,2030-12-16T19:00:00+01:00,-0.2414965683040904,0.08889423754887815,-0.1656742499999999,0.09908770471822081,-0.12434746408636488,-0.2562771174496288,0.06845811063985674,-0.06638953207541332,-0.10603279528177922,-0.06829953775212272,0.0
sc2015,y2030,2030-12-16T21:00:00+01:00,-0.24827799120802108,0.08972617825373463,-0.1656742499999999,0.087053485268207,-0.13512032040183608,-0.26165865489949924,0.07022670107025664,-0.07000479153640882,-0.11806701473179304,-0.07037590880621658,0.0
